word	onset	offset	duration
So	0.33	0.446	0.1159999999999999
why	0.468	0.606	0.1379999999999999
don't	0.628	0.766	0.138
you	0.788	0.926	0.138
just	0.948	1.086	0.1380000000000001
get	1.108	1.246	0.1379999999999999
him	1.268	1.406	0.1379999999999999
fired?	1.428	1.93	0.502
I	2.01	2.206	0.1960000000000001
may	2.228	2.414	0.1859999999999999
have	2.452	2.654	0.2019999999999999
to.	2.692	3.086	0.3939999999999997
I	3.188	3.406	0.2179999999999999
hate	3.428	3.578	0.1499999999999999
to	3.594	3.678	0.084
do	3.684	3.806	0.1219999999999998
it,	3.828	3.966	0.1380000000000003
but	3.988	4.126	0.1380000000000003
I'm	4.148	4.298	0.1500000000000003
the	4.314	4.446	0.1319999999999996
star.	4.468	4.99	0.5220000000000002
You	5.14	5.406	0.266
know?	5.428	5.71	0.282
There's	5.78	6.058	0.2779999999999996
a	6.074	6.158	0.0840000000000005
limit	6.164	6.378	0.2140000000000004
to	6.394	6.526	0.1319999999999996
how	6.548	6.638	0.0899999999999998
many	6.644	6.814	0.1699999999999999
sandwiches	6.852	7.354	0.5019999999999998
I	7.402	7.518	0.1159999999999996
can	7.524	7.646	0.1219999999999998
eat	7.668	7.806	0.1379999999999999
off	7.828	7.966	0.1379999999999999
the	7.988	8.078	0.0899999999999989
floor.	8.084	8.75	0.6660000000000004
Excuse	10.85	11.466	0.6159999999999997
me.	11.498	12.08	0.5820000000000007
Joey	13.41	13.946	0.5359999999999996
Tribiani.	13.978	14.99	1.0120000000000005
Joe,	16.05	16.778	0.727999999999998
I'm	16.874	17.178	0.304000000000002
glad	17.194	17.466	0.272000000000002
I	17.498	17.646	0.1479999999999997
found	17.668	17.854	0.1859999999999999
you.	17.892	18.046	0.1539999999999999
I	18.068	18.206	0.1379999999999981
got	18.228	18.366	0.1379999999999981
an	18.388	18.574	0.1859999999999999
audition	18.612	19.13	0.5180000000000007
for	19.21	19.454	0.2439999999999997
you.	19.492	19.838	0.3460000000000001
Wow.	19.924	20.414	0.490000000000002
The	20.532	20.814	0.282
thing	20.852	21.054	0.2019999999999981
