word	onset	offset	duration
Hey,	5.93	6.238	0.3080000000000007
you	6.324	6.574	0.25
guys	6.612	6.766	0.1539999999999999
ever	6.788	6.974	0.1859999999999999
wonder	7.012	7.262	0.25
why	7.316	7.534	0.2179999999999999
they	7.572	7.726	0.1539999999999999
call	7.748	7.934	0.1859999999999999
it	7.972	8.174	0.201999999999999
Thanksgiving?	8.212	9.39	1.1780000000000008
Okay.	12.21	12.958	0.7479999999999993
Hey,	13.124	13.454	0.33
Monica,	13.492	14.09	0.597999999999999
you're	14.17	14.458	0.2880000000000002
doing	14.474	14.702	0.2279999999999997
Thanksgiving	14.756	15.354	0.597999999999999
next	15.402	15.662	0.2600000000000015
week,	15.716	15.982	0.266
right?	16.036	16.302	0.2659999999999982
Because	16.356	16.718	0.3619999999999983
Carol's	16.804	17.306	0.5020000000000024
taking	17.338	17.582	0.2439999999999997
Ben	17.636	17.914	0.2780000000000022
to	17.962	18.126	0.1640000000000014
her	18.148	18.334	0.1859999999999999
parents'place	18.372	18.954	0.5820000000000007
in	19.002	19.694	0.6920000000000002
okay,	19.892	20.494	0.6020000000000003
okay.	20.612	21.374	0.7620000000000005
I'll	21.572	21.994	0.4220000000000006
make	22.042	22.254	0.2119999999999997
Thanksgiving	22.292	22.826	0.5339999999999989
dinner.	22.858	23.482	0.6239999999999988
You	23.626	23.886	0.259999999999998
don't	23.908	24.058	0.1499999999999985
have	24.074	24.158	0.0839999999999996
to	24.164	24.334	0.1699999999999981
beg.	24.372	25.07	0.6980000000000004
I	25.77	26.038	0.2680000000000007
didn't	26.044	26.274	0.2300000000000004
beg.	26.322	26.69	0.3680000000000021
I	26.77	26.966	0.1960000000000015
just	26.988	27.126	0.1380000000000016
asked	27.148	27.382	0.2340000000000017
once.	27.436	28.04	0.6039999999999992
You	28.49	28.806	0.3160000000000025
could	28.828	29.014	0.1859999999999999
beg.	29.052	29.266	0.2139999999999986
You	29.298	29.446	0.1480000000000032
know,	29.468	30.04	0.5719999999999992
