word	onset	duration
HEY	0.0125	2.2100
HEY	2.2225	1.4800
HEY	4.0125	0.4100
HEY	5.7925	0.3500
HEY	6.1425	0.5200
SO	7.9025	0.2900
WHAT	8.1925	0.2500
HAPPENED	8.4425	0.4400
DID	8.8825	0.1400
A	9.0225	0.0300
FOREST	9.0525	0.6000
TICK	9.6525	0.1800
YOU	9.8325	0.1100
OFF	9.9425	0.4100
NO	10.5925	0.0600
YOU	10.6525	0.0600
KNOW	10.7725	0.1100
HOW	10.8825	1.9600
WE'RE	13.3625	0.2000
ALWAYS	13.5625	0.5800
SAYING	14.1425	0.1900
WE	14.3325	0.0700
NEED	14.4025	0.2400
A	14.6425	0.0300
PLACE	14.6725	0.2300
FOR	14.9025	0.0600
THE	14.9625	0.0600
MAIL	15.0225	0.3700
YEAH	16.6425	1.7500
WELL	19.7825	0.3400
I	21.1025	0.5100
STARTED	22.1625	0.4000
BUILDING	22.5625	0.4000
ONE	22.9925	0.0900
BUT	23.3025	0.1400
THEN	23.4425	0.2900
I	24.2825	0.0800
DECIDED	24.3625	0.4300
TO	24.7925	0.0600
TAKE	24.8525	0.2800
IT	25.1325	0.0800
TO	25.2125	0.1300
THE	25.3425	0.0700
NEXT	25.4525	0.6400
STEP	26.6925	1.2200
YOU'RE	28.2425	0.1500
BUILDING	28.3925	0.3400
A	28.7325	0.0500
POST	28.7825	0.3500
OFFICE	29.1325	0.4600
NO	29.8225	0.0900
AN	29.9125	1.2000
ENTERTAINMENT	31.5625	1.0000
UNIT	32.5625	0.3500
WITH	32.9625	0.1600
A	33.1225	0.0300
MAIL	33.1525	0.3600
CUBBY	33.5125	0.2700
BUILT	33.9225	0.2500
RIGHT	34.1725	0.3000
IN	34.4725	0.1100
IT'S	34.8225	0.2800
A	35.2425	0.0800
ONE	35.3225	0.1800
DAY	35.5225	0.1600
JOB	35.6825	0.3900
MAX	36.0725	0.4200
OKAY	36.9025	0.4500
MY	39.3125	0.3600
WORD	39.6725	0.5500
THOSE	40.2225	0.2500
ARE	40.4725	0.0700
SNUG	40.5425	0.5100
OH	41.0825	0.0300
YEAH	41.3325	1.7700
THESE	43.5825	0.2100
ARE	43.7925	0.2400
MY	44.5325	0.2400
OLD	44.7725	0.2000
WORK	44.9725	0.2500
PANTS	45.2225	0.4700
SERGIO	46.3925	0.7900
VALENTE	47.1825	0.8500
POWER	48.0325	1.8300
SAW	51.6625	0.0800
KIND	52.5825	3.8500
OF	58.2125	0.3200
GOT	58.5325	0.2900
AWAY	58.8225	0.4800
FROM	59.3025	1.7500
ME	62.1325	7.6300
THERE	69.7625	0.1000
HEY	69.8625	2.1300
PHEEBS	71.9925	1.6800
HEY	74.1725	0.2600
ANY	74.6625	0.1600
SIGN	74.8225	0.1700
OF	74.9925	0.0600
YOUR	75.0525	0.1400
BROTHER	75.1925	0.4300
NO	75.6925	0.3400
BUT	76.0325	0.1300
HE'S	76.1625	0.1800
ALWAYS	76.3425	0.3100
LATE	76.6525	0.2900
I	77.4925	0.0300
THOUGHT	77.9525	0.1700
YOU	78.1225	0.0600
ONLY	78.1825	0.1200
