word	onset	duration
DO	0.0125	0.0600
YOU	0.0725	2.0200
THINK	2.3525	0.3500
THERE'S	2.7025	0.1900
A	2.8925	0.0400
TOWN	2.9325	0.3800
IN	3.3125	0.3600
MISSOURI	3.6725	0.7700
OR	4.7525	0.0900
SOMEPLACE	4.8425	0.7200
CALLED	6.1125	0.3400
SAMPLE	6.4525	0.6600
AND	7.6425	0.2900
AS	7.9325	0.2900
YOU'RE	8.2225	0.1100
DRIVING	8.3325	0.3200
INTO	8.6525	0.2300
TOWN	8.8825	0.3600
THERE'S	9.2425	0.4700
LIKE	9.7125	0.1500
A	9.8625	0.0300
SIGN	9.8925	0.5100
AND	10.4025	0.0900
IT	10.4925	0.1100
SAYS	10.6025	0.3600
YOU'RE	11.8025	0.3800
IN	12.1825	0.2000
SAMPLE	12.3825	0.5200
HEY	13.2825	0.2200
HOW	13.5025	2.8800
DID	16.9225	0.1300
IT	17.2825	0.2300
GO	17.5125	0.4300
WITH	17.9425	0.1500
PETE	18.0925	1.0200
TELL	19.4225	0.2700
US	19.6925	0.3000
YOU'RE	20.3325	0.1200
NOT	20.4525	0.0900
GOING	20.5425	0.1200
TO	20.6625	0.0600
BELIEVE	20.7225	0.2600
THIS	20.9825	0.3600
OKAY	21.5825	0.3000
SO	22.2925	0.3000
I	22.5925	0.1800
GO	22.7725	0.2300
OVER	23.0025	0.2000
THERE	23.2025	0.1700
EXCUSE	23.4725	0.5100
US	23.9825	0.2100
I'M	24.1925	0.1700
SORRY	24.3625	0.1500
IT'S	27.0825	0.1300
A	28.2025	0.0300
LITTLE	28.4025	0.1500
CROWDED	28.5525	0.4000
DO	29.0425	0.0600
YOU	29.1025	0.0600
MIND	29.1625	0.2200
IF	29.3825	0.1400
WE	29.5225	0.0800
SIT	29.6025	0.2100
COULD	29.9925	0.4100
YOU	30.4025	0.1100
SKOOCH	30.5125	0.5200
MOVE	31.0325	0.1000
OVER	31.1325	0.9500
JUST	32.0825	0.4400
A	32.5225	0.1700
LITTLE	32.6925	0.5600
BIT	33.2525	0.1800
THANK	33.4325	0.1300
YOU	33.5625	0.1000
VERY	33.6625	0.5300
MUCH	34.1925	0.2800
KEEP	34.4725	0.2200
ON	34.6925	0.1100
SKOOCHING	34.8025	0.5200
GRACIAS	35.3225	0.4300
OKAY	35.7525	1.1400
SO	37.0125	0.1800
SO	38.0025	0.2900
I	38.2925	0.3000
GO	38.9725	0.2400
OVER	39.3025	0.5500
THERE	40.0625	0.4400
AND	40.5025	0.4600
I'M	40.9625	0.6900
WHAT	41.6525	0.4000
WHAT	42.0525	0.2000
IS	42.2525	0.1400
WRONG	42.3925	0.2500
WITH	42.6425	0.2200
ME	42.8625	0.3800
WHAT'S	43.4025	0.3400
THE	43.8125	0.2400
MATTER	44.0525	1.0300
I	45.1725	0.1000
HAVE	45.2725	0.2600
A	45.5325	0.0800
FEELING	45.6125	0.6100
I	47.1125	0.3000
MY	47.4125	0.3500
WIFE	47.7625	0.3800
IS	48.6525	0.1400
