word	onset	duration
OKAY	2.7125	1.4200
OH	4.1325	0.1100
NO	4.2425	0.4500
WHAT	4.6925	0.3000
W	4.9925	0.6600
WHAT'S	6.0025	1.9500
GOING	8.3825	5.9600
ON	15.6925	1.3000
YEAH	17.2525	1.5700
THIS	19.9225	1.1800
HAS	21.3425	0.8100
HAPPENED	22.1525	0.3900
BEFORE	22.5425	0.4700
SO	24.1925	0.1400
YOU	24.3325	0.1600
KNOW	24.4925	0.1300
HOW	24.6225	0.1300
TO	24.7525	0.0700
FIX	24.8225	0.2700
IT	25.0925	0.1500
YEP	25.7225	0.2200
PUT	26.0625	0.1800
MORE	26.2425	0.1600
GAS	26.4025	0.3600
IN	26.7625	0.1800
HI	27.2625	0.2000
HI	27.4625	1.4700
WHAT	28.9325	1.2900
ARE	30.2225	0.0400
YOU	30.2625	0.1600
DOING	30.4225	0.9500
HERE	36.8625	1.5900
OH	38.7825	0.2500
JUST	39.0325	0.3300
I	39.3625	0.0300
WAS	39.3925	0.3600
JUST	39.7525	0.1900
WONDERING	39.9425	0.5600
WHEN	40.5025	0.3800
YOU	40.8825	0.0700
AND	40.9525	0.0900
I	41.0425	0.0900
SPLIT	41.1325	0.3600
UP	41.4925	0.1700
DID	41.6625	0.1700
YOU	41.8325	0.3500
GET	42.1825	0.3600
THE	42.6125	0.4500
TAPE	43.0625	0.4500
THAT	43.5125	0.1800
WAS	43.6925	0.3700
HALF	44.2325	0.3400
THE	44.5725	0.0800
LAST	44.6525	0.3500
EPISODE	45.0025	0.4200
OF	45.4225	0.0800
MASH	45.5025	0.3600
AND	45.8625	0.1400
HALF	46.0325	0.3100
THE	46.3425	0.1600
HOSTAGES	46.5025	0.6800
COMING	47.1825	0.2800
HOME	47.4625	0.3600
UH	47.8225	0.0900
YEAH	47.9125	0.8500
BUT	48.7625	0.2400
NOW	49.0025	0.5400
IT'S	49.6025	0.3300
SUSAN	49.9325	0.4800
AND	50.4425	0.1100
ME	50.5525	0.1700
IN	50.7225	0.1100
MEXICO	50.8325	0.4200
AND	51.2525	0.5800
THE	51.8325	0.1400
HOSTAGES	51.9725	0.4300
COMING	52.4025	0.3100
HOME	52.7125	0.3300
WHERE'S	53.0425	1.3100
BEN	54.3525	0.2700
HE'S	54.9825	0.2800
SLEEPING	55.2625	0.5300
AH	55.7925	0.1200
OOH	56.7025	0.3700
IS	57.6725	0.1300
THIS	58.2325	0.4500
IS	58.6825	0.1500
THIS	58.8325	0.5000
A	59.3325	0.1300
BAD	59.4625	0.2500
