word	onset	duration
HERE	0.0125	0.0900
YOU	0.1025	1.8200
GO	2.9325	0.3700
THANK	4.0625	0.2900
YOU	4.3525	0.3200
SAY	7.0425	0.2600
RACHEL	7.3025	0.3700
I	8.6125	0.0900
WAS	8.7025	0.1700
WONDERING	8.8725	0.2600
IF	9.1325	0.1000
YOU'D	9.2325	0.1000
LIKE	9.3325	0.1200
TO	9.4525	0.0800
GO	9.5325	0.1300
TO	9.6625	0.1500
A	9.8125	0.0300
MOVIE	9.8425	0.2900
WITH	10.1325	0.1400
ME	10.2725	0.1000
SOMETIME	10.3725	0.6500
AS	11.7125	0.2200
MY	11.9325	0.1900
LOVER	12.1225	0.5500
HMM	12.7825	0.2100
TOO	12.9925	0.2300
OUT	13.2225	2.4000
THERE	15.6225	0.2800
MAYBE	15.9025	0.3300
YOU'D	16.5925	1.8200
JUST	18.4125	0.2700
LIKE	18.6825	0.1300
TO	18.8125	0.2500
GET	19.0625	0.1900
SOMETHING	19.2525	0.2600
TO	19.5125	0.0600
EAT	19.5725	0.2000
WITH	19.7725	0.1100
ME	19.8825	0.1200
SOMETIME	20.0025	0.5700
AS	21.8225	0.1700
MY	21.9925	0.1700
LOVER	22.1625	0.4600
HI	22.8725	2.1100
HI	25.7825	0.2900
ALL	26.6725	0.1100
RIGHT	26.7825	0.4200
LET'S	27.5525	0.5300
GO	28.0825	0.1000
SHOPPING	28.1825	0.5100
GOT	29.0425	0.1200
A	29.1625	0.0300
POSITIVE	29.1925	0.4300
BALANCE	29.6225	0.3200
ON	29.9425	0.0600
MY	30.0025	0.0800
CREDIT	30.0825	0.2700
CARD	30.3525	0.3000
I	30.6525	0.0300
WANT	30.6825	0.1700
TO	30.8525	0.0600
USE	30.9125	0.1700
IT	31.0825	0.0600
UP	31.1425	0.1100
BEFORE	31.2525	0.1800
CITIBANK	31.4325	0.4500
GOES	31.8825	0.1700
UNDER	32.0525	0.3500
GOOD	32.5325	0.1500
IDEA	32.6825	0.2400
GOOD	32.9225	0.2100
IDEA	33.1325	0.7400
UM	33.8725	1.8000
BEFORE	35.6725	0.2800
WE	35.9525	0.0900
GO	36.0425	0.2000
YOU	36.2425	0.0900
