word	onset	duration
OKAY	0.0125	0.0900
PICK	0.1025	0.0900
A	0.1925	0.0300
CARD	0.2225	0.1200
ANY	0.3425	0.0900
CARD	0.4325	0.1200
ALL	0.5525	0.0600
RIGHT	0.6125	0.0900
NOW	0.7025	0.0600
MEMORIZE	0.7625	1.6600
IT	2.7225	0.2200
SHOW	2.9425	0.2800
IT	3.3525	0.2100
TO	3.5625	0.2000
EVERYBODY	5.0425	0.7300
MM	5.7725	0.5200
HMM	7.7125	0.5000
GOT	8.2125	0.3300
IT	10.2725	0.1900
ALL	10.4625	0.1100
RIGHT	11.4225	0.2500
GIVE	11.7725	0.1700
IT	11.9425	0.3800
BACK	14.1525	2.3000
TO	16.8125	1.8400
ME	18.6525	0.0600
FIVE	18.7625	0.2700
OF	19.0325	0.0900
HEARTS	19.1225	1.7700
REAL	21.0325	0.2400
MAGIC	21.2725	0.3500
DOES	21.6225	0.3300
EXIST	21.9525	0.3200
WOW	22.2725	1.3800
WOW	23.6825	0.1700
JOEY	23.8525	0.2200
HOW	24.0725	0.4400
DO	24.5125	0.0700
YOU	24.5825	0.1200
DO	24.7025	0.0700
IT	24.7725	0.2400
I	25.0125	0.2600
CAN'T	25.5025	0.7000
TELL	26.3725	1.1000
YOU	27.9125	0.1300
THAT	28.4225	0.8400
NO	29.9125	0.2300
UH	30.6325	0.3200
SOMEBODY'S	30.9525	0.4500
AT	31.4025	0.0800
THE	31.4825	0.0800
DOOR	31.5625	0.2100
ON	31.7725	0.1400
THE	31.9125	0.0600
CEILING	31.9725	0.4300
NO	32.5025	0.6200
THAT'S	33.2125	0.7000
OUR	33.9125	0.5300
UNBELIEVABLY	34.4725	0.7000
LOUD	35.1725	0.4600
UPSTAIRS	35.6325	0.4800
NEIGHBOR	36.1125	0.4100
HE	36.9425	0.2300
TOOK	37.1725	0.1800
UP	37.3525	0.1000
THE	37.4525	0.0800
CARPETS	37.5325	0.5400
AND	38.0725	0.1000
NOW	38.1725	0.1200
YOU	38.2925	0.1300
CAN	38.4225	0.1400
HEAR	38.5625	0.2600
EVERYTHING	38.9025	0.5400
WELL	39.7125	0.0900
WHY	39.8025	0.1700
DON'T	39.9725	0.0900
YOU	40.0625	0.0600
GO	40.1225	0.1300
UP	40.2525	0.1300
THERE	40.4325	0.1600
AND	40.5925	0.0900
ASK	40.6825	0.2700
HIM	40.9525	0.1100
TO	41.0625	0.1100
JUST	41.1725	0.2700
LIKE	41.4425	0.1700
STEP	41.6125	0.2500
LIGHTLY	41.8625	0.3200
PLEASE	42.1825	0.3900
I	42.6125	0.1000
HAVE	42.8925	1.9000
LIKE	44.7925	0.1600
FIVE	44.9525	0.3200
TIMES	45.2825	0.5100
BUT	45.7925	0.1300
THE	45.9225	0.0800
GUY	46.0025	0.2000
IS	46.2025	0.1200
SO	46.3225	0.3100
CHARMING	46.6325	0.5400
THAT	47.5225	0.1700
I	47.7125	0.1200
GO	47.8325	0.1200
UP	47.9525	0.0800
THERE	48.0325	0.1300
TO	48.1625	0.0700
YELL	48.2325	0.4000
AND	48.6325	0.2200
THEN	48.8525	0.1900
I	49.0425	0.1100
END	49.1525	0.1200
UP	49.2725	0.0900
APOLOGIZING	49.3625	0.5800
TO	49.9425	0.0800
HIM	50.0225	0.1900
OH	50.6125	0.1900
THAT	50.8025	0.3400
ISSILLY	51.1425	1.1500
I'LL	52.3425	0.0800
GO	52.4925	0.0800
UP	52.5725	0.2300
THERE	53.1025	0.6100
I'LL	53.7125	0.4600
TELL	54.1725	0.3400
HIM	54.5125	0.1400
TO	54.6525	0.3200
KEEP	54.9725	0.2500
IT	55.2225	0.1200
DOWN	55.3425	0.3600
GOOD	55.8425	0.1500
LUCK	55.9925	0.1000
ALL	56.0925	0.0700
RIGHT	56.1625	0.1100
BE	56.2725	0.2000
MY	56.4725	0.1400
GUEST	56.6125	0.4600
ALL	57.0725	0.2300
RIGHT	57.7925	0.1300
ALL	57.9225	0.0600
RIGHT	57.9825	0.3700
ALL	58.3525	0.0900
RIGHTALL	58.4425	0.3000
RIGHT	58.7425	0.2000
IF	58.9425	0.0600
YOU	59.4125	0.0800
REALLY	59.4925	0.2000
WANT	59.6925	0.1800
TO	59.8725	0.0900
KNOW	59.9625	0.0600
HOW	60.0225	0.1100
I	60.1325	0.0600
DID	60.1925	0.1500
IT	60.3425	0.1000
I'LL	60.6625	0.1100
SHOW	60.7725	0.1300
YOU	61.3425	0.0900
WHEN	62.7925	0.1600
YOU	62.9525	0.0700
HANDED	63.0225	0.2800
ME	63.3025	0.1100
BACK	63.4125	0.2200
THE	63.6325	0.0900
CARD	63.7225	0.4500
WHAT	64.2725	0.1900
YOU	64.4625	0.0800
DIDN'T	64.5425	0.3000
SEE	64.8425	0.3800
WAS	65.2225	0.3900
I	65.9225	0.1300
LOOKED	66.0525	0.3200
AT	66.3725	0.1600
IT	66.5325	0.1100
SO	66.6425	0.2500
FAST	66.8925	0.5400
IT	67.4725	0.1100
WAS	67.5825	0.1500
INVISIBLE	67.7325	0.4800
TO	68.2125	0.0600
THE	68.2725	0.1200
NAKED	68.3925	0.6000
EYE	69.0425	2.2100
I	71.5725	0.0900
JUST	71.6625	0.1900
DID	71.8525	0.1800
IT	72.3625	0.5000
I	72.8625	0.5300
JUST	74.1425	0.2500
DID	74.3925	0.1600
IT	74.5525	0.1800
AGAIN	74.8625	1.0800
HERE	75.9425	0.7800
I'LL	76.7825	0.1200
SLOW	76.9825	0.5100
IT	77.5925	1.6200
DOWN	80.8225	3.0300
SO	85.4025	0.1500
YOU	85.6525	1.0700
GUYS	87.0125	0.2700
CAN	87.8525	0.3100
SEE	88.7525	0.1900
IT	89.1125	0.0800
READY	89.1925	0.3000
OH	90.6225	0.5000
OH	91.1825	4.2400
OH	95.9725	1.2900
OKAY	97.2625	1.1100
YEAH	98.7525	0.0800
YEAH	98.8325	0.0600
LOOK	98.8925	1.9100
I	101.1725	0.0300
LIVE	101.2025	3.9300
WITH	105.1325	0.1100
MY	105.2625	6.1200
FRIENDS	111.3825	0.3400
DOWNSTAIRS	111.7225	0.2800
AND	112.0025	0.2600
WE	112.2625	0.9400
HEAR	113.2025	0.4400
EVERY	113.6425	0.1700
SINGLE	113.8125	0.2200
THING	114.0425	0.0900
THAT	114.1325	0.2800
YOU	114.4125	0.0600
DO	114.4725	0.2600
OH	114.7325	0.0300
THANK	114.7625	0.5400
YOU	115.3225	0.0600
HI	115.3825	0.0600
ANYBODY	115.4425	0.5900
GOT	116.0325	0.1000
A	116.1325	0.0300
LENGTH	116.1625	0.2500
OF	116.4125	0.0700
ROPE	116.4825	0.3700
ABOUT	116.8525	0.1900
SIX	117.0425	0.3000
FEET	117.3425	0.2100
LONG	117.5525	0.4700
LITTLE	118.3225	0.1700
NOOSE	118.4925	0.2900
AT	118.7825	0.0800
THE	118.8625	0.1300
END	118.9925	0.2400
HONEY	119.5125	1.1500
WHAT'S	120.6625	0.1800
THE	120.8425	0.1500
MATTER	121.0525	0.1700
I	121.7125	0.0600
JUST	121.7725	0.1600
SAW	121.9325	0.1400
JANICE	122.0725	0.6700
YEAH	123.8225	0.1700
SHE	123.9925	0.1100
WAS	124.1025	0.1200
AT	124.2225	0.0600
ROCKEFELLER	124.2825	0.4800
CENTER	124.7625	0.3900
SKATING	125.1525	0.5400
WITH	125.6925	0.1200
HER	125.8125	0.0800
HUSBAND	125.8925	0.4300
SHE	126.8025	0.1000
LOOKED	126.9025	0.1400
SO	127.0425	0.1900
HAPPY	127.2325	0.4600
ALMOST	129.2725	0.2800
FEEL	129.5525	0.1600
BAD	129.7125	0.3100
FOR	130.0225	0.1200
WHIPPING	130.1425	0.3500
THAT	130.4925	0.1200
KID'S	130.6125	0.2700
PRETZEL	130.8825	0.4000
AT	131.2825	0.1200
THEM	131.4025	0.1300
MAN	131.7825	1.3500
I	133.1325	0.1500
REMEMBER	134.1325	0.6100
THE	134.7425	0.0600
FIRST	134.8025	0.2600
TIME	135.0625	0.1400
I	135.2025	0.0300
SAW	135.2325	0.2100
THAT	135.4425	0.2000
GIRL	135.6425	0.1400
KATHERINE	135.8125	0.5600
AFTER	136.3725	0.1800
WE	136.5525	0.0900
BROKE	136.6425	0.2700
UP	136.9125	0.2300
SHE	137.2825	0.1200
WAS	137.4025	0.0900
JUST	137.4925	0.1900
WALKING	137.6825	0.4100
WITH	138.0925	0.1400
HER	138.2325	0.0600
FRIEND	138.2925	0.3200
DONNA	138.6125	0.3300
JUST	138.9425	0.2900
LAUGHING	139.3525	0.4400
AND	139.7925	0.1400
TALKING	139.9325	0.4300
GOD	140.5425	0.2400
IT	141.2125	0.0900
KILLED	141.3025	0.3800
ME	142.2725	0.0800
YES	142.7825	0.2900
BUT	143.0725	0.0900
YOU	143.1625	0.1000
ENDED	143.2625	0.1700
UP	143.4325	0.1000
HAVING	143.5325	0.1800
SEX	143.7125	0.4500
WITH	144.1625	0.1100
BOTH	144.2725	0.2600
OF	144.5325	0.0700
THEM	144.6025	0.4200
THAT	145.0225	1.4400
AFTERNOON	147.5825	0.2100
SORRY	148.0025	0.4100
JUST	148.4125	0.3800
ANY	149.0325	0.1500
EXCUSE	149.1825	0.4100
TO	149.5925	0.2900
TELL	149.8825	0.3400
THAT	150.2225	1.5100
STORY	152.5725	0.4200
HEY	153.0125	0.1900
CHANDLER	153.2025	0.7100
THERE'S	153.9125	0.2400
A	154.1525	0.0300
PARTY	154.1825	0.3600
TOMORROW	154.5425	0.4600
YOU'LL	155.0025	0.1400
FEEL	155.1425	0.1900
BETTER	155.3325	0.2600
THEN	155.5925	0.3000
OH	156.2225	0.2500
YOU	156.4725	0.1600
KNOW	156.6325	0.1000
WHAT	156.7325	0.1300
I'M	156.8625	0.0700
GOING	156.9325	0.1500
TO	157.0825	0.0600
I'M	157.1425	0.0600
GOING	157.2025	0.1200
TO	157.3225	0.0600
BE	157.3825	0.1000
OKAY	157.4825	0.2300
YOU	157.7125	0.0600
DON'T	157.7725	0.0900
HAVE	157.8625	0.1400
TO	158.0025	0.0600
THROW	158.0625	0.1900
A	158.2525	0.0300
PARTY	158.2825	0.3800
FOR	158.6625	0.2200
ME	158.8825	0.1800
IT'S	160.0725	0.2500
JOEY'S	160.3225	0.3300
BIRTHDAY	160.6525	0.4900
OH	162.9225	0.2200
WELL	163.2025	0.2700
THEN	163.4725	0.1900
IF	163.6625	0.1000
ANYBODY	163.7625	0.7600
SHOULD	164.5225	0.4500
HAVE	165.3325	0.7000
A	166.4725	0.0500
PARTY	166.7825	0.9100
IT	167.6925	0.0600
SHOULD	167.7525	0.1600
BE	167.9125	0.1300
HIM	168.0425	0.1300
OH	168.1725	0.2800
YEAH	168.4525	0.0600
YEAH	168.5125	0.0600
SHH	168.5725	0.2400
I	168.8125	0.0300
CANNOT	169.6525	0.5200
BELIEVE	170.1725	0.2200
SHE'S	170.3925	0.1200
STILL	170.5125	0.1900
UP	170.7025	0.0900
THERE	170.8325	0.2400
OKAY	171.4225	0.3100
WELL	172.1725	5.0700
HE	177.4525	3.4100
TOTALLY	181.0125	1.0000
SCREWED	182.0125	0.2600
UP	182.2725	0.0900
THE	182.3625	0.0600
PUNCH	182.4225	0.2800
LINE	182.7025	0.2700
YOU	183.1325	0.4200
KNOW	183.5725	0.5800
IT'S	184.1525	0.2700
SUPPOSED	184.4225	0.3100
TO	184.7325	0.0600
BE	184.7925	0.2500
HOW'S	185.0425	1.1500
THAT	186.2425	1.4700
COFFEE	187.7125	0.8400
COMING	188.7725	4.5500
DEAR	193.3225	0.2400
YEAH	193.5625	0.1100
RIGHT	193.6725	0.2900
AWAY	193.9625	0.1700
MR	194.1325	0.8400
KAPLAN	195.2725	0.6900
I'M	196.2425	0.1900
NOT	197.3125	0.2600
SUPPOSED	197.5725	0.2800
TO	197.8525	0.0600
DRINK	197.9125	0.2900
COFFEE	198.2025	0.3500
IT	198.5525	0.1000
MAKES	198.6525	0.2800
ME	198.9325	0.1500
GASSY	199.1225	0.4400
I	200.3325	0.5500
KNOW	201.6125	0.5400
I'LL	202.7525	1.7500
BET	204.6925	0.3100
YOU'RE	205.0025	0.2700
THINKING	205.3625	0.3200
WHAT'S	205.6825	0.3100
AN	205.9925	0.0900
INTELLIGENT	206.0825	0.6600
GIRL	206.7425	0.3000
WHO	207.0425	0.0900
WANTS	207.1325	0.4100
TO	207.5425	0.0600
BE	207.6025	0.1700
IN	207.7725	0.1200
FASHION	207.8925	0.6100
DOING	208.5325	0.3600
MAKING	208.8925	0.4900
COFFEE	209.4125	0.5000
HUH	209.9525	0.2300
HUH	210.3625	0.2400
HA	211.2125	0.2900
YOU	211.6125	0.1300
GOT	211.7425	0.2300
ME	211.9725	0.1600
DON'T	213.4225	0.4800
THINK	213.9025	0.4000
I	214.3025	0.2100
HAVEN'T	214.5125	0.3400
NOTICED	214.8525	0.3700
YOUR	215.2225	0.1400
POTENTIAL	215.3625	0.5900
WELL	215.9525	0.5600
I'VE	216.5125	0.2000
GOT	216.7125	0.2200
A	216.9325	0.0600
PROJECT	216.9925	0.5700
FOR	217.5625	0.0800
YOU	217.6425	0.1700
THAT'S	217.8125	0.2000
A	218.0125	0.0600
LOT	218.0725	0.3800
MORE	218.4925	0.2600
RELATED	218.7525	0.5700
TO	219.6825	0.2300
FASHION	220.0725	0.4000
HOW	220.4725	0.1500
DOES	220.6225	0.1100
THAT	220.7325	0.1900
SOUND	220.9225	0.2900
OH	221.3525	0.1700
THAT	222.1125	0.1600
SOUNDS	222.2725	0.3100
GREAT	222.5825	0.4700
COME	223.0525	0.2400
ON	223.2925	0.1300
OVER	223.4225	0.1600
HERE	223.5825	0.1800
SWEETHEART	223.7625	0.5400
THANK	224.3025	0.2000
YOU	224.5025	0.2300
SO	224.7325	0.0700
MUCH	224.8325	0.2900
MR	225.1225	0.1700
KAPLAN	225.2925	0.3100
THANK	225.6025	0.2500
YOU	225.8525	0.2300
SO	226.0825	0.3000
MUCH	226.3825	0.2300
I	226.6125	0.0700
NEED	226.6825	0.2900
THESE	226.9725	0.2500
HANGERS	227.2225	0.5700
SEPARATED	228.4525	0.6800
ASAP	229.1325	0.8600
YOU'RE	229.9925	0.1000
WELCOME	230.0925	1.4600
OH	232.6825	0.3000
GOD	233.0325	0.9100
I	233.9425	0.8800
HATE	234.8225	0.7900
MY	235.6125	2.5400
JOB	238.3125	0.2800
I	238.5925	0.2100
HATE	238.8025	0.1800
IT	238.9825	0.1400
I	239.1225	0.1200
HATE	239.4825	0.4000
MY	239.9225	0.3000
JOB	240.2225	0.2000
I	240.4225	0.0500
HATE	240.4725	0.2000
IT	240.6725	0.0900
I	241.1125	0.0300
KNOW	241.1425	0.2100
HONEY	241.3525	0.3100
I'M	241.6625	0.1000
SORRY	241.7625	0.5100
OH	242.6025	0.5200
I	243.1225	0.1200
WANT	243.2425	0.2100
TO	243.4525	0.0700
QUIT	243.5225	0.3800
BUT	244.1425	0.3100
