word	onset	duration
CAN	0.0125	0.0900
I	0.1025	0.0300
SEE	0.1325	0.0600
THE	0.1925	0.0600
COMICS	0.2525	1.8600
THIS	2.7525	0.7300
IS	4.5825	0.2200
THE	4.8025	0.3900
NEW	7.3425	0.0900
YORK	7.4925	0.3600
TIMES	7.8525	0.4600
OKAY	9.5425	0.4000
MAY	9.9425	0.3700
I	10.3125	0.2500
SEE	10.5625	0.2100
THE	10.7725	0.0900
COMICS	10.8625	0.4400
GUYS	11.3025	1.5000
I	13.0825	0.1100
THOUGHT	13.3725	0.1700
YOU	13.5425	0.3100
WERE	14.5725	0.2100
TAKING	14.7825	0.2500
ROSS	15.0325	0.2500
TO	15.2825	0.0600
THE	15.3425	0.0700
GAME	15.4125	0.3800
WE	16.1425	0.1100
ARE	16.2525	0.1800
HE'S	16.4325	0.1700
MEETING	16.6025	0.1700
US	16.7725	0.1000
HERE	16.8725	0.1400
NO	17.2825	0.5300
RACHEL	17.8125	0.3400
IS	18.1525	0.1400
MEETING	18.2925	0.2700
US	18.6325	0.3500
HERE	18.9825	0.3600
OH	19.5625	0.1600
COME	19.7225	0.2700
ON	19.9925	0.1300
THEY	20.1225	0.0800
CAN	20.2025	0.1600
BE	20.3625	0.1400
IN	20.5025	0.1000
THE	20.6025	0.0600
SAME	20.6625	0.2400
ROOM	20.9025	0.4900
YEAH	21.5325	0.2000
YOU	21.7925	0.0800
SHOULD'VE	21.8725	0.2600
BEEN	22.1325	0.1800
THERE	22.3125	0.1100
LAST	22.4225	0.3000
NIGHT	22.7225	0.3200
WHY	23.2525	0.2200
WHAT	23.4725	0.1700
HAPPENED	23.6425	0.3400
NOW	23.9825	0.4800
ROSS	24.9325	0.2700
WAS	25.2025	0.1000
HANGING	25.3025	0.2300
OUT	25.5325	0.1400
OVER	25.6725	0.1800
AT	25.8525	0.0900
OUR	25.9425	0.1200
PLACE	26.0625	0.4000
RACHEL	26.7725	0.3100
COMES	27.0825	0.2700
OVER	27.3525	0.2000
TO	27.5525	0.0600
BORROW	27.6125	0.2000
SOME	27.8125	0.2000
MOISTURIZER	28.0125	0.6100
FROM	28.6225	0.1800
CHANDLER	28.8025	0.4300
HEY	29.2325	0.2300
