word	onset	duration
I	2.9825	0.3700
THINK	3.3525	0.3800
I	4.5625	0.0700
FORGOT	4.6325	0.5300
MY	5.1625	0.1200
RECEIPT	5.2825	0.4400
YOU	5.7225	0.0700
DON'T	5.7925	0.5600
NEED	6.3525	0.2100
THAT	6.5625	0.3700
WHY	7.0325	0.3800
NOT	7.4125	0.1600
THE	7.5725	0.2100
CARBON	7.7825	0.4400
IT'S	8.2225	0.1600
MESSY	8.3825	0.5300
I	8.9525	0.1300
MEAN	9.1225	0.2100
GETS	9.3325	0.2100
ON	9.5425	0.1500
YOUR	9.6925	0.0900
FINGERS	9.7825	0.4300
AND	10.2125	0.2200
CAUSES	10.4325	0.5900
THE	11.0225	0.6700
THE	12.0225	0.2300
NIGHT	12.2525	0.3400
BLINDNESS	12.6325	0.6200
WHAT	13.6125	1.3000
IS	16.9425	0.3100
THIS	17.2525	0.2000
WHO	18.9025	0.1000
PUT	19.0025	0.1700
A	19.1725	0.0400
20	19.2125	0.3200
DOWN	19.5325	0.2100
HERE	19.7425	0.1000
HUH	20.8225	0.2800
OH	21.2125	0.3300
YEAH	21.6525	0.3000
THAT	22.0825	0.1400
WOULD	22.2225	0.1400
BE	22.3625	0.1300
ME	22.4925	0.3600
UM	23.1325	0.3100
I	23.4425	0.1500
HAVE	23.5925	0.1800
I	24.0325	0.1700
HAVE	24.2025	0.2300
A	24.7625	0.2800
PROBLEM	25.0425	0.4100
I	25.4525	0.1800
I	25.7525	0.1900
TIP	25.9425	0.2800
WAY	26.2225	0.3500
TOO	26.5725	0.1700
MUCH	26.7425	0.3700
WAY	27.1125	0.2200
WAY	27.3325	0.2600
TOO	27.5925	0.1200
MU	27.7125	0.1400
IT'S	27.8525	0.2000
A	28.0525	0.0300
SICKNESS	28.0825	0.4400
REALLY	28.5225	0.3500
YEAH	28.8725	0.3500
IT	29.4425	0.5600
IS	30.0025	0.2300
WE	30.2325	0.1500
REALLY	30.3825	0.3400
REALLY	30.7725	0.2800
HAVE	31.0525	0.2000
TO	31.2525	0.0700
DO	31.3225	0.1200
SOMETHI	31.4425	0.2900
I	31.7325	0.0300
KNOW	31.7625	0.0600
EXCUSE	31.8225	0.3500
ME	32.1725	0.2500
YOU	33.4725	0.0900
THINK	33.5625	0.2300
I'M	33.7925	0.1400
CHEAP	33.9325	0.3400
OH	35.3725	0.4700
DADDY	35.8425	0.4000
HE	36.2425	0.2200
DIDN'T	36.4625	0.4700
MEAN	37.0125	0.1800
HUH	37.1925	0.2000
HE	37.8225	0.1400
REALLY	38.2925	0.2700
DIDN'T	38.5625	0.4400
NOTHING	39.0025	0.3200
I	39.3225	0.1400
DO	39.4625	0.1400
MEANS	39.6025	0.3000
ANYTHING	39.9025	0.4300
REALLY	40.3325	0.3600
THIS	40.9625	1.7200
IS	43.7325	0.3300
NICE	44.0625	0.5800
I	45.0125	0.1500
PAY	45.1625	0.2000
200	45.3625	0.3800
DOLLARS	45.7425	0.3100
FOR	46.0525	0.0900
DINNER	46.1425	0.2300
YOU	46.3725	0.2300
PUT	46.6025	0.2600
DOWN	46.8625	0.3100
20	47.1725	0.3500
AND	47.5225	0.1500
YOU	47.6725	0.1400
COME	47.8125	0.2500
OUT	48.0625	0.2100
LOOKING	48.2725	0.2600
LIKE	48.5325	0.1900
MR	48.7225	0.2400
BIG	48.9625	0.1900
SHOT	49.1525	0.3200
YOU	50.0725	0.1200
REALLY	50.1925	0.1700
WANT	50.3625	0.1800
TO	50.5425	0.0600
BE	50.6025	0.1400
MR	50.7425	0.2500
BIG	50.9925	0.1700
SHOT	51.1625	0.5500
HERE	51.7825	0.1500
I'LL	51.9325	0.0800
TELL	52.3325	0.3600
YOU	52.6925	0.0800
WHAT	52.7725	0.2200
YOU	53.8025	0.1000
PAY	53.9625	0.1000
THE	54.0625	0.1600
