word	onset	duration
But	0.01247	0.1696
lately	0.18209	0.1496
all	0.33175	0.0598
the	0.39161	0.0598
guys	0.45147	0.0997
I	0.55125	0.0299
meet	0.58118	0.0898
seem	0.67098	0.0897
really	0.76077	0.1197
nice	0.8805	0.1197
at	1.00023	0.0598
first	1.06009	0.1197
and	1.17982	0.0897
then	1.26961	0.1097
they	1.37937	0.1097
turn	1.48912	0.1696
out	1.65873	0.1596
to	1.81837	0.0598
be	1.87823	0.1396
the	2.01791	0.0798
biggest	2.09773	0.3492
jerks	2.44694	0.4988
Well	3.24512	0.0898
you	3.33492	0.0997
do	3.43469	0.2494
attract	3.68413	0.3092
some	3.99342	0.1496
stinkers	4.14308	0.4589
Dr	4.6619	2.3347
Long	6.9966	0.9378
I've	7.93447	0.3392
been	8.2737	0.2693
at	8.54308	0.2993
this	8.8424	0.2195
for	9.0619	0.1197
17	9.18163	0.9179
hours	10.09955	0.5687
Three	11.27687	0.3192
women	11.59615	0.3990
have	11.99524	0.1596
come	12.15488	0.4689
and	12.6737	0.1097
gone	12.78345	0.2893
with	13.07279	0.1197
their	13.19252	0.1097
babies	13.30227	0.4988
You	13.80113	0.0798
got	13.88095	0.2294
to	14.11043	0.0898
give	14.20023	0.1995
me	14.39977	0.1596
some	14.55941	0.1097
good	14.66916	0.2594
news	14.92857	0.4689
How	15.84649	0.1596
many	16.00612	0.1995
centimeters	16.20567	0.5786
am	16.78435	0.1197
I	16.90408	0.0798
dilated	16.9839	0.6086
eight	17.59252	0.2893
Nine	18.07143	0.5387
Three	19.0093	0.4290
Just	19.69773	0.3791
three	20.18662	0.4390
I'm	21.35397	0.3691
dilated	21.72313	0.6285
three	22.3517	0.4489
We	22.80068	0.0798
are	23.0102	1.8757
moving	25.36485	0.6684
along	26.03333	0.4888
just	26.52222	0.2195
slowly	26.91134	0.5786
Don't	28.23832	0.2394
worry	28.47778	0.3192
You're	28.79705	0.1396
doing	28.93673	0.3292
great	29.26599	0.5287
I'll	30.47324	0.1496
be	30.6229	0.1396
back	30.76259	0.2793
soon	31.16168	0.3691
Thank	31.87007	0.2594
you	32.84785	0.1197
Hang	32.96757	0.1496
in	34.65374	0.0997
there	35.23243	0.0897
Hey	35.53175	0.2394
you	35.82109	0.0997
know	35.92086	0.1197
what	36.04059	0.1795
I'm	36.39977	0.2494
not	36.67914	0.1895
waiting	36.86871	0.2793
I'm	37.39751	0.1197
going	37.51723	0.1496
to	37.66689	0.0598
push	37.72676	0.1795
this	37.90635	0.1396
baby	38.04603	0.2893
out	38.33537	0.2793
I'm	38.95397	0.1696
doing	39.12358	0.2294
it	39.35306	0.2394
It's	39.59252	0.1895
what	39.78209	0.1696
three	39.9517	0.1995
centimeters	40.15125	0.5188
That's	40.67007	0.1596
got	40.82971	0.1197
to	40.94943	0.0698
be	41.01927	0.1396
like	41.15896	0.2294
this	41.38844	0.3492
right	41.73764	1.1573
Actually	42.89501	0.8181
it's	43.71315	1.0077
it's	44.72086	0.7682
more	45.48912	0.1795
like	45.66871	0.2494
this	45.91814	0.4589
Aw	47.59433	0.1297
stupid	47.72404	1.2970
metric	49.17075	3.5818
system	53.25147	0.3292
Oh	53.75034	0.0598
Ah	53.8102	0.0299
Oh	53.84014	0.0299
my	53.87007	0.3093
We're	54.79796	0.0798
going	54.87778	0.1197
to	54.99751	0.0997
need	55.09728	0.0897
to	55.18707	0.0598
take	55.24694	0.1297
you	55.37664	0.0798
straight	55.45646	0.3791
to	55.8356	0.0698
the	55.90544	0.0598
delivery	55.96531	0.3492
room	56.31451	0.1995
Oh	56.59388	0.0399
for	56.66372	0.1396
the	56.83333	0.0898
love	56.92313	0.1496
of	57.07279	0.0898
God	57.16259	0.2394
It's	57.44195	0.1596
coming	57.60159	0.5188
It's	58.12041	0.2394
coming	58.37982	0.4689
And	58.84875	1.1773
here	60.02608	2.7637
it	62.7898	0.1795
is	62.96939	0.2594
Oh	63.2288	0.0299
come	63.25873	0.0898
on	63.34853	0.0698
Hi	63.41837	6.5251
I'm	69.94354	0.1596
Dr	70.10317	1.0675
Drake	71.17075	0.2893
Ramoray	71.46009	0.3990
and	71.85918	0.1496
I	72.00884	0.0299
have	72.03878	0.1795
a	72.21837	0.0598
few	72.27823	0.3392
routine	72.61746	0.3591
questions	72.97664	0.5088
I	73.48549	0.0598
need	73.54535	2.0653
to	75.61066	0.4489
ask	76.05964	0.0897
you	76.29909	0.0898
Really	76.38889	0.3492
I've	76.7381	0.2594
been	76.99751	0.1696
dealing	77.16712	0.2993
with	77.46644	0.1097
Dr	77.57619	0.3392
Wells	77.91542	0.5188
I	78.43424	0.0898
know	78.52404	0.3292
but	79.06281	0.1596
I'm	79.22245	0.1496
a	79.37211	0.0299
neurologist	79.40204	0.8081
and	80.2102	0.1596
just	80.52948	0.1596
to	80.68912	0.0598
be	80.74898	0.0798
on	80.8288	0.0598
the	80.88866	0.0598
safe	80.94853	0.2693
side	81.21791	0.4489
Dr	81.9263	0.2693
Wells	82.19569	0.3093
wanted	82.50499	0.2594
a	82.7644	0.0598
more	82.82426	0.2294
comprehensive	83.05374	0.8281
overview	83.88186	0.4689
