word	onset	duration
No	0.36168	0.2394
No	1.26961	0.2993
but	1.91814	0.8979
I'll	2.8161	0.2095
go	3.02562	0.1097
see	3.13537	0.1496
a	3.28503	0.0898
normal	3.37483	0.3492
person	3.72404	0.3292
movie	4.05329	0.2294
with	4.28277	0.1396
you	4.42245	0.0598
Rach	5.05102	0.7981
you	5.84921	0.0598
want	5.90907	0.1895
to	6.09864	0.2494
come	6.34807	0.2594
Oh	6.91678	0.3492
no	7.26599	0.1297
I	7.39569	0.1097
can't	7.50544	0.2893
I	7.79478	0.0399
got	7.83469	0.2494
a	8.08413	0.2095
date	9.95986	0.3192
A	10.67823	0.0997
date	10.778	0.3691
Yeah	11.94535	0.2793
Why	12.46417	0.1297
is	12.59388	0.1795
that	12.77347	0.1197
weird	12.8932	0.1995
for	13.09274	0.0698
you	13.16259	0.2494
Why	13.7712	0.2394
no	14.01066	0.5188
it's	14.52948	0.1995
the	14.72902	0.1097
opposite	14.83878	0.3691
of	15.20794	0.0698
weird	15.27778	0.4390
It's	15.71678	0.2693
it's	15.98617	0.2993
uh	16.28549	0.5188
regular	16.92404	0.5687
It's	17.58254	0.3292
it's	18.32086	0.2793
uh	18.60023	0.3392
mundane	19.139	0.7882
It's	20.03696	0.3492
it's	20.38617	0.2893
actually	20.67551	0.4888
a	21.1644	0.0798
little	21.24422	0.5088
dull	21.75306	0.3691
It's	22.40159	1.2272
no	23.66871	0.0698
Ukrainian	23.73855	0.6285
film	24.36712	0.3192
I	24.7263	0.0898
tell	24.8161	1.7360
you	26.65193	0.0598
Ooh	26.7517	0.0399
earrings	26.79161	0.2594
A	29.36576	0.1097
date	29.59524	0.4689
She's	30.74263	0.5387
got	31.28141	0.1995
a	31.48095	0.0299
date	31.51088	0.5487
With	32.28912	0.3990
who	32.68821	0.4290
I	33.38662	0.0698
set	33.45646	0.2195
her	33.67596	0.0698
up	33.7458	0.1396
with	33.88549	0.0897
this	33.97528	0.1796
actor	34.15488	0.2993
on	34.4542	0.0798
my	34.53401	0.1197
show	34.65374	0.3990
You	35.26236	0.2893
set	35.5517	0.2793
her	35.83107	0.1396
up	35.97075	0.3392
No	37.65692	0.2294
Joey	37.88639	0.2195
what	38.47506	2.2149
were	40.69002	0.3591
you	41.04921	0.0798
thinking	41.12902	0.5188
I	41.77755	0.1297
was	41.90726	0.1396
thinking	42.04694	0.1795
that	42.22653	0.0997
it'd	42.3263	0.1396
probably	42.46599	0.2793
be	42.74535	0.1895
okay	42.93492	0.4689
because	43.40385	0.3492
Ross	43.75306	0.2893
hasn't	44.0424	0.1995
gone	44.24195	0.1396
out	44.38163	0.1596
with	44.54127	0.1596
Rachel	44.70091	0.2893
in	44.99025	0.1197
five	45.10998	0.2793
years	45.38934	0.4988
Joey	46.09773	0.2594
I'm	46.35714	0.7682
not	47.1254	0.2594
worried	47.38481	0.2793
about	47.66417	0.2095
her	47.8737	0.2893
I'm	48.16304	0.0798
worried	48.24286	0.2294
about	48.47234	0.2095
my	48.68186	0.1097
baby	48.79161	0.7083
Whoever	49.85918	0.2793
she	50.13855	0.3791
dates	50.51769	0.3292
my	50.84694	0.1995
baby	51.04649	0.5687
dates	51.61519	0.6086
Now	52.6229	0.1795
now	52.80249	0.1297
where	52.9322	0.1696
is	53.10181	0.1396
this	53.2415	0.3092
actor	53.61066	0.4090
taking	54.01973	0.4290
them	54.44875	0.2793
Hey	55.04739	0.2693
I'm	55.89546	0.2893
an	56.44422	0.5288
actor	57.13265	2.3247
too	59.45737	0.3492
I'm	59.80658	0.0897
not	59.89637	0.1696
sure	60.06599	0.3392
I	60.40522	0.0897
think	60.49501	0.2394
they're	60.73447	0.1097
taking	60.84422	0.3591
the	61.2034	0.0698
ferry	61.27324	0.4190
out	61.69229	0.1496
to	61.84195	0.0698
some	61.91179	0.2494
Italian	62.16122	0.3991
place	62.56032	0.2793
on	62.83968	0.0997
Staten	62.93946	0.3092
Island	63.24875	0.3192
A	63.79751	0.0498
ferry	63.84739	0.5288
My	64.75533	0.1696
baby	64.92494	0.4789
is	65.40385	0.0698
going	65.4737	0.3591
on	65.83288	0.1995
a	66.03243	0.0498
ferry	66.08231	0.5687
Do	67.64875	0.1496
you	67.79841	0.0898
have	67.88821	0.1297
any	68.01791	0.2494
idea	68.26735	0.3292
how	68.5966	0.1396
dangerous	68.73628	0.5786
those	69.31497	0.2594
are	69.57438	0.3292
Aren't	70.01338	0.1596
we	70.17302	0.0598
talking	70.23288	0.2494
about	70.48231	0.1297
those	70.61202	0.1995
big	70.99116	0.2095
