word	onset	duration
Did	1.69864	1.1374
we	2.83605	0.0798
get	2.91587	0.1596
paper	3.07551	0.2394
towels	3.31497	0.4888
You	3.84376	0.1596
mean	4.25283	0.1995
the	4.45238	0.0997
thing	4.55215	0.1297
we	4.68186	0.0798
went	4.76168	0.1696
to	4.93129	0.0698
the	5.00113	0.0698
store	5.07098	0.2494
for	5.32041	0.2594
Nope	6.42789	0.2693
Hey	7.03651	3.3424
I	10.71814	0.1496
got	10.8678	0.3492
you	11.21701	0.0598
a	11.27687	0.0299
present	11.3068	0.6285
Oh	11.93537	0.0997
my	12.03515	0.2095
goodness	12.24467	0.4589
where	12.70363	0.1795
did	12.88322	0.1297
you	13.01293	0.1396
hide	13.15261	0.4090
it	13.65147	0.8580
I	14.50952	0.0798
got	14.58934	0.3891
it	14.97846	0.1297
for	15.10816	0.0598
your	15.16803	0.1596
wedding	15.32766	0.2394
and	15.56712	0.1396
I	15.7068	0.0598
ordered	15.76667	0.1995
it	15.96621	0.0698
weeks	16.03605	0.2993
ago	16.33537	0.0898
and	16.42517	0.1197
it	16.5449	0.0698
finally	16.61474	0.2993
got	16.91406	0.1596
here	17.0737	0.9079
Pheebs	17.98163	0.5188
you	18.50045	0.0798
didn't	18.58027	0.1496
have	18.72993	0.0898
to	18.81973	0.0897
get	18.90952	0.1596
us	19.06916	0.1297
anything	19.19887	0.2594
for	19.45828	0.1396
our	19.59796	0.0798
wedding	19.67778	0.3092
You	19.98707	0.0798
already	20.06689	0.1596
did	20.22653	0.1496
so	20.37619	0.1696
I	20.5458	0.0299
love	20.57574	0.0997
it	20.67551	0.0798
It's	20.75533	0.2195
huge	20.97483	5.8068
Let's	27.30045	0.1197
open	27.42018	0.1496
it	27.61973	0.0798
Open	27.69955	0.1297
it	27.82925	0.0698
It's	27.89909	0.1995
the	28.09864	0.1097
Ms	28.20839	0.1895
PacMan	28.67732	0.9977
machine	29.67506	0.1795
Oh	29.85465	0.0399
my	29.89456	0.0897
God	30.00431	0.4988
I	30.50317	0.0498
didn't	30.6229	0.1396
know	30.76259	0.0598
where	30.82245	0.3891
to	31.21156	0.1097
put	31.32132	0.2195
it	31.54082	0.0598
so	31.64059	0.0598
I	31.70045	0.1496
left	31.85011	0.3292
it	32.17937	0.0798
here	32.25918	0.1496
for	32.40884	0.1197
now	32.52857	0.2195
Oh	33.0873	0.2095
well	33.29683	0.2993
maybe	33.59615	0.1197
we	33.71587	0.0598
can	33.77574	0.3492
put	34.12494	0.2993
it	34.42426	0.3591
in	34.78345	0.2294
the	35.05283	0.4789
guest	35.53175	0.2993
bedroom	37.45737	0.3691
Yeah	38.49501	1.5664
okay	40.06145	0.2394
I	40.70998	0.0299
kind	40.80975	0.1995
of	41.0093	0.1297
like	41.139	0.1696
it	41.30862	0.6984
here	42.00703	0.7483
So	42.75533	0.0598
do	42.81519	0.0598
you	42.87506	0.0798
really	42.95488	0.2893
like	43.24422	0.2095
it	43.45374	0.1696
Are	43.68322	0.0898
you	43.96259	0.2095
kidding	44.17211	0.3292
I	44.50136	0.1596
practically	44.70091	0.4489
spent	45.14989	0.1995
my	45.34943	0.1297
entire	45.47914	0.4489
childhood	45.92812	0.5786
at	46.5068	0.1197
the	46.62653	0.1696
arcade	46.79615	1.1174
This	47.99342	0.0997
is	48.19297	0.0698
like	48.26281	0.1496
oh	48.41247	0.0299
my	48.4424	0.1097
God	48.55215	0.1197
This	48.71179	0.0898
is	48.80159	0.1895
like	48.99116	0.0997
my	49.13084	0.0598
second	49.1907	0.2095
favorite	49.40023	0.2893
game	49.68957	0.0898
Oh	49.77937	0.1995
really	49.97891	0.1596
what	50.19841	0.5587
was	50.75714	0.1596
your	50.91678	0.0997
first	51.01655	0.3991
Well	51.75488	0.1297
I	51.88458	0.0598
don't	51.98435	0.2394
really	52.22381	0.1795
remember	52.4034	0.2793
the	52.68277	0.0897
name	52.77256	0.1396
of	52.91224	0.1097
it	53.022	0.1396
Well	53.76032	0.1496
what'd	53.90998	0.2793
it	54.18934	0.1696
do	54.35896	0.0897
Well	55.53628	0.3093
just	56.26463	0.2993
you	56.56395	0.1895
put	56.99297	0.1197
a	57.1127	0.0598
quarter	57.17256	0.2793
in	57.45193	0.0698
and	57.52177	0.2294
you	57.75125	0.1696
know	57.92086	0.1696
pull	58.09048	0.1995
some	58.49955	0.2294
handles	58.72902	0.3591
and	59.08821	0.2793
you	59.36757	0.0898
win	59.45737	0.1396
like	59.59705	0.1396
a	59.73673	0.0299
candy	59.76667	0.2594
