word	onset	duration
Whha	0.83061	2.5641
Smaller	3.59433	0.4489
than	4.04331	0.5288
that	4.85147	1.1773
Making	6.0288	0.2993
her	6.32812	0.0897
a	6.41791	0.0299
mix	6.44785	0.2693
tape	6.71723	0.4190
Uh	7.28594	0.1696
bigger	7.45556	0.3990
than	7.85465	0.1795
that	8.03424	0.5387
Give	8.57302	0.0897
her	8.66281	1.1972
a	9.86009	0.0299
key	9.89002	0.2594
to	10.14943	0.0598
your	10.2093	0.1297
apartment	10.339	0.4290
Whoa	10.76803	0.5687
hello	11.33673	0.5487
We	11.88549	0.1396
were	12.02517	0.1197
closer	12.1449	0.3492
with	12.4941	0.1297
the	12.62381	0.0598
mix	12.68367	0.2993
tape	12.98299	0.3192
Have	13.5517	1.5365
you	15.08821	0.1696
said	15.25782	0.1895
I	15.44739	0.1097
love	15.55714	0.1895
you	15.76667	0.2294
You	16.17574	0.0997
could	16.27551	0.1396
say	16.41519	0.2594
I	16.70454	0.1496
love	16.8542	0.1995
you	17.05374	0.2195
Yeah	17.43288	0.3392
I	17.77211	0.0698
don't	17.89184	0.2195
I	18.36077	0.0997
don't	18.46054	0.1596
think	19.12902	0.2195
I'm	19.34853	0.1496
quite	19.49819	0.3192
there	19.81746	0.2594
yet	20.07687	0.3791
But	20.75533	0.1795
oh	20.93492	0.3192
I	21.3839	0.1396
could	21.52358	0.1696
say	21.6932	0.2893
Ilove	22.12222	0.7782
spending	22.90045	0.4489
time	23.34943	0.2494
with	23.59887	0.2494
you	23.8483	0.2394
No	24.25737	0.1696
we	24.42698	0.1496
hate	24.57664	0.2394
that	24.8161	0.3093
That	25.1254	0.2893
is	25.41474	0.2294
a	25.96349	0.1297
slap	26.40249	1.0576
in	27.46009	0.0598
the	27.51995	0.0798
face	27.59977	0.2993
Oh	27.89909	0.0598
forget	27.95896	0.4090
it	28.36803	0.2594
You	28.62744	0.0997
know	28.72721	0.1396
what	28.86689	0.4988
I'll	29.36576	0.1596
just	29.5254	0.3591
I'll	29.88458	0.1097
have	29.99433	0.4789
the	30.47324	0.0898
conversation	30.56304	0.9877
I'll	32.31905	0.0997
just	32.52857	0.2394
say	32.76803	0.2294
I	32.99751	0.1297
like	33.12721	0.4789
things	33.60612	0.2793
the	33.88549	0.0598
way	33.94535	0.2195
they	34.16485	0.1696
are	34.33447	0.4090
and	34.74354	0.7981
hope	35.54172	0.2095
for	35.76122	0.1197
the	35.88095	0.0798
best	35.96077	0.5288
What	38.19569	0.1097
do	38.30544	0.0698
you	38.37528	0.0598
think	38.43515	0.1795
Rach	38.61474	0.4489
I	40.21111	0.2893
think	40.50045	0.4988
if	40.99932	0.1097
it	41.45828	0.2394
was	41.69773	0.1995
a	41.89728	0.1297
little	42.02698	0.5288
colder	42.55578	0.5387
in	43.09456	0.1097
here	43.20431	0.3791
I	43.58345	0.1596
could	43.74308	0.1895
see	43.99252	0.1496
your	44.14218	0.1596
nipples	44.30181	0.5986
through	44.90045	0.5886
that	45.48912	4.5297
sweater	50.16848	0.7083
Bing	50.87687	0.6884
we're	52.11406	0.1297
all	52.24376	0.0898
set	52.33356	0.2195
for	52.55306	0.1396
tonight	52.69274	0.3292
800	53.0619	0.5587
Oh	53.91995	0.2494
uh	54.16939	0.0798
as	54.24921	0.3591
it	54.60839	0.0698
turns	54.67823	0.2394
out	54.91769	0.3891
we	55.3068	0.1496
can't	55.45646	0.3192
do	55.77574	0.1396
it	55.91542	0.0997
Monica	56.01519	0.3192
has	56.33447	0.2095
to	56.54399	0.0997
work	56.64376	0.2893
Oh	57.36213	0.4489
My	58.36984	0.1995
exwife	58.56939	0.4190
didn't	58.98844	0.2494
work	59.23787	0.2793
Unless	60.26553	0.1795
you	60.44512	0.0598
call	60.50499	0.2394
turning	60.74444	0.3492
into	61.09365	0.1297
her	61.22336	0.1197
mother	61.34308	0.3691
work	61.71224	0.3192
Yeah	62.27098	2.5342
Fine	64.80522	0.8680
Tomorrow	65.67324	0.9877
night	66.661	0.2195
then	66.8805	0.2394
Oh	67.30952	0.1995
uh	67.54898	0.2294
well	67.77846	0.3192
tomorrow's	68.09773	0.6186
no	68.99569	0.2095
good	69.20522	0.1596
for	69.36485	0.1496
her	69.51451	0.1496
either	69.66417	0.3093
Oh	70.16304	0.3292
Why	70.69184	0.1097
not	70.80159	0.2195
It's	72.47778	0.1496
the	72.62744	0.0598
semifinals	72.6873	0.7782
of	74.6229	0.3292
her	75.07188	0.3093
boccie	76.4288	0.3791
ball	76.80794	0.2594
tournament	77.06735	2.1551
Okay	79.22245	0.6485
the	80.27007	0.0798
night	80.34989	0.2394
after	80.58934	0.2494
that	80.83878	0.2394
then	81.07823	0.1696
Well	81.41746	0.2095
that's	81.62698	0.1995
the	81.82653	0.0598
finals	81.88639	0.4689
and	82.35533	0.1696
I	82.52494	0.0299
think	82.55488	0.1795
she's	82.73447	0.2095
going	82.94399	0.1197
to	83.06372	0.0598
go	83.12358	0.1396
all	83.26327	0.1496
the	83.41293	0.0798
way	83.49274	0.1396
sir	83.63243	0.2993
What's	83.93175	2.1850
going	86.11678	0.2594
on	86.37619	0.3691
Bing	86.74535	0.3891
Does	87.97256	0.3392
uh	88.31179	0.2594
your	88.96032	0.0897
wife	89.05011	0.3691
have	89.41927	0.2793
a	89.69864	0.1696
problem	90.69637	0.5088
with	91.20522	0.1297
me	91.33492	0.1097
or	91.44467	0.0997
something	91.54444	0.3192
Well	92.43243	0.1895
now	92.622	0.1895
you're	92.81156	0.2594
you're	93.07098	0.2394
just	93.31043	0.2394
talking	93.54989	0.2793
crazy	93.82925	0.4190
Then	94.40794	0.2095
why	94.61746	0.8879
can't	95.50544	0.1696
the	95.67506	0.0598
three	95.73492	0.1696
of	95.90454	0.0798
us	95.98435	0.1297
go	96.11406	0.1496
out	96.26372	0.1496
together	96.41338	0.2793
Because	98.45873	0.5487
we	99.27687	0.3292
we	99.60612	0.2294
we	99.96531	0.1995
split	100.4542	0.3891
up	100.84331	0.2394
Monica	101.74127	0.4888
and	102.36984	0.1496
I	102.5195	0.0798
split	103.2678	1.7360
up	105.33311	0.2195
Hold	105.55261	1.9655
me	107.51814	0.0598
Good	107.578	0.1596
good	107.73764	0.1795
God	107.91723	0.2793
Bing	108.23651	0.3492
I	108.58571	0.0299
Well	109.57347	0.1596
I	109.73311	0.0299
