word	onset	duration
Hey	0.01247	1.0376
Rach	1.05011	0.0898
listen	1.13991	6.1659
Did	8.66281	1.1673
you	9.83016	0.0997
know	9.92993	0.1995
that	10.12948	0.1297
during	10.25918	0.3591
pregnancy	10.61837	0.7782
your	11.3966	0.1097
fingers	11.50635	0.3891
swell	11.89546	0.4090
up	12.30454	0.1097
to	12.41429	0.1596
twice	12.76349	0.5188
their	13.35215	0.1895
size	13.54172	0.6086
and	14.15034	0.1596
never	14.30998	0.2095
go	14.5195	0.3891
back	15.67687	1.1773
Oh	17.10363	0.0798
my	17.18345	0.2095
God	17.8619	0.4489
Let	18.31088	0.1696
me	18.4805	0.1097
see	18.59025	0.2294
that	19.52812	0.2793
You	20.5059	0.3192
fall	20.82517	0.3192
for	21.14444	0.1796
it	21.32404	0.0698
every	21.39388	0.1995
time	21.59342	0.4888
Hey	22.08231	3.1927
Look	25.51451	0.3292
I	26.17302	0.1197
brought	26.29274	0.2095
you	26.50227	0.0798
my	26.58209	0.1596
old	26.74172	0.1097
maternity	26.85147	0.7483
clothes	27.74943	0.1795
Oh	27.92902	0.2993
Pheebs	28.29819	0.3492
that's	28.64739	0.2394
so	28.88685	0.2195
sweet	29.10635	0.5587
Oh	29.66508	0.2693
those	29.93447	0.2294
are	30.16395	0.1396
so	30.30363	0.3990
cute	30.70272	1.0176
Yeah	31.72041	0.2693
And	31.9898	0.8380
look	32.82789	0.3292
See	33.96531	0.3492
how	34.31451	0.1795
they	34.4941	0.2394
expand	34.73356	0.9977
as	35.73129	0.2095
the	35.94082	0.0897
baby	36.03061	0.4789
grows	36.50952	0.6285
And	37.1381	0.3791
then	37.51723	0.2693
after	37.78662	0.3791
the	38.16576	0.0997
baby's	38.26553	0.4190
born	38.68458	0.4988
they're	39.18345	0.1895
great	39.37302	0.5587
for	39.93175	0.1496
shoplifting	40.08141	0.5886
melons	40.67007	0.4789
Oh	41.28866	0.0299
good	41.31859	0.1995
you're	41.51814	0.0898
all	41.60794	0.0598
here	41.6678	3.8113
Okay	45.47914	0.9179
Thanksgiving	46.65646	0.5487
tomorrow	47.20522	0.4689
400	47.72404	1.1573
Oh	48.91134	0.1795
And	49.13084	0.1795
guess	49.55986	0.2394
who	49.79932	0.0898
I	49.88912	0.0598
invited	49.94898	0.3591
Remember	50.64739	0.3192
