word	onset	duration
This	0.14218	0.1596
can't	0.30181	1.5165
be	1.81837	0.2195
there	2.03787	0.2893
Come	2.5068	0.3192
on	2.82608	0.1297
he	2.95578	0.0997
won't	3.05556	0.2095
even	3.26508	0.1596
know	3.42472	0.1396
what	3.5644	0.1197
they	3.68413	0.0897
mean	3.77392	0.5288
Chandler	4.58209	0.3092
he's	4.89138	0.4489
seven	5.34036	0.3591
he's	5.69955	0.1396
not	5.83923	0.1895
stupid	6.0288	0.5288
Have	6.65737	0.1297
you	6.78707	0.0898
talked	6.87687	0.2594
to	7.13628	0.1297
him	7.26599	0.1097
lately	7.37574	0.3492
All	7.92449	0.1097
right	8.03424	1.5365
look	9.57075	0.2195
I'm	9.79025	0.1197
just	9.90998	0.1795
going	10.08957	0.1895
to	10.27914	0.0598
unplug	10.339	0.4090
it	10.74807	0.1895
No	11.29683	0.1396
no	11.43651	0.2793
no	11.71587	0.0798
If	11.79569	0.0798
you	11.87551	0.1795
unplug	12.0551	0.3093
it	12.3644	0.0698
I'll	12.43424	0.0798
have	12.51406	0.0897
nothing	12.60385	0.2195
to	12.82336	0.0598
show	12.88322	0.2394
for	13.12268	0.1097
my	13.23243	0.1396
day	13.37211	0.3392
It'll	13.71134	0.1396
be	13.85102	0.1097
like	13.96077	0.2095
I	14.17029	0.0399
was	14.2102	0.1796
at	14.3898	0.0598
work	14.44966	0.4290
No	15.31769	0.2095
Hey	15.52721	0.2494
look	15.77664	0.2594
at	16.03605	1.2371
that	17.27324	0.9278
Look	18.20113	1.4267
at	19.62789	0.0598
that	19.68776	0.1197
it's	19.80748	0.1197
still	19.92721	0.2693
there	20.1966	0.2294
This	20.42608	0.1097
thing	20.53583	0.1596
must	20.69546	0.1696
have	20.86508	0.1097
some	20.97483	0.1995
kind	21.17438	0.1496
of	21.32404	0.1696
primitive	21.49365	0.4190
wrong	21.9127	0.3492
chip	22.2619	0.2693
in	22.53129	0.0997
it	22.63107	0.1097
or	22.74082	0.0698
something	22.81066	0.4888
Wow	23.29955	2.0353
oh	25.33492	0.0598
the	25.61429	0.4290
dirty	26.04331	0.4489
words	26.49229	0.3791
and	26.87143	0.0897
the	26.96122	0.0598
computer	27.02109	0.4789
talk	27.5	0.3591
This	28.17846	0.1895
is	28.36803	0.0698
just	28.43787	0.1995
the	28.63741	0.0598
coolest	28.69728	0.3591
you've	29.05646	0.1197
ever	29.17619	0.1895
been	29.36576	0.4090
Honey	29.94444	1.6761
you	31.62063	0.1097
got	31.73039	0.2993
to	32.02971	0.0598
beat	32.08957	0.1396
your	32.22925	0.0898
scores	32.31905	0.4489
With	33.07732	0.2095
the	33.28685	0.1696
claw	33.45646	0.2095
All	33.66599	0.0698
right	33.73583	0.1696
fine	34.39433	1.0376
Fine	35.43197	0.2793
I'll	35.71134	0.2095
do	35.92086	0.1496
it	36.07052	0.1496
Just	36.66916	0.1297
got	36.79887	0.1197
to	36.91859	0.0598
get	36.97846	0.1496
this	37.12812	0.1795
off	37.30771	0.2095
the	37.51723	0.0798
screen	37.59705	0.6385
Carol	38.49501	0.2793
and	38.77438	0.1097
Susan	38.88413	0.2693
are	39.15351	0.0299
still	39.18345	0.2394
upset	39.4229	0.2594
that	39.68231	0.0898
you	39.77211	0.0997
taught	39.87188	0.2294
him	40.10136	0.1995
Pull	40.30091	0.2394
My	40.54036	0.0997
Finger	40.64014	0.4988
Pull	41.19887	1.7659
my	42.96485	0.2095
finger	43.17438	0.4789
My	44.25193	0.1396
hand	44.39161	0.3492
is	44.74082	0.1396
messed	44.8805	0.3093
up	45.1898	0.1396
I	45.32948	0.0997
am	45.65873	3.1328
not	49.12086	1.0675
going	50.18844	0.2294
to	50.52766	0.3891
answer	50.9966	0.4290
that	51.42562	0.3392
Oh	51.76485	0.1097
come	51.8746	0.2195
on	52.13401	0.6684
just	53.27143	0.2294
pick	53.50091	0.1995
one	53.70045	0.4689
Between	54.66825	0.3991
Monica	55.06735	0.4489
Phoebe	55.51633	0.6485
Chandler	56.31451	0.3991
and	56.71361	0.0997
Ross	56.81338	0.5188
if	57.3322	0.1396
you	57.47188	0.1097
had	57.58163	0.3492
to	57.93084	0.2693
if	58.44966	0.2893
