word	onset	duration
Ross	0.01247	0.0898
All	0.10227	0.0598
right	0.16213	0.0898
Yes	0.25193	0.0897
From	0.34172	0.6784
home	1.02018	4.2703
to	5.29048	0.1696
the	5.62971	0.1596
hospital	5.78934	1.9156
in	7.70499	0.0997
under	7.80476	0.2195
seven	8.02426	0.4988
minutes	8.52313	0.3392
We	8.86236	0.1396
did	9.00204	0.2095
it	9.21156	0.2594
Yes	9.8102	0.2793
the	10.23923	0.1396
hard	10.37891	0.2993
part	10.67823	0.3791
is	11.05737	0.3791
truly	11.43651	0.5786
over	12.01519	0.4888
No	12.63379	1.3070
but	13.94082	0.1696
come	14.11043	0.1596
on	14.27007	0.1696
we're	14.43968	0.1097
off	14.54943	0.1197
to	14.66916	0.1197
a	14.78889	0.0399
great	14.8288	0.3990
start	15.22789	0.4888
aren't	15.71678	0.2195
we	15.93628	0.1496
I	16.08594	0.0598
knew	16.1458	0.4589
I'd	16.60476	0.2394
get	16.84422	0.1895
you	17.03379	0.1995
here	17.23333	0.1396
fast	17.37302	0.2793
but	17.65238	0.0898
this	17.74218	0.0897
has	17.83197	0.0898
got	17.92177	0.1097
to	18.03152	0.0598
be	18.09138	0.0798
some	18.1712	0.1895
kind	18.36077	0.1297
of	18.49048	0.0698
a	18.56032	0.0399
record	18.60023	0.6285
Oh	19.46825	0.0299
you	19.49819	0.0598
made	19.58798	0.1995
it	19.78753	1.1074
Hi	20.89501	0.7782
How	21.67324	0.8580
you	22.53129	0.0598
doing	22.59116	0.1297
Wait	22.72086	0.1496
howhow	22.87052	1.0975
the	24.19751	0.1197
hell	24.31723	0.3392
did	24.65646	0.3192
you	24.99569	0.3492
beat	25.3449	0.3192
us	25.66417	0.1496
here	25.81383	0.2394
We	26.14308	0.0798
took	26.2229	0.1795
a	26.40249	0.0698
cab	26.47234	0.4888
Did	27.22063	0.1297
you	27.35034	0.0598
guys	27.4102	0.1796
walk	27.5898	0.3192
No	27.90907	0.2195
no	28.22834	0.0997
we	28.32812	0.0598
took	28.42789	1.3469
a	29.77483	0.1895
cab	29.9644	0.3492
too	30.31361	0.2494
But	30.56304	0.1995
I	30.76259	0.2195
I	30.98209	0.1297
did	31.11179	0.2494
test	31.36122	0.4489
runs	31.8102	0.4789
Hi	32.28912	0.5587
Hey	32.84785	0.5387
you	33.38662	0.1297
made	33.51633	0.4290
it	33.94535	0.6684
ay	34.61383	1.2172
