word	onset	duration
How	0.01247	0.1197
I	0.2619	0.0299
don't	0.29184	2.2548
know	2.54671	0.3691
Maybe	2.91587	0.2195
they	3.13537	0.1396
have	3.27506	0.1596
tools	3.43469	0.6884
Well	4.2229	0.6884
I	4.91134	1.1773
I	6.40794	0.3392
talked	6.9068	0.2893
to	7.19615	0.0997
her	7.29592	0.2494
and	7.80476	0.4090
uh	8.21383	0.0299
she's	8.31361	0.1895
definitely	8.50317	0.2793
going	8.83243	0.1795
to	9.01202	0.0698
have	9.08186	0.1496
this	9.23152	0.1297
baby	9.36122	0.2693
You	9.85011	0.0698
know	9.91995	0.1297
she	10.04966	0.1696
said	10.21927	0.2594
she's	10.47868	0.1396
going	10.61837	0.1197
to	10.7381	0.0698
raise	10.80794	0.2594
it	11.06735	0.0598
on	11.12721	0.4589
her	12.38435	0.0598
own	12.44422	0.1696
Well	13.49184	0.2594
maybe	13.75125	0.2394
that's	13.9907	0.4489
maybe	14.55941	0.2095
that's	14.76893	0.1995
really	14.96848	0.1596
brave	15.12812	0.4489
Maybe	16.27551	0.3591
I	16.63469	0.0798
just	16.71451	0.1895
hope	16.90408	0.1297
she	17.03379	0.1995
realizes	17.23333	0.4190
how	17.65238	0.1795
hard	17.96168	0.2195
it's	18.18118	0.1696
going	18.35079	0.2095
to	18.56032	0.1995
be	20.68549	0.8780
Maybe	21.84286	0.2793
she	22.12222	0.3292
hasn't	22.45147	0.3691
really	22.8805	0.3591
thought	23.60884	0.1995
it	23.80839	0.0698
through	23.87823	0.2195
that	24.09773	0.0898
much	24.18753	0.0897
Well	24.27732	0.6784
there's	25.70408	0.2394
a	26.15306	0.0399
lot	26.26281	0.1995
to	26.46236	0.1097
think	26.57211	0.3591
about	27.02109	0.4190
I	27.44014	0.2095
mean	27.85918	0.5687
how	28.42789	0.0598
is	28.48776	0.0598
she	28.54762	0.0698
how	28.61746	0.1696
is	28.78707	0.1097
she	28.89683	0.1596
going	29.05646	0.6485
to	29.7449	0.2294
handle	29.97438	0.3791
this	30.35351	0.1895
financially	30.54308	0.8580
How	31.85011	0.0798
is	31.92993	0.0798
