word	onset	duration
Hello	0.01247	1.1773
Hello	1.1898	0.1197
I	1.30952	0.0299
love	1.33946	0.0897
my	1.42925	1.8258
new	3.2551	0.7782
job	4.03333	0.1496
Honey	4.18299	2.3047
you're	6.6873	1.5864
screaming	10.2093	1.6063
You	12.73356	0.3990
bet	13.61156	1.0576
your	14.66916	0.2893
ass	15.24785	0.1197
I	15.36757	0.1396
am	15.50726	0.0897
I	15.76667	0.2693
just	17.09365	0.6784
had	17.80204	5.0884
the	23.37937	0.0897
best	23.46916	0.4390
first	23.90816	0.5188
day	24.42698	0.1097
ever	24.74626	0.2394
The	25.49456	0.0798
kitchen	25.57438	0.4290
Twice	26.19297	0.3990
as	26.65193	0.0698
big	26.72177	0.3093
as	27.13084	0.0897
Allesandro's	27.25057	0.4090
Oh	27.92902	0.2294
that's	28.1585	0.2893
great	28.44785	0.4290
Yeah	28.92676	0.1396
and	29.33583	0.1396
clean	29.55533	0.5986
Not	30.15397	0.3093
just	30.57302	0.3791
Health	30.95215	0.4290
Department	31.41111	0.4589
clean	31.87007	0.4888
Monica	32.61837	2.2548
clean	34.87324	0.3392
Awesome	35.27234	0.4689
Oh	36.32993	0.1596
and	36.48957	0.1795
the	36.66916	0.0598
people	36.72902	0.4190
are	37.14807	0.1396
so	37.28776	0.5986
nice	37.88639	0.5088
There's	38.58481	0.1496
this	38.73447	0.1496
one	38.88413	0.2095
guy	39.13356	0.3492
Jeffrey	39.822	0.4290
he's	40.25102	0.1596
the	40.41066	0.0997
maitre	40.51043	0.2095
d'	40.71995	0.3492
Chandler	41.18889	0.5088
you	41.94717	0.2294
will	42.17664	0.2095
love	42.43605	0.2993
him	42.73537	0.3192
He	43.40385	0.1995
is	43.6034	0.1197
without	43.72313	0.4789
a	44.20204	0.0299
doubt	44.23197	0.3392
the	44.5712	0.0598
funniest	44.70091	0.3891
guy	45.09002	0.1596
I	45.24966	0.0299
have	45.27959	0.2594
ever	45.72857	0.1995
met	45.92812	0.2095
So	46.53673	0.0898
no	47.09546	0.1197
one	47.21519	50.2857
told	97.50091	0.1596
you	97.66054	0.3691
life	98.02971	0.0897
was	98.1195	0.1097
gonna	98.22925	1.3170
be	99.97528	0.1097
this	100.08503	0.2893
way	100.37438	0.0598
Your	100.43424	0.0898
job's	100.52404	0.2693
a	100.79342	0.0299
joke	100.82336	0.1097
you're	100.93311	0.1995
broke	101.13265	0.3392
Your	101.54172	0.0997
love	101.6415	0.1396
life's	102.26009	0.3392
DOA	102.739	0.1097
It's	103.10816	0.2693
like	103.88639	0.1396
you're	104.30544	0.0898
always	104.39524	0.2294
stuck	104.62472	0.2095
in	104.83424	0.0598
second	104.8941	0.1496
gear	105.04376	0.1197
When	105.16349	1.7560
it	106.9195	0.1097
hasn't	107.02925	0.4589
been	107.48821	0.1396
your	107.70771	0.0898
day	107.79751	0.0598
your	107.85737	0.0898
week	107.94717	0.1197
Your	108.06689	0.0898
month	108.15669	0.2594
or	108.4161	0.0399
even	108.45601	0.1396
your	108.59569	0.0997
year	108.69546	0.0898
But	108.78526	0.1197
I'll	108.90499	0.1396
be	109.04467	0.0598
there	109.10454	0.2893
for	109.39388	0.0798
you	109.4737	0.0598
When	109.53356	2.5641
the	112.09773	0.1696
rain	112.26735	0.0997
starts	112.36712	0.2394
to	112.60658	0.0698
pour	112.67642	0.0997
I'll	112.77619	0.0598
be	112.83605	0.0598
there	112.89592	0.1197
for	113.01565	0.0598
you	113.07551	0.0598
Like	113.13537	0.1496
I've	113.28503	0.0798
been	113.36485	0.1496
there	113.51451	0.0997
before	113.61429	0.2394
I'll	113.85374	0.0598
be	113.91361	0.0798
there	113.99342	0.1297
for	114.2229	0.3691
you	114.59206	0.0598
Because	114.65193	0.4290
you're	115.08095	0.1596
there	115.24059	0.1995
for	115.44014	0.0598
me	115.75941	0.0598
too	116.03878	0.0997
This	116.39796	0.1097
is	116.50771	0.0598
nice	116.56757	0.0997
I	116.66735	0.0299
know	116.69728	0.1496
You	116.84694	0.0698
need	116.91678	0.0997
both	117.01655	0.1097
hands	117.1263	5.8467
for	122.97302	0.0698
that	123.04286	1.7759
Yeah	124.81882	0.0598
I	124.87868	0.0299
kind	124.90862	0.2494
of	125.60703	0.0598
do	125.66689	0.0598
Well	125.74671	0.1496
how's	125.89637	1.7659
this	127.70227	0.1297
Yeah	127.83197	0.2195
Are	128.05147	0.0299
you	128.08141	0.0698
sure	128.15125	0.1596
that's	128.31088	0.1696
sweet	128.4805	0.2195
enough	128.7	0.3492
Well	129.25873	0.1696
look	129.42834	0.1796
at	129.60794	1.2571
you	134.03787	1.3968
two	135.43469	0.6984
holding	136.13311	0.4689
hands	136.60204	0.8181
Huh	137.76939	0.3492
Is	138.11859	0.0997
this	138.21837	0.1696
getting	138.38798	0.2693
serious	138.65737	0.8181
Have	140.31361	1.7161
you	142.02971	0.1097
not	142.13946	0.2195
talked	142.35896	0.3392
about	142.69819	0.3591
it	143.05737	0.4689
yet	143.82562	0.3492
Am	144.17483	1.2771
I	145.78118	0.1396
making	145.92086	0.5288
you	146.44966	0.1297
uncomfortable	146.57937	2.8036
If	149.54263	0.2294
you	149.77211	0.1596
were	149.93175	0.0698
bigger	150.00159	0.3492
you'd	150.35079	0.3991
hit	150.74989	0.3392
me	151.08912	0.1396
huh	151.40839	3.1727
Huh	154.58118	2.2149
I'm	157.01565	0.0997
sorry	157.11542	0.3292
So	157.53447	0.1297
sorry	157.79388	0.3192
It's	158.11315	0.1995
obviously	158.3127	0.6086
way	158.92132	0.1895
too	159.11088	0.1796
early	159.29048	0.3591
for	159.64966	0.1496
us	159.79932	0.1596
to	159.95896	0.0897
be	160.04875	0.2594
having	160.30816	0.5986
that	160.9068	0.2095
conversation	161.11633	1.0575
Is	162.29365	0.1795
it	162.47324	0.1097
Maybe	162.83243	0.1995
not	163.03197	0.2195
Is	163.25147	0.1496
it	163.40113	0.1396
Okay	163.63061	0.1396
when	164.01973	1.5963
I	165.6161	0.0698
got	165.68594	0.1396
divorced	165.82562	0.4988
I	166.32449	0.1696
I	166.4941	0.1496
didn't	166.64376	0.2494
think	167.04286	0.1696
I'd	167.21247	0.0997
feel	167.31224	0.1496
this	167.4619	0.1396
way	167.60159	0.1396
about	167.74127	0.1995
someone	167.94082	0.2793
for	168.22018	0.2693
a	168.50952	0.0399
really	168.54943	0.2294
long	168.77891	0.3492
time	169.12812	0.3492
Mmhmm	169.5771	0.3990
Then	170.07596	0.1297
again	170.20567	0.2095
I	170.41519	0.0698
didn't	170.48503	0.2095
think	170.69456	0.1895
I'd	170.88413	0.0897
meet	170.97392	0.1596
someone	171.13356	0.3292
like	171.46281	0.2394
you	171.70227	0.2195
and	172.05147	0.1895
this	172.79977	0.2494
may	173.04921	0.0997
be	173.14898	0.0997
crazy	173.24875	0.4789
soon	173.72766	0.3791
but	174.1068	0.2195
I	174.93492	0.0798
want	175.01474	0.2294
you	175.24422	0.0698
to	175.31406	0.0598
have	175.37392	0.2594
this	175.73311	0.2693
No	178.75624	0.0897
not	178.84603	0.2394
that's	179.17528	0.2294
gum	179.40476	0.1995
Oh	179.92358	0.1396
five	180.06327	1.5863
bucks	183.33583	0.6285
I	184.4034	0.0598
love	184.46327	0.1596
it	184.6229	0.0598
when	184.68277	0.1197
that	184.80249	0.4888
happens	185.47098	0.7782
you	186.27914	0.1097
