word	onset	duration
Surprise	0.67098	0.5986
Monica	1.26961	0.2294
Is	1.52902	0.0698
everything	1.59887	0.2893
all	1.89819	0.0798
right	2.09773	0.1496
Yeah	2.24739	3.7913
everything's	6.50771	1.8956
great	8.4034	0.7083
I	9.11179	0.1197
was	9.23152	0.4888
just	9.72041	0.6185
watching	11.51633	0.3392
some	11.85556	0.1696
regular	12.02517	0.3093
television	12.33447	0.6185
there	13.30227	0.6086
Oh	13.91088	0.0299
what	13.94082	1.3369
a	15.27778	0.0299
what	15.44739	0.1496
a	15.59705	0.0299
pleasant	15.62698	0.2893
surprise	15.91633	1.3269
I'm	17.24331	0.0598
going	17.30317	0.4190
to	18.0415	1.8358
go	19.87732	0.0798
freshen	19.95714	6.1061
up	26.06327	0.1795
okay	26.24286	0.2394
Okay	26.48231	0.6784
honey	29.49546	3.3623
Ooh	33.10726	0.1596
That	33.82562	0.1197
was	33.94535	0.1795
close	34.12494	0.5487
Oh	36.06054	0.8480
the	36.90862	0.1097
yellow	37.01837	0.4290
rose	37.44739	0.4589
of	37.90635	0.0698
Texas	37.97619	0.4789
You're	39.99161	0.1197
not	40.11134	0.4689
even	40.58027	0.3292
there	40.90952	0.0997
Hello	41.0093	0.9278
Hey	41.93719	1.2571
Rach	43.4737	0.9977
it's	46.84603	0.2993
me	47.14535	0.1596
Hi	47.8737	1.1374
Okay	49.30045	0.2494
I	49.54989	0.1197
just	49.67959	0.2294
got	49.90907	0.0997
to	50.00884	0.0898
Chandler's	50.09864	0.4190
room	50.51769	0.3392
and	51.69501	0.0997
I	51.79478	0.0598
caught	51.85465	0.3192
him	52.17392	0.3591
molesting	53.89002	0.6285
himself	54.51859	0.7083
Oh	55.22698	0.0898
That	55.41655	1.6063
couldn't	57.0229	0.1696
have	57.63152	0.2594
been	57.89093	0.4090
pretty	58.3	0.3492
But	58.83878	1.1573
you	60.11587	0.0698
know	60.18571	0.2693
guys	60.4551	0.3292
do	60.84422	0.1596
that	61.00385	0.2693
Yeah	61.49274	0.2494
Well	61.85193	0.3791
the	62.23107	0.1297
weird	62.36077	0.2195
part	62.58027	0.2394
is	62.81973	0.3591
he	63.56803	0.6086
was	64.17664	0.1596
getting	64.33628	0.2594
off	64.59569	0.6086
to	65.53356	0.2095
a	65.74308	0.0698
sharkattack	65.81293	0.7283
show	66.54127	0.1696
No	66.71088	0.2294
Yes	67.05011	0.1097
Chandler	67.15986	1.3768
watches	68.88594	1.4167
shark	70.30272	0.4090
porn	70.71179	0.4988
While	71.21066	8.5805
watching	79.79116	0.6086
sharks	80.39977	0.8081
Uhhuh	81.20794	0.0598
Are	81.85646	0.1895
you	82.04603	0.1396
sure	82.18571	0.8281
that's	83.2034	0.2095
what	83.41293	0.1297
he	83.54263	0.1197
was	83.66236	0.1596
doing	83.822	0.3092
Do	84.13129	0.0798
you	84.40068	0.1197
know	84.52041	0.1596
how	84.68005	0.1097
many	84.7898	0.1197
times	84.90952	0.3791
I've	85.28866	0.1197
seen	85.40839	0.2394
him	85.64785	0.1596
jump	85.80748	0.2993
up	86.1068	0.1197
like	86.22653	0.4390
that	87.21429	0.1696
Believe	87.49365	0.3791
me	87.87279	0.1696
I	88.0424	0.0698
know	88.11224	0.1496
what	88.2619	0.0898
he	88.3517	0.0997
was	88.45147	0.0898
doing	88.54127	0.5188
Oh	89.06009	0.0399
man	89.1	1.5464
sharks	90.92585	1.1573
I	92.08322	0.0299
know	92.11315	0.1197
I	92.23288	0.1795
always	93.38027	0.2394
knew	93.61973	0.0698
there	93.68957	0.2793
was	93.96893	0.1696
something	94.13855	0.2394
weird	94.378	0.2893
about	94.66735	0.2294
that	94.89683	0.1396
dude	95.07642	0.3292
But	95.88458	1.3668
you	97.25147	0.1995
promised	97.45102	0.3691
to	97.82018	0.0698
love	97.89002	0.2494
