word	onset	duration
swirling	0.19206	0.2494
around	0.47143	0.2893
the	0.95034	0.1995
whirlpool	1.42925	1.7161
that	3.14535	0.1696
fills	3.31497	0.5287
the	3.84376	0.1197
apartment	3.96349	3.1129
Boy	7.94444	0.2195
are	8.16395	0.0698
you	8.23379	0.0997
going	8.33356	0.1297
to	8.46327	0.1097
be	8.57302	0.0897
sorry	8.66281	0.3691
if	9.03197	0.5088
that's	9.80023	4.0208
true	13.87098	0.2095
Hello	14.85873	0.5587
Hi	15.56712	0.1496
Hi	15.71678	0.1895
It's	16.47506	0.4190
been	16.8941	0.1396
an	17.03379	0.1097
hour	17.14354	0.4090
The	17.88186	0.1197
maitred'	18.00159	1.3469
has	19.34853	0.1297
asked	19.47823	0.1995
if	19.67778	0.0598
you'd	19.73764	0.1097
be	19.84739	0.0898
willing	19.93719	0.2594
to	20.1966	0.1596
reconsider	20.35624	0.7283
switching	21.08458	0.4589
to	21.54354	0.1895
a	21.73311	0.0997
smaller	21.83288	0.5088
table	22.34172	0.3192
Maybe	23.15986	0.2095
we	23.36939	0.1097
should	23.47914	0.1795
just	23.65873	0.2095
eat	23.86825	0.2095
now	24.07778	0.2993
You	24.64649	0.0997
can't	24.74626	0.2294
order	24.97574	0.3192
until	25.29501	0.1895
the	25.48458	0.0698
entire	25.55442	0.2893
party	25.84376	0.2594
has	26.10317	0.1097
arrived	26.21293	0.7482
Restaurant	27.16077	0.3691
policy	27.52993	0.4589
Well	28.43787	0.2095
how	28.64739	0.2095
about	28.85692	0.1895
this	29.04649	0.2494
Another	29.5254	0.2993
table	29.82472	0.4489
leaves	30.43333	0.7183
right	31.28141	0.3392
But	31.62063	0.3292
there's	31.94989	0.2294
still	32.17937	0.2693
some	32.44875	0.2195
food	32.66825	0.3492
left	33.01746	0.2394
on	33.25692	0.1696
their	33.42653	0.1696
plates	33.59615	0.5088
Okay	34.99297	0.2793
What's	35.27234	0.2893
the	35.56168	0.0598
restaurant's	35.62154	0.4589
policy	36.0805	0.3292
about	36.40975	0.2494
people	36.65918	0.2594
eating	36.91859	0.3791
that	37.62698	0.9179
It's	38.5449	0.1297
frowned	38.6746	0.2594
upon	38.93401	0.3192
But	39.50272	0.4689
it	39.97166	0.8879
happens	40.85964	2.2149
All	43.0746	0.0698
right	43.14444	0.3891
I	43.53356	0.1297
got	43.66327	1.3070
to	44.99025	0.4090
go	45.39932	0.0997
to	45.49909	0.0698
the	45.56893	0.2693
bathroom	45.83832	0.4489
No	46.2873	0.2394
you	46.52676	0.1396
can't	46.66644	0.2893
go	46.95578	0.0798
No	47.0356	0.2394
no	47.46463	0.2793
no	47.74399	0.1696
I	47.91361	0.1297
can't	48.04331	0.3492
hold	48.39252	0.3691
this	48.76168	0.1895
table	48.95125	0.2693
on	49.22063	0.1496
my	49.37029	0.2195
own	49.5898	0.3292
If	50.25828	0.1197
they	50.378	0.1696
