word	onset	duration
Hey	0.91043	8.8000
you'll	9.71043	0.1097
never	9.82018	1.8258
guess	11.64603	0.3292
what	11.97528	0.1097
just	12.08503	0.2693
happened	12.35442	0.5387
Phoebe	13.21247	0.3791
and	13.59161	0.0997
I	13.69138	0.1197
got	13.81111	0.2195
mugged	14.03061	0.4589
Are	14.48957	0.0299
you	14.79887	0.1396
okay	14.93855	0.4689
Yeah	15.74671	0.2494
because	16.12585	0.3791
Phoebe	16.71451	0.2594
knew	16.97392	0.1596
the	17.13356	0.0898
mugger	17.22336	0.4090
How	18.05147	1.6562
do	19.70771	0.2594
you	19.96712	0.0698
know	20.06689	0.1596
a	20.22653	0.0498
mugger	20.27642	0.5188
I'm	21.22426	0.0898
sorry	21.31406	0.4489
I	21.76304	0.0798
have	21.84286	0.2494
friends	22.18209	0.3392
outside	22.52132	0.4290
the	22.95034	0.0997
six	23.1	0.2294
of	23.32948	0.1496
us	23.96803	0.2095
You	24.17755	0.0598
want	24.31723	0.5886
to	24.9059	1.0077
know	25.91361	0.1995
how	26.11315	0.1895
she	26.30272	0.1795
knew	26.48231	0.2294
him	26.71179	0.1795
Because	27.07098	0.2893
Phoebe	27.36032	0.2494
used	27.60975	0.1795
to	27.78934	0.0598
mug	27.84921	0.2294
people	28.07868	0.4589
Seriously	29.07642	0.6485
Well	30.8424	0.1596
I'm	31.00204	0.1795
not	31.18163	0.1895
proud	31.53084	0.3492
of	31.88005	0.2095
it	32.08957	0.2294
But	32.54853	0.1995
you	33.28685	0.1197
know	33.47642	0.2594
sometimes	34.53401	0.3392
when	34.87324	0.5188
I	35.39206	0.1796
was	35.57166	0.1197
living	36.09048	0.2693
on	36.35986	0.1596
the	36.5195	0.0997
street	36.61927	0.4489
and	37.06825	0.1097
I	37.178	0.0798
needed	37.25782	0.3492
money	37.60703	0.3791
for	37.98617	0.0997
food	38.08594	0.4689
and	38.55488	0.1396
stuff	38.69456	0.4090
I	39.17347	0.1596
Phoebe	39.78209	0.2294
that	40.01156	0.1596
is	40.1712	0.2195
awful	40.53039	0.4789
Well	41.27868	0.2294
okay	41.50816	0.5288
I	42.11678	0.0299
wasn't	42.14671	0.3591
rich	42.5059	0.2494
like	42.75533	0.1895
you	42.99478	0.1995
guys	43.19433	0.4489
okay	43.66327	0.4190
I	44.08231	0.1297
didn't	44.21202	0.1596
eat	44.37166	0.2893
gold	44.661	0.2294
and	44.89048	0.1297
have	45.02018	0.2494
a	45.26961	0.0598
flying	45.32948	0.3691
pony	45.69864	0.5786
I	46.46689	0.0299
had	46.49683	1.8557
a	48.61202	0.1297
hard	48.74172	0.6385
life	49.38027	0.4689
My	49.89909	0.1596
mother	50.05873	0.2993
was	50.35805	0.2294
killed	50.89683	0.3392
by	51.23605	0.1197
a	51.35578	0.1097
drug	51.46553	0.3891
dealer	51.85465	0.3791
Your	52.23379	0.1097
mother	52.64286	0.2594
killed	52.90227	0.4190
herself	53.32132	0.4190
She	53.9898	0.2394
was	54.22925	0.1596
a	54.38889	0.0498
drug	54.43878	0.4090
dealer	54.89773	0.2594
Well	55.15714	0.1696
anyway	55.32676	0.1895
it	55.51633	0.1097
was	55.62608	2.9034
a	58.52948	0.1995
good	58.72902	0.6684
thing	59.39751	0.3591
Phoebe	59.75669	0.3492
knew	60.1059	0.2793
him	60.38526	0.0898
because	60.47506	0.3492
I	60.82426	0.2095
was	61.03379	0.1396
about	61.17347	0.2693
to	61.44286	0.1895
do	61.63243	0.1795
some	61.81202	0.1895
serious	62.00159	0.5188
damage	62.52041	0.5288
Okay	63.41837	0.6984
Wow	64.45601	0.1297
this	64.58571	0.0898
must	64.67551	0.1396
have	64.81519	2.0254
brought	67.10998	0.2294
back	67.33946	0.1596
some	67.49909	0.1895
really	67.68866	0.2095
bad	67.89819	0.3891
memories	68.2873	0.3891
for	68.67642	0.1396
you	68.8161	0.1396
Ross	68.95578	0.3192
Why	69.70408	0.2993
Well	70.6619	0.1796
Ross	71.18073	0.2394
was	71.42018	0.1297
mugged	71.54989	0.3092
as	71.85918	0.1197
a	71.97891	0.0498
kid	72.0288	0.3591
You	72.70726	0.1696
were	72.87687	0.4589
Yeah	73.61519	0.2693
And	73.88458	0.2594
it	74.14399	0.0698
was	74.25374	0.2494
pretty	74.50317	0.2095
traumatic	74.7127	0.5587
It	75.40113	0.1297
was	76.02971	0.2793
outside	76.30907	0.3591
St	76.66825	0.2693
Mark's	76.93764	0.3990
Comics	77.33673	0.5886
You	78.31451	0.0598
know	78.37438	0.0798
I	78.4542	0.0299
was	78.48413	0.5387
just	79.0229	0.2095
there	79.23243	0.1696
minding	79.40204	0.3292
my	79.73129	0.1696
own	79.90091	0.1795
business	80.0805	0.6485
you	80.72902	0.0598
know	80.78889	0.1496
seeing	80.93855	0.3691
what	81.30771	0.0898
kind	81.39751	0.1995
of	81.59705	0.0598
trouble	81.65692	0.3492
SpiderMan	82.00612	0.5587
got	82.56485	0.1795
into	82.74444	0.2693
that	83.01383	0.2294
week	83.24331	0.5687
Wonder	83.81202	0.5487
Woman	84.36077	0.1795
Anyway	85.18889	2.0752
I	87.26417	0.1496
was	87.41383	0.2494
heading	87.66327	0.3192
towards	87.98254	0.3192
this	88.30181	0.1696
bakery	88.47143	0.4390
you	88.91043	0.2095
know	89.11995	0.1297
to	89.24966	0.0698
pick	89.3195	0.2095
up	89.52902	0.1097
a	89.63878	0.0399
couple	89.67868	0.3192
of	89.99796	0.1297
dozen	90.26735	0.4489
Linzertortes	90.71633	0.8380
for	91.55442	0.2993
someone	91.85374	0.8979
When	92.7517	0.3192
out	93.07098	2.3646
of	95.4356	0.2594
nowhere	95.69501	0.4888
thisthis	96.1839	0.8381
thug	97.18163	0.3492
with	97.53084	0.1596
a	97.69048	0.0399
pipe	97.73039	0.3591
jumps	98.19932	0.2993
out	98.49864	0.1396
and	98.63832	0.0898
says	98.72812	0.4789
Give	99.20703	0.1895
me	99.3966	0.0997
your	99.49637	0.1197
money	99.6161	0.4888
punk	100.15488	0.3492
Oh	100.55397	0.0598
my	100.78345	0.3192
God	101.10272	0.4888
I	101.59161	0.0698
know	101.66145	0.3990
