word	onset	duration
Hey	0.01247	1.0476
hon	1.24966	3.5319
Would	4.78163	0.1297
you	4.91134	0.0798
help	4.99116	0.5487
me	5.53991	0.0698
get	5.60975	0.1197
the	5.72948	0.0598
plates	5.78934	0.2095
down	5.99887	0.0897
Yeah	6.08866	0.1197
Hey	6.20839	1.4167
here's	7.75488	0.2494
an	8.00431	0.0598
idea	8.06417	0.3691
Why	8.43333	0.3791
don't	8.81247	0.0898
we	8.90227	0.0798
use	8.98209	0.2195
our	9.20159	0.0798
wedding	9.28141	0.3392
china	9.62063	0.3591
today	9.97982	0.3292
Or	11.31678	0.3691
we	11.68594	0.0997
could	11.78571	0.1496
save	11.97528	0.1895
them	12.16485	0.2594
for	12.42426	0.3192
a	12.98299	0.1097
fancy	13.14263	0.3691
special	13.51179	0.4390
occasion	13.95079	0.4090
How	14.78889	0.0598
about	14.99841	0.1596
this	15.15805	0.2494
you	16.13583	0.1895
could	16.3254	0.1197
treat	16.44512	0.2294
me	16.6746	0.0898
like	16.7644	0.2594
I'm	17.02381	0.1097
an	17.13356	0.0598
equal	17.19342	0.4390
or	18.42063	0.7083
talk	19.49819	0.2693
down	19.76757	0.2594
to	20.02698	0.0997
me	20.12676	0.1496
like	20.27642	0.2195
I'm	20.49592	0.1596
a	20.65556	0.0299
child	20.68549	0.4589
No	21.14444	0.0698
I	21.28413	0.0299
just	21.33401	0.1197
think	21.45374	0.1496
that	21.6034	1.4068
we	23.0102	0.1796
should	23.1898	0.4689
save	23.65873	0.3591
our	24.01791	0.1197
china	24.13764	0.2693
for	24.40703	0.1596
something	24.56667	0.2594
really	24.82608	0.1696
special	24.99569	0.4789
Like	25.79388	0.2394
if	26.7517	0.0598
the	26.81156	0.1596
Queen	26.9712	0.2394
of	27.21066	0.0798
England	27.29048	0.3791
comes	27.66961	0.2195
over	27.88912	0.2394
Honey	28.45782	1.4966
she	29.95442	0.1795
keeps	30.13401	0.2793
canceling	30.41338	0.4789
on	30.89229	0.1596
us	31.05193	0.2494
Take	31.30136	0.2095
the	31.51088	0.0997
hint	31.61066	0.6784
What	32.28912	1.6462
if	33.93537	0.0898
something	34.02517	0.1895
gets	34.21474	0.1396
broken	34.35442	0.3990
They're	34.75351	0.0898
so	34.84331	0.1795
expensive	35.0229	0.6984
What	36.05057	0.1396
is	36.19025	0.0997
the	36.29002	0.0598
point	36.34989	0.2195
of	36.56939	0.0598
having	36.62925	0.3891
them	37.01837	0.1197
if	37.1381	0.1396
we	37.27778	0.0798
never	37.3576	0.1995
use	37.55714	0.3292
them	37.88639	0.2394
