word	onset	duration
Joey	0.3517	0.1297
is	0.48141	0.0698
having	0.55125	0.2095
a	0.83061	0.0299
secret	0.86054	0.3591
Days	1.3195	0.2793
of	1.59887	0.0798
Our	1.67868	0.1197
Lives	1.79841	0.3192
party	2.11769	0.3292
up	2.44694	0.1297
on	2.57664	0.1097
the	2.68639	0.1097
roof	2.79615	0.2195
and	3.01565	0.1396
he	3.15533	0.1197
sent	3.27506	0.2793
you	3.55442	0.0898
guys	3.64422	0.2195
to	3.92358	0.0698
the	3.99342	0.0698
play	4.06327	0.2494
to	4.3127	0.0598
get	4.37256	0.1895
rid	4.56213	0.1396
of	4.70181	0.0598
you	4.76168	0.2294
What	5.68957	0.6086
What	6.70726	2.0253
what's	8.73265	0.3392
going	9.07188	0.1396
on	9.28141	0.3392
Joey	9.66054	0.0898
is	9.75034	0.0898
having	9.84014	0.8281
a	10.66825	0.1197
secret	10.83787	0.4689
Days	11.3068	0.2893
of	11.59615	0.1995
Our	11.79569	0.2793
Lives	12.20476	0.4390
party	12.64376	0.7083
up	13.48186	0.1197
on	13.60159	0.0598
the	13.66145	0.0898
roof	13.79116	0.1297
And	13.92086	0.0898
he	14.01066	0.2793
didn't	14.29002	0.1496
want	14.43968	0.1496
you	14.58934	0.1097
guys	14.69909	0.2294
to	14.92857	0.0598
know	14.98844	0.1895
about	15.178	0.2394
it	15.41746	0.0798
but	15.62698	0.1696
I	15.7966	0.0698
came	15.86644	0.1895
over	16.05601	0.1696
here	16.22562	0.1496
to	16.37528	0.0698
tell	16.55488	0.1097
you	16.66463	0.1496
I	16.81429	0.0299
thought	17.12358	0.2793
you	17.40295	0.0598
came	17.46281	1.7759
to	19.23878	0.0598
say	19.33855	0.1396
you	19.47823	0.0598
were	19.5381	0.0997
sick	19.63787	0.2893
All	19.92721	0.0598
right	20.1966	0.2294
professor	20.42608	0.3192
or	20.74535	0.1197
detective	20.86508	0.4589
Wait	21.68322	0.0898
Joey's	21.77302	0.1197
