word	onset	duration
Look	0.2619	1.8458
look	2.57664	0.1995
my	2.87596	0.1596
mom	3.0356	0.5886
gave	3.62426	0.3292
me	3.95351	0.3492
that	4.35261	0.2993
ring	4.65193	0.5088
because	5.1907	0.2893
she	5.48005	0.2294
wanted	5.70952	0.3591
me	6.06871	0.1297
to	6.19841	0.0698
propose	6.26825	0.5687
to	6.83696	0.1396
Rachel	6.97664	0.4190
but	7.39569	0.1795
all	7.57528	0.2095
I	7.78481	0.1696
wanted	7.95442	0.3392
to	8.29365	0.0898
do	8.38345	0.3591
is	8.74263	0.1396
see	8.88231	0.2793
if	9.16168	0.5886
she	9.78027	0.4888
maybe	10.4288	0.3591
kind	10.78798	0.2693
of	11.05737	0.1696
wanted	11.22698	0.3791
to	11.60612	0.2893
start	12.15488	0.2793
things	12.72358	0.2893
up	13.01293	0.1696
again	13.18254	0.4390
Oh	13.76122	0.0399
what	13.80113	0.3192
a	14.12041	0.0299
beautiful	14.15034	0.4689
lukewarm	14.61927	0.4689
sentiment	15.08821	0.9079
Look	15.99615	0.0997
I	16.09592	1.3668
didn't	17.46281	0.4689
want	17.93175	0.1596
to	18.09138	0.0598
rush	18.15125	0.3092
into	18.46054	0.2693
anything	18.72993	0.4190
And	19.14898	0.0997
it	19.24875	0.0997
seemed	19.34853	0.2394
like	19.58798	0.1297
she	19.71769	0.2594
didn't	19.9771	0.1596
want	20.13673	0.2394
to	20.37619	0.1696
either	20.5458	0.3591
But	20.90499	0.2095
I	21.11451	0.0498
don't	21.1644	0.2294
understand	21.39388	0.9378
how	22.33175	0.3292
how	22.661	0.3691
any	23.03016	0.2893
of	23.3195	0.0698
this	23.38934	0.1895
happened	23.57891	0.5387
What	24.11769	0.1895
Did	24.30726	0.1197
she	24.42698	0.2793
find	24.70635	0.5487
the	25.2551	0.0997
ring	25.35488	0.3392
in	25.6941	0.1596
my	25.85374	0.1795
jacket	26.03333	0.7283
assume	26.76168	0.7383
I	27.5	0.0997
was	27.59977	0.1596
going	27.75941	0.1297
to	27.88912	0.0598
propose	27.94898	0.4689
throw	28.41791	0.3691
it	28.78707	0.1197
on	28.9068	0.1795
and	29.08639	0.3991
just	29.48549	0.4589
start	29.94444	0.7183
telling	30.95215	0.8680
people	31.82018	0.2793
No	32.12948	0.1496
no	32.27914	0.0997
She	32.37891	0.2494
said	32.62834	0.2494
you	32.87778	0.1696
actually	33.04739	0.6884
proposed	33.73583	0.6884
to	34.42426	0.1895
her	34.61383	0.1995
Well	34.81338	0.2095
I	35.0229	0.1197
didn't	35.14263	1.1473
I	36.29002	0.3791
didn't	36.66916	0.5786
propose	37.24785	1.2571
Unless	40.67007	0.4090
Did	44.2619	0.9777
I	45.23968	0.1097
I	45.34943	0.1197
haven't	45.46916	4.4199
slept	50.82698	0.6285
in	51.45556	0.1496
40	51.60522	0.4888
hours	52.0941	0.6884
and	52.78254	0.2494
it	56.65374	0.1596
does	57.17256	0.2993
sound	57.47188	0.2195
like	57.69138	0.2594
something	57.95079	0.4290
I	58.37982	0.1396
would	58.5195	0.2693
do	58.78889	0.1696
Look	58.9585	0.1396
we	59.09819	0.1596
can't	59.25782	9.1691
stay	68.42698	0.2693
in	68.69637	0.0898
here	68.78617	0.1297
forever	68.91587	0.4589
Oh	70.47234	0.2394
I	70.71179	0.0598
still	71.02109	0.2893
can't	71.49002	0.1696
believe	71.65964	0.4190
that	72.07868	0.0997
my	72.17846	0.1297
dad	72.30816	0.2993
saw	72.60748	0.2693
us	72.87687	0.1197
having	72.9966	0.3093
sex	73.3059	0.3192
He	73.92449	0.0698
didn't	74.03424	0.2693
make	74.30363	0.1696
it	74.47324	0.0798
to	74.55306	0.0997
one	74.65283	0.3392
of	74.99206	0.0997
my	75.09184	0.2095
piano	75.30136	0.3093
recitals	75.61066	0.3891
but	75.99977	0.3791
this	76.37891	0.1895
he	76.56848	2.1351
sees	78.70363	0.0897
This	78.79342	0.1396
is	78.93311	0.1496
okay	79.08277	0.4789
We're	79.90091	0.1297
all	80.03061	0.1696
adults	80.20023	0.3492
here	80.54943	0.2793
There's	80.8288	0.1696
nothing	80.99841	0.2594
to	81.25782	0.0598
be	81.31769	0.0897
ashamed	81.40748	0.4290
of	81.83651	0.2494
Now	82.87415	0.1596
let's	83.03379	0.2893
put	83.32313	0.1795
our	83.50272	0.1396
underwear	83.6424	0.2993
in	83.94172	0.0598
our	84.00159	0.1396
pockets	84.14127	0.3990
and	84.54036	0.0898
walk	84.63016	0.2095
out	84.83968	0.1596
the	84.99932	0.0698
door	85.06916	0.3093
Hi	85.37846	2.6839
Dad	88.98027	1.7859
I	92.81156	0.1696
can	92.98118	0.3192
