word	onset	offset	duration
The	0.25	0.318	0.068
rocks	0.324	0.714	0.3899999999999999
in	0.762	0.974	0.2119999999999999
a	1.012	1.6	0.5880000000000001
cool.	3.01	3.758	0.7480000000000002
No,	3.924	4.206	0.2820000000000005
no.	4.228	4.8	0.5720000000000001
Neat.	5.33	5.978	0.6479999999999997
As	6.074	6.382	0.3079999999999998
in	6.436	6.894	0.4580000000000002
no	7.012	7.342	0.33
rocks.	7.396	8.19	0.7939999999999996
I	8.85	9.214	0.3640000000000007
know.	9.252	9.84	0.5879999999999992
Oh,	13.73	14.19	0.4599999999999991
hello,	14.26	14.782	0.5220000000000002
Ross.	14.916	15.45	0.5339999999999989
Where	15.53	15.726	0.1960000000000015
have	15.748	15.934	0.1859999999999999
you	15.972	16.174	0.2019999999999999
been?	16.212	16.8	0.588000000000001
I	17.89	18.494	0.6039999999999992
have	18.612	18.894	0.282
been	18.932	19.47	0.5380000000000003
in	19.62	19.886	0.2659999999999982
the	19.908	20.046	0.1379999999999981
bathroom.	20.068	20.83	0.7619999999999969
Stay	21.81	22.222	0.4120000000000026
clear	22.276	22.542	0.2660000000000018
of	22.596	22.766	0.1699999999999981
the	22.788	22.926	0.1379999999999981
salmon	22.948	23.354	0.4059999999999988
Moose.	23.402	24.03	0.6280000000000001
Oh,	28.01	28.758	0.7479999999999976
scotch	28.924	29.602	0.6780000000000008
neat.	29.666	30.39	0.7240000000000002
You	30.73	31.094	0.3640000000000007
know,	31.132	31.334	0.2019999999999981
that's	31.372	31.666	0.2940000000000005
Rachel's	31.698	32.354	0.6559999999999988
father's	32.402	32.866	0.4639999999999986
drink.	32.898	33.506	0.607999999999997
Oh,	33.618	34.28	0.661999999999999
mine	34.97	35.394	0.4239999999999995
too.	35.442	35.75	0.3079999999999998
Isn't	35.82	36.146	0.3260000000000005
that	36.178	36.374	0.196000000000005
neat?	36.412	37.03	0.6180000000000021
Scotch	38.33	38.962	0.632000000000005
neat.	39.026	39.75	0.7239999999999966
Would	42.59	42.906	0.3159999999999954
you	42.928	43.114	0.1859999999999999
excuse	43.152	43.606	0.4540000000000006
me?	43.638	44.22	0.5820000000000007
Hey,	49.15	49.9	0.75
where	50.85	51.166	0.3159999999999954
are	51.188	51.326	0.1379999999999981
you	51.348	51.678	0.3299999999999983
sneaking	51.764	52.154	0.3900000000000005
off	52.202	52.366	0.1640000000000014
to,	52.388	52.622	0.2340000000000017
Mr.	52.676	53.28	0.6039999999999992
I'm	54.29	54.666	0.3759999999999976
getting	54.698	54.894	0.1959999999999979
my	54.932	55.086	0.1539999999999963
cigarettes	55.108	55.546	0.4380000000000024
out	55.578	55.726	0.1479999999999961
of	55.748	55.838	0.0900000000000034
my	55.844	55.966	0.1219999999999998
jacket.	55.988	56.266	0.2779999999999987
No.	56.298	56.88	0.5820000000000007
What	57.33	57.598	0.2680000000000007
do	57.604	57.678	0.073999999999998
you	57.684	57.758	0.0740000000000051
mean	57.764	57.934	0.1699999999999946
no?	57.972	58.56	0.588000000000001
See,	59.41	59.726	0.3160000000000025
because	59.748	60.414	0.6660000000000039
that's	60.612	61.018	0.4059999999999988
the	61.034	61.166	0.1319999999999979
staging	61.188	61.626	0.4379999999999953
area.	61.658	61.95	0.2920000000000016
You	62.02	62.206	0.1859999999999999
go	62.228	62.366	0.1379999999999981
in	62.388	62.478	0.0900000000000034
there,	62.484	62.606	0.1219999999999998
it'll	62.628	62.858	0.2299999999999968
ruin	62.874	63.098	0.2239999999999966
the	63.114	63.21	0.0960000000000036
whole	63.22	63.394	0.1739999999999995
illusion	63.432	64.046	0.6140000000000043
of	64.078	64.226	0.1479999999999961
the	64.248	64.386	0.137999999999991
party.	64.408	65.09	0.6820000000000022
I	66.79	67.154	0.3639999999999901
