word	onset	offset	duration
Pressure.	0.25	0.634	0.384
You	0.682	0.846	0.1639999999999999
know,	0.868	1.054	0.186
starring	1.092	1.338	0.246
in	1.354	1.486	0.1319999999999999
a	1.508	1.598	0.09
movie	1.604	1.866	0.262
and	1.898	2.046	0.1479999999999999
all.	2.068	2.64	0.5720000000000001
Now,	3.89	4.254	0.3639999999999994
just	4.292	4.446	0.1539999999999999
how	4.468	4.606	0.1379999999999999
big	4.628	4.766	0.1379999999999999
of	4.788	4.878	0.0899999999999998
a	4.884	5.006	0.1219999999999998
star	5.028	5.214	0.1860000000000008
is	5.252	5.406	0.1539999999999999
Marcel?	5.428	6.01	0.5819999999999999
In	6.09	6.286	0.1959999999999997
human	6.308	6.542	0.2339999999999999
terms,	6.596	7.294	0.6979999999999995
I'd	7.492	7.946	0.4539999999999997
say	7.978	8.56	0.5820000000000007
Sybil	9.49	9.946	0.4559999999999995
Shepard.	9.978	10.522	0.5440000000000005
Whoa.	10.586	11.05	0.4640000000000004
Really?	11.13	11.76	0.629999999999999
So	14.29	14.654	0.3640000000000007
you	14.692	14.846	0.1539999999999999
guys	14.868	15.054	0.1859999999999999
in	15.092	15.246	0.1539999999999999
the	15.268	15.406	0.1379999999999999
movie	15.428	15.722	0.2939999999999987
or	15.786	16.11	0.3239999999999998
you're	16.18	16.378	0.1980000000000004
just	16.394	16.574	0.1800000000000032
really	16.612	16.862	0.25
paranoid?	16.916	17.87	0.9540000000000006
Hey,	19.33	19.742	0.4120000000000026
Sal.	19.796	20.494	0.6980000000000004
Jerry	20.692	21.194	0.5019999999999989
wants	21.242	21.406	0.1639999999999979
to	21.428	21.518	0.0899999999999998
know	21.524	21.646	0.1219999999999998
if	21.668	21.806	0.1380000000000016
the	21.828	21.918	0.0899999999999998
monkey's	21.924	22.218	0.2940000000000005
ready	22.234	22.366	0.1319999999999979
for	22.388	22.478	0.0899999999999998
the	22.484	22.558	0.073999999999998
subway.	22.564	22.874	0.3099999999999987
Spent.	22.922	23.37	0.4480000000000004
Excuse	23.45	23.818	0.3680000000000021
me?	23.834	24.206	0.3719999999999999
Jerry	24.308	24.746	0.4379999999999988
is	24.778	24.998	0.2200000000000024
the	25.044	25.254	0.2100000000000008
director.	25.292	26.002	0.7099999999999973
Which	26.146	26.454	0.3079999999999998
one's?	26.492	26.786	0.2940000000000005
He	26.818	27.254	0.4359999999999999
one	27.372	27.654	0.282
in	27.692	27.846	0.1539999999999999
the	27.868	28.006	0.1380000000000016
director's	28.028	28.514	0.4860000000000006
chair.	28.562	29.19	0.6280000000000001
Gotcha.	30.57	31.522	0.9519999999999982
Phoebes,	31.666	32.562	0.8959999999999972
walk	32.706	33.014	0.3079999999999998
with	33.052	33.206	0.1540000000000034
me.	33.228	33.606	0.3780000000000001
Okay.	33.708	34.36	0.652000000000001
How	35.53	35.846	0.3159999999999954
come	35.868	36.054	0.1859999999999999
I'm	36.092	36.258	0.1660000000000039
walking	36.274	36.546	0.2719999999999984
with	36.578	36.726	0.1479999999999961
you?	36.748	37.126	0.3780000000000001
Well,	37.228	37.686	0.4579999999999984
we're	37.788	38.018	0.2300000000000039
just	38.034	38.166	0.1319999999999979
going	38.188	38.434	0.2459999999999951
over	38.492	38.714	0.2220000000000013
here	38.752	38.954	0.2019999999999981
so	38.992	39.194	0.2020000000000053
that	39.232	39.626	0.3939999999999983
we	39.728	39.946	0.2179999999999964
can	39.968	40.106	0.1379999999999981
get	40.128	40.314	0.1859999999999999
away	40.352	40.602	0.25
from	40.656	40.874	0.2180000000000035
the	40.912	41.066	0.1540000000000034
horrible	41.088	41.67	0.5820000000000007
flesh	41.75	42.182	0.4320000000000021
eating	42.246	42.662	0.4159999999999968
virus.	42.726	43.27	0.544000000000004
For	43.35	43.546	0.1959999999999979
the	43.568	43.706	0.1380000000000052
love	43.728	43.914	0.1859999999999999
of	43.952	44.154	0.2020000000000053
God,	44.192	44.442	0.25
woman,	44.496	44.886	0.3900000000000005
listen	44.918	45.162	0.2439999999999997
to	45.216	45.386	0.1700000000000017
me.	45.408	45.98	0.5719999999999956
Is	46.43	46.746	0.3160000000000025
he	46.768	46.858	0.0899999999999963
looking?	46.864	47.082	0.2180000000000035
Is	47.136	47.306	0.1699999999999946
he	47.328	47.418	0.0899999999999963
looking?	47.424	47.98	0.5559999999999974
We've	54.91	55.286	0.3760000000000048
got	55.318	55.418	0.1000000000000014
a	55.424	55.546	0.1219999999999998
problem.	55.568	55.898	0.3300000000000054
Hi.	55.984	56.426	0.4420000000000001
Filming.	56.528	57.282	0.7539999999999978
I	57.446	57.726	0.2800000000000011
can't	57.748	57.898	0.1500000000000056
do	57.914	58.046	0.1319999999999979
Christmas	58.068	58.426	0.3580000000000041
makeup.	58.458	58.986	0.5279999999999987
She	59.098	59.374	0.2760000000000033
refuses	59.412	59.834	0.4220000000000041
to	59.882	59.998	0.1159999999999996
acknowledge	60.004	60.346	0.3419999999999987
that	60.378	60.526	0.1480000000000032
she	60.548	60.638	0.0899999999999963
has	60.644	60.766	0.1219999999999998
a	60.788	60.878	0.0900000000000034
mustache.	60.884	61.626	0.7419999999999973
Is	61.738	62.014	0.2760000000000033
it	62.052	62.206	0.1540000000000034
bad?	62.228	62.51	0.2819999999999965
It	62.58	62.766	0.1859999999999999
looks	62.788	62.878	0.0900000000000034
like	62.884	63.006	0.1219999999999998
one	63.028	63.166	0.1379999999999981
of	63.188	63.29	0.1019999999999967
her	63.3	63.378	0.0780000000000029
eyebrows	63.384	63.774	0.3900000000000005
fell	63.822	64.078	0.2560000000000002
down.	64.094	64.66	0.5660000000000025
Now,	65.11	65.474	0.3640000000000043
unless	65.512	65.726	0.2139999999999986
someone	65.758	66.002	0.2439999999999997
convinces	66.056	66.574	0.5180000000000007
her	66.622	66.882	0.2600000000000051
to	66.936	67.106	0.1699999999999875
let	67.128	67.266	0.1380000000000052
me	67.288	67.426	0.1380000000000052
bleach	67.448	67.726	0.2780000000000058
it	67.758	68.002	0.2439999999999997
jean	68.056	68.286	0.2300000000000039
Claude	68.318	68.558	0.2400000000000091
Van	68.574	68.718	0.1440000000000054
