word	onset	duration
Not	0.2125	1.9600
so	2.1725	0.3500
fast	2.5225	0.4500
Wesley	2.9725	0.2500
Ramoray	3.2625	0.3800
That's	3.7625	2.1800
right	5.9425	0.6900
Wesley	6.6825	0.2500
I	6.9325	1.0000
just	7.9325	0.3800
stopped	8.6325	1.1100
by	9.8525	0.5500
to	10.4025	0.0600
say	10.4625	0.3600
that	10.8225	0.1600
you're	12.1225	0.1600
not	12.2825	0.2300
a	12.5125	0.0300
real	12.5425	0.3200
doctor	12.8625	0.4200
and	13.7125	1.0600
that	14.7725	0.1400
woman's	14.9125	0.2000
brain	15.1125	0.5100
is	16.6525	0.2200
fine	16.8725	0.5000
OH	17.6325	0.2200
THANK	17.9125	0.2400
GOD	18.1525	0.2200
OH	18.7725	0.0300
THANK	18.8025	1.9000
GOD	21.2125	0.1900
Hope	22.9425	2.9400
Hope	29.5425	0.3700
Drake	31.3525	0.4200
You're	32.4525	0.0900
not	32.5425	0.2300
dying	32.7725	0.4300
Hope	33.2025	0.3200
You're	33.9425	0.4200
going	34.3625	0.6300
to	35.1825	0.1500
live	35.4825	0.2900
a	35.7725	0.1700
long	37.2725	0.4300
healthy	45.1725	1.5500
life	47.4225	0.8700
with	48.6725	0.1000
me	48.8125	0.0800
Oh	48.8925	0.0300
Drake	48.9225	0.1300
OKAY	49.0525	0.3600
HERE	49.4125	0.4600
WE	49.8725	0.0800
GO	49.9525	0.1000
OKAY	51.2125	0.1600
MM	51.3725	0.2900
HI	53.8325	0.3000
JOEY	54.1325	0.4400
IT'S	55.1225	0.2100
RACHEL	55.3325	0.3400
UM	57.1525	0.3200
I	57.4725	0.2200
AM	57.6925	0.3600
FREE	58.3625	0.2600
TOMORROW	58.6225	0.2700
NIGHT	58.8925	0.3100
YEAH	62.0725	0.2300
SURE	62.3925	0.4300
SURE	62.8225	0.1800
I	63.0025	0.0300
COULD	63.0325	0.1400
BRING	63.1725	0.1500
SOME	63.3225	0.1600
SANDWICHES	63.4825	0.6600
SO	64.1425	0.1400
HONEY	64.2825	7.8900
THIS	72.1725	0.3400
UH	72.5125	0.2900
THIS	72.8025	1.4600
THREESOME	74.4125	0.8900
THING	75.4525	0.4000
UH	75.9025	0.3600
I	77.3725	0.0900
MEAN	77.4625	0.2600
HOW	77.8425	0.2400
ARE	78.0825	0.0300
WE	78.1125	0.1300
EVEN	78.2425	0.1500
GOING	78.3925	0.1200
TO	78.5125	0.0600
START	78.5725	0.4600
TO	79.1525	0.0600
FIND	79.2125	0.6300
ACTUALLY	79.8425	0.4300
I'VE	80.2725	0.2300
BEEN	80.5025	0.1300
MAKING	80.6325	0.2500
A	80.8825	0.0300
LIST	80.9125	0.2700
OF	81.1825	0.0600
ALL	81.2425	0.1800
THE	81.4225	0.0800
WOMEN	81.5025	0.2400
I	81.7425	0.1100
KNOW	81.8525	0.2900
WHO	82.1425	0.1500
MIGHT	82.2925	0.2000
BE	82.4925	0.1200
INTO	82.6125	0.1300
DOING	82.7425	0.3800
THIS	83.7125	1.2300
OH	85.6625	0.2400
WOW	86.7125	0.3200
HUH	90.4925	1.8300
BOY	92.9325	0.3400
WOW	94.1125	1.1800
SOMEONE'S	96.0125	0.4800
BEEN	96.4925	0.1600
DOING	96.6525	0.5000
THEIR	97.2025	0.4700
HOMEWORK	97.6725	1.5700
YEAH	99.2425	0.2900
OH	99.6525	0.1900
AND	99.8425	0.1600
I	100.0325	0.0400
KNOW	100.0725	0.3000
GAIL	100.3725	0.2500
ROSTEN	100.6225	0.4000
IS	101.0225	0.1400
IN	101.1625	0.0800
THERE	101.2425	0.1800
TWICE	101.4225	0.5500
BUT	102.1625	0.3600
SHE	102.5225	0.2400
IS	102.7625	0.1800
SO	102.9425	0.3900
OH	103.3725	0.5400
I	104.1025	0.1300
KNOW	104.2325	0.8500
YOU	107.4125	0.0800
KNOW	107.4925	0.1400
JUST	107.6325	0.3100
JUST	108.6025	0.2800
TALKING	108.8825	0.3200
ABOUT	109.2025	0.2100
IT	109.4125	0.1000
IS	109.5125	0.7400
GETTING	110.2925	0.2100
ME	110.5025	0.0800
KIND	110.5825	0.4300
OF	111.0125	0.1200
I	111.7525	0.0300
KNOW	111.7825	0.1100
ME	111.9525	0.2000
TOO	112.1525	0.3900
YEAH	112.7125	0.1800
WELL	112.8925	0.4500
I	113.3425	0.2900
THINK	113.6325	0.3700
BEN'S	114.0025	0.3700
ASLEEP	114.3725	0.4400
OH	116.4625	0.3200
UM	116.8125	0.3500
YOU	118.4325	0.1200
KNOW	118.5525	0.1100
I	118.6625	0.2400
THINK	119.8225	0.3400
IT'LL	120.1625	0.1300
BE	120.2925	0.1400
BETTER	120.4625	0.4500
IF	120.9125	0.0800
WE	121.0825	0.1800
JUST	121.2625	0.5500
SAVE	121.8625	0.3500
IT	123.3225	0.3100
YEAH	124.2025	1.6900
RIGHT	126.4425	0.4200
SAVE	127.2525	0.3700
IT	127.6225	0.1000
I	127.7225	0.1400
CAN	127.8625	0.1600
DO	128.0225	0.1500
THAT	128.1725	0.3100
WHY	128.4825	9.1300
DO	137.6125	0.0900
YOU	137.7025	0.4100
ALWAYS	138.1125	0.2800
WEAR	138.3925	0.1600
THAT	138.5525	0.2000
DUMB	138.7525	0.3400
HAT	139.1625	0.3100
WHAT	139.6225	0.1200
ARE	139.7425	0.0300
YOU	139.7725	0.1000
LATE	139.8725	0.1900
FOR	140.0625	0.0600
YOUR	140.1225	0.1000
PAPER	140.2225	0.3700
ROUTE	140.5925	0.2700
HI	141.3325	0.1800
MR	141.5125	0.2100
AND	141.7225	0.3600
MRS	142.0825	0.3100
JONES	142.7425	0.4500
HERE'S	143.1925	0.9000
YOUR	144.0925	0.1000
PAPER	144.1925	0.4800
I'M	144.6725	0.1400
SORRY	144.8125	0.3400
ABOUT	145.1525	0.2200
YOUR	145.3725	0.1300
WINDOW	145.5025	0.5400
OH	146.2825	0.3200
I'M	146.8325	0.4100
EH	148.2925	1.3800
HEY	151.1625	0.2200
PHEEBS	151.3825	0.7500
HEY	152.2425	0.2800
HOW'S	152.9825	0.2400
IT	153.6425	0.2200
GOING	153.8625	0.3800
WELL	154.3925	0.1800
I	154.5725	0.1300
GOT	154.7025	0.2000
TO	154.9025	0.0700
GET	154.9725	0.1200
OUT	155.0925	0.1700
OF	155.2625	0.0900
THIS	155.3525	0.1500
BED	155.5025	0.3600
I'M	155.8625	0.2100
GOING	156.0725	0.2500
CRAZY	156.3225	0.5900
HERE	156.9125	0.2700
CRAZY	157.1825	0.8000
HERE	158.2225	0.6100
YOU	158.8325	0.1400
GO	158.9725	0.1000
SWEETIE	159.0725	0.4600
WHAT	159.8725	0.1400
THE	160.0125	0.0700
HELL	160.0825	0.2400
IS	160.3225	0.1300
THIS	160.4525	0.2100
HERBAL	160.6625	0.3400
TEA	161.0025	0.2600
I	161.2625	0.0300
HATE	161.2925	0.4200
HERBAL	161.7125	0.3200
TEA	162.0325	0.5300
I	162.9625	1.1800
PUT	164.3525	0.6400
SOME	164.9925	0.1500
HONEY	165.1425	0.1400
IN	165.2825	0.0600
IT	165.3425	0.0800
NYI	165.4225	0.5000
NYI	165.9225	0.5800
HONEY	166.5525	2.8700
IN	169.5925	0.0700
IT	169.8325	0.1100
SHE	169.9425	0.1100
DOESN'T	170.0525	0.2100
KNOW	170.2625	0.1500
SHE	170.4125	0.1400
WAS	170.5525	0.2300
FIRED	170.7825	0.4700
YET	171.2525	0.2100
DOES	171.4925	0.2500
SHE	171.7425	0.1200
NO	171.8625	0.1800
THE	172.0425	0.0700
DOCTORS	172.1125	0.4400
SAY	172.5525	0.1900
IT	172.7425	0.1400
MAY	172.8825	0.0900
KILL	173.0525	0.2800
HER	173.3325	0.2000
WHAT	173.7725	0.1400
ARE	173.9125	0.1100
YOU	174.0225	0.1200
TWO	174.1425	0.2000
GIRLS	174.3425	0.3000
WHISPERING	174.6425	0.4900
ABOUT	175.1325	0.3100
OVER	175.4425	0.2100
THERE	175.6525	2.1200
BUTITHINK	178.4725	0.5000
WE	178.9725	0.0900
SHOULD	179.0625	0.2000
TELL	179.2625	0.3000
HER	179.8425	1.2700
LOOK	181.1125	0.1200
PHEEBS	181.3225	0.3200
MAYBE	181.6425	0.2400
THIS	181.8825	0.2100
WHOLE	182.0925	0.5600
HEART	182.6525	0.3100
ATTACK	182.9625	0.4000
THING	183.3625	0.3300
IS	183.6925	0.2000
A	183.8925	0.0500
SIGN	183.9425	0.6000
THAT	184.5425	0.3300
YOU	184.8725	0.2900
SHOULD	185.1625	0.2200
START	185.3825	0.3200
THINKING	185.7025	0.2000
ABOUT	185.9025	0.2100
GETTING	186.1125	0.3000
A	186.4125	0.0600
DIFFERENT	186.4725	0.4200
JOB	186.8925	0.4300
OKAY	187.6325	0.2300
WHAT	187.8625	0.1600
IS	188.0225	0.1400
THIS	188.1625	0.1900
A	188.3525	0.0300
STUPID	188.3825	0.4800
CONTEST	188.8625	0.8000
BECAUSE	189.6625	0.4800
WE'VE	190.1425	0.1300
GOT	190.2725	0.3300
A	190.6025	0.0600
WINNER	190.6625	0.1400
HERE	190.8025	0.4000
LOOK	191.2025	0.1200
PHOEBE	191.3725	0.1400
HE'S	191.5125	1.7100
RIGHT	193.2225	0.3200
PEOPLE	193.5425	0.3900
ARE	193.9325	0.0500
NOT	193.9825	0.1600
SUPPOSED	194.1425	0.2700
TO	194.4125	0.0600
HAVE	194.4725	0.1100
HEART	194.6225	0.1800
ATTACKS	194.8025	0.3800
AT	195.1825	0.0600
31	195.3025	0.6500
I	196.0425	0.1800
KNOW	196.2225	0.4200
BUT	196.6425	0.2100
IF	196.8525	0.1500
I	197.0025	0.0900
DIDN'T	197.0925	0.2300
WORK	197.3225	0.1800
THERE	197.5025	0.3000
WHAT	197.8025	0.1200
ELSE	197.9225	0.2100
WOULD	198.1325	0.1000
I	198.2325	0.1200
DO	198.3525	0.3400
YOU	198.9225	0.0700
USED	198.9925	0.2800
TO	199.2725	0.0700
LIKE	199.3425	0.1700
PLAYING	199.5125	0.2300
THE	199.7425	0.0800
GUITAR	199.8225	0.4900
YEAH	200.5725	0.1500
THAT	200.7225	0.1800
WAS	200.9025	0.1600
LUCRATIVE	201.0625	0.4000
SMART	201.4625	0.3200
LIKE	201.7825	0.1700
YOUR	201.9525	0.1000
BROTHER	202.0525	0.4100
UH	202.8625	2.0900
WHAT	204.9525	0.1600
ABOUT	205.1125	0.2800
YOU	205.3925	0.1400
KNOW	205.5325	0.1400
THE	205.6725	0.0900
MASSAGE	205.7625	0.4600
THING	206.2225	0.2400
THAT	206.4625	0.2200
NEVER	206.6825	0.1700
GAVE	206.8525	0.1800
YOU	207.0325	0.0600
A	207.0925	0.0400
HEART	207.1325	0.1600
ATTACK	207.2925	0.4300
HMM	207.9225	0.4800
PULLING	208.4525	0.3100
IN	208.7625	0.0800
A	208.8425	0.0400
SALARY	208.8825	0.4800
IN	209.3625	0.0900
THE	209.4525	0.0600
HIGH	209.5125	0.2100
SIX	209.7225	0.3900
FIGURES	210.1125	0.5300
OR	210.6425	0.1700
RUBBING	210.8125	0.3000
GROSS	211.1125	0.3100
NAKED	211.4225	0.3800
PEOPLE	211.8025	0.4000
FOR	212.2025	0.1100
CHUMP	212.3125	0.2300
CHANGE	212.5425	0.3500
OOH	212.8925	0.0700
WHAT	212.9625	0.3500
DO	213.3125	0.3900
I	213.7025	0.2500
DO	213.9525	0.5700
WHAT	214.5825	2.8400
WILL	217.4225	0.3800
I	217.8025	0.0500
DO	217.8525	0.7300
I	218.5825	0.0600
MEAN	218.7025	0.4800
IT'S	219.1825	2.0700
JUST	221.3625	0.6800
SO	222.0425	0.3400
REALISTIC	222.3825	0.7800
YEAH	223.8325	0.1900
I	224.0225	0.0400
KNOW	224.0625	0.3800
HIS	225.6125	0.4500
NAME'S	226.0625	0.2600
PAT	226.3225	0.3500
PAT	227.1825	0.4200
THE	227.6525	0.1000
DOG	227.7525	0.4800
OH	228.7225	0.0500
OH	228.8125	0.1000
I	228.9125	1.6600
GET	231.0925	1.6800
IT	232.8025	2.9000
OH	235.7025	0.1000
GOD	235.8025	0.2400
ARE	236.3225	0.0400
YOU	236.8725	0.5400
UH	237.4125	0.3800
YOU	237.7925	0.3500
READY	238.6025	1.0300
FOR	239.6325	0.1400
A	239.7725	0.0300
REFILL	239.8025	0.2700
OH	240.0725	0.1700
I	240.6525	0.3900
PROBABLY	241.5925	0.4300
SHOULDN'T	242.0225	0.4400
SO	242.9825	0.9300
I	243.9325	1.3500
WILL	247.2725	0.1700
OH	247.4425	0.3800
WOW	248.6725	0.8700
IT'S	250.3525	0.2300
LIKE	250.5825	0.2800
IT'S	250.8625	0.1900
RAINING	251.0525	0.5600
PRETTY	251.7325	0.1900
COOL	251.9225	0.3100
HUH	252.2325	0.2800
BUT	252.8325	0.1700
IF	253.0025	0.1100
YOU'RE	253.1125	0.1800
THINKING	253.2925	0.2900
YOU	253.5825	0.1000
COULD	253.6825	0.1500
PUT	253.8325	0.1500
A	253.9825	0.0300
FISH	254.0125	0.3400
IN	254.3525	0.1300
THERE	254.4825	0.1300
AND	254.6125	0.1400
IT	254.7525	0.0900
WOULDN'T	254.8425	0.2100
GET	255.0525	0.1200
SUCKED	255.1725	0.3200
UP	255.4925	0.1700
INTO	255.6625	0.1300
THE	255.7925	0.0700
MECHANISM	255.8625	0.5800
WELL	256.4425	0.1600
YOU'D	256.6025	0.2200
BE	256.8225	0.1200
WRONG	256.9425	0.3600
UM	257.4625	2.2900
CAN	259.7525	1.0100
I	260.8825	0.2000
USE	261.0825	0.2000
YOUR	261.2825	0.1200
BATHROOM	261.4025	0.4700
IT'S	262.1225	0.1400
UH	262.2625	0.1500
RIGHT	262.4125	0.2500
THROUGH	262.7125	0.2400
THERE	262.9525	0.2100
OKAY	264.7925	0.2000
YOU	265.5825	0.1300
KNOW	266.0025	0.6600
I	267.4325	0.1500
GOT	267.5825	0.1000
TO	267.6825	0.0700
TELL	267.7525	0.2500
YOU	268.0025	0.1300
IF	268.5125	0.2000
SOMEONE	268.7125	0.3600
TOLD	269.0725	0.3300
ME	269.4025	0.1500
A	269.5525	0.0700
WEEK	269.6225	0.3000
AGO	269.9225	0.4900
THAT	270.7425	0.1300
I	270.8725	0.1800
WOULD	271.0525	0.1300
BE	271.1825	0.2300
PEEING	271.4125	0.5900
IN	272.0025	0.1800
JOEY	272.1825	0.3300
TRIBBIANI'S	272.5125	0.6400
APARTMENT	273.1525	0.6500
YEAH	274.0025	0.4000
LIFE'S	274.4025	0.3500
PRETTY	274.7525	0.2000
GREAT	274.9525	0.3400
ISN'T	275.2925	0.2100
IT	275.5025	0.1400
IT	275.6425	0.1200
IS	275.7625	0.0600
IT	275.8225	0.0600
REALLY	275.8825	0.1200
IS	276.0025	0.1900
OH	276.1925	0.0800
GEE	276.2725	0.0600
OH	276.3325	0.0300
WHOO	276.3625	2.4300
I	278.9725	0.3200
HOPE	280.9225	4.3500
YOU'RE	285.2725	0.1400
HUNGRY	285.4125	0.4900
WE'RE	286.1425	0.2300
STARTING	287.1125	0.3200
WITH	287.4325	0.1800
OYSTERS	287.6125	0.6100
YOU	288.9425	0.2100
KNOW	289.1525	0.0800
WHAT	289.4025	0.6900
THEY	290.0925	0.0900
SAY	290.1825	0.1800
ABOUT	290.3625	0.4100
OYSTERS	290.7725	0.4600
DON'T	291.2325	0.2800
YOU	291.5125	0.2300
THEY	292.2225	0.1800
HAVE	292.5725	1.2400
PARASITES	293.8125	0.6700
NO	294.7325	0.0700
UM	294.8025	1.7800
WELL	297.5825	0.3300
SOME	298.3525	0.1900
