word	onset	duration
I	0.0125	0.0300
CANNOT	0.0425	0.1500
BELIEVE	0.1925	0.1500
THAT	0.3425	0.0900
YOU	0.4325	0.0600
DIDN'T	0.4925	0.1200
TELL	0.6125	0.0900
ME	0.7025	3.8100
WE	4.9325	0.6700
ARE	5.6025	0.1500
STILL	5.7525	0.7600
MARRIED	6.8925	0.6600
LOOK	7.8925	0.2100
I	8.1025	0.1100
WAS	8.2125	0.2000
GOING	8.4125	0.3400
TO	8.7525	0.1200
TELL	8.8725	0.3700
YOU	9.2425	0.4500
WHEN	9.7325	0.1600
AFTER	9.8925	0.4400
THE	10.3325	0.0800
BIRTH	10.4125	0.2900
OF	10.7025	0.0900
OUR	10.7925	0.1400
FIRST	10.9325	0.2800
SECRET	11.2125	0.4100
CHILD	11.6325	0.6300
ROSS	12.7025	0.7500
DIDN't	14.0225	0.5100
GET	14.5325	0.1800
THE	14.7125	0.0900
ANNULMENT	14.8025	0.4300
WE	15.3825	0.1400
ARE	15.5225	0.0700
STILL	15.5925	0.3600
MARRIED	15.9525	0.4700
WHAT	16.6425	0.5100
OH	17.1525	0.3800
MY	17.5325	0.1600
GOD	17.6925	0.5900
ROSS	21.2025	0.7800
OKAY	22.0625	0.2100
MAYBE	22.2725	0.3200
IT	22.5925	0.0600
WASN'T	22.6525	0.2800
MY	22.9325	0.1700
BEST	23.1025	0.4200
DECISION	23.5225	0.5200
BUT	24.0425	0.1000
I	24.1425	0.0600
JUST	24.2025	0.2400
COULDN'T	24.4425	0.2200
FACE	24.6625	0.2500
ANOTHER	24.9125	0.2600
FAILED	25.1725	0.4300
MARRIAGE	25.6025	0.7600
LET	26.6725	0.2300
ME	26.9025	0.0700
JUST	26.9725	0.1600
JUMP	27.1325	0.2200
IN	27.3525	0.1000
AND	27.4525	0.0900
ASK	27.5425	0.3200
AT	27.9225	0.0900
WHAT	28.0125	0.2300
POINT	28.2425	0.2200
DID	28.4625	0.0900
YOU	28.5525	0.0600
THINK	28.6125	0.2300
THIS	28.8425	0.1700
WAS	29.0125	0.1600
A	29.1725	0.0400
SUCCESSFUL	29.2125	0.5600
MARRIAGE	29.7725	0.2900
RACH	30.1725	1.3600
COME	33.0525	0.5100
ON	33.5625	0.1600
IF	33.7225	0.4100
YOU	34.1325	0.0700
THINK	34.2025	0.2600
ABOUT	34.4625	0.3000
IT	34.7625	0.3600
IT'S	35.1225	0.1700
ACTUALLY	35.2925	0.4100
KIND	35.7025	0.2700
OF	35.9725	0.2500
FUNNY	36.3825	0.5400
MAYBE	37.3225	0.3100
IT'S	39.8525	0.5000
BEST	40.3525	0.2700
NOT	40.6225	0.2000
TO	40.8225	0.1000
THINK	40.9225	0.2400
ABOUT	41.1625	0.3800
IT	43.1025	0.2700
THIS	43.4325	0.3300
IS	43.7625	0.1700
INEXCUSABLE	43.9325	1.0700
I	45.0025	0.1700
AM	45.2125	0.0600
SHOCKED	45.2725	0.3600
TO	45.6325	0.1300
MY	45.7625	0.1900
VERY	45.9525	0.3400
CORE	46.2925	0.5600
PHOEBE	49.2125	0.3600
I	49.5725	0.0900
TOLD	49.6625	0.3300
HER	49.9925	0.0600
YOU	50.0525	0.2100
ALREADY	50.2625	0.3200
KNEW	50.5825	0.4100
ANOTHER	55.0425	0.4800
LIE	55.5225	0.3600
YOU	55.9425	0.1800
HAVE	56.1225	0.1500
A	56.2725	0.0300
SICKNESS	56.3025	0.8000
ROSS	57.2725	1.0800
JUST	59.5225	0.3400
FOR	59.8625	0.1200
MY	59.9825	0.0900
OWN	60.0725	0.2000
PEACE	60.2725	0.2700
OF	60.5425	0.0700
MIND	60.6125	0.3400
YOU'RE	60.9525	0.1000
NOT	61.0525	0.1100
MARRIED	61.1625	0.2500
TO	61.4125	0.0600
ANY	61.4725	0.1100
MORE	61.5825	0.2800
OF	61.8625	0.4400
US	62.5725	0.9800
ARE	63.5525	0.0300
YOU	63.8725	0.0600
LOOK	64.9325	0.4100
RACH	65.5525	0.3000
I	65.8525	0.2600
I	66.1125	0.1200
WAS	66.2325	0.1800
GOING	66.4125	0.2500
TO	66.6625	0.1200
TELL	66.7825	0.2500
YOU	67.0325	0.2600
I	67.2925	0.1200
JUST	67.4125	0.2800
WANTED	67.6925	0.2700
TO	67.9625	0.0600
DO	68.0225	0.2600
IT	68.2825	0.1700
UM	68.4525	0.6000
YOU	69.0525	0.1300
KNOW	69.1825	0.1000
MY	69.2825	0.2300
OWN	69.5125	0.2400
WAY	69.7525	0.3100
AH	70.0925	0.3300
YES	70.4225	0.3200
SILENTLY	70.7425	0.5900
WITH	71.3325	0.1800
NO	71.5125	0.1600
WORDS	71.6725	0.5000
HEY	72.2925	1.3300
HEY	73.6225	0.2600
HEY	73.8825	0.2700
HEY	74.1525	0.3300
HEY	74.7725	0.3600
HEY	76.0325	0.2100
LOOK	78.0925	0.1300
IN	78.2925	0.2500
ROSS'	78.5425	0.7500
DEFENSE	79.3725	0.7400
OKAY	80.7225	0.3700
YO	84.5425	0.0600
HEY	87.2225	35.6000
SOMEONE	122.8225	4.0800
LEFT	127.0525	0.3400
THEIR	127.3925	0.1000
KEYS	127.4925	0.4700
OOH	128.4125	0.8500
TO	129.2625	0.3800
A	129.6425	0.0300
PORSCHE	129.6725	0.7900
HUH	131.0225	0.2000
HEY	131.8925	0.1200
GUNTHER	132.0125	0.3300
THESE	132.3425	0.1700
YOURS	132.5125	0.4200
YEAH	133.0225	0.2600
THAT'S	133.3625	0.2200
WHAT	133.5825	0.0900
I	133.6725	0.0900
DRIVE	133.7625	0.2800
I	134.7325	0.7200
MAKE	136.0625	0.1900
FOUR	136.3025	0.2000
BUCKS	136.5025	0.2600
AN	136.7625	0.0900
HOUR	136.8525	0.3000
I	137.1525	0.1200
SAVED	137.2725	0.3700
UP	137.6425	0.1200
FOR	137.7625	0.1500
350	137.9125	0.8300
YEARS	138.7425	0.4500
NUH	139.5125	0.1600
UH	142.1525	0.8200
HEY	142.9725	2.9400
DID	145.9125	0.1600
ANYBODY	146.0725	0.3600
LOSE	146.4325	0.1800
THEIR	146.6125	0.0900
KEYS	146.7025	0.5600
JOEY	147.4025	0.4600
WHY	147.9025	0.0600
DON'T	147.9625	0.1600
YOU	148.1225	0.0600
PUT	148.1825	0.1500
THEM	148.3325	0.3200
IN	148.6525	0.1500
THE	149.5125	0.1800
LOST	149.6925	0.2800
AND	149.9725	0.0900
FOUND	150.0625	0.2200
THERE'S	151.6725	0.1400
A	152.4525	0.0400
LOST	152.5425	0.4300
AND	152.9725	0.3800
FOUND	153.5925	1.2600
MY	155.1225	0.0800
SHOE	155.3525	0.0600
YOU	155.6125	0.1000
LEFT	155.7125	0.2400
A	155.9525	0.0400
SHOE	155.9925	0.4000
HERE	156.3925	0.3700
WELL	156.9925	0.6800
I	157.7725	0.0900
DIDN'T	157.8625	0.1900
REALIZE	158.0525	0.3900
TILL	158.4425	0.1600
I	158.6025	0.0600
GOT	158.6625	0.1900
HOME	158.8525	0.3300
I	159.1825	0.0600
WASN'T	159.2425	0.2600
GOING	159.5025	0.1500
TO	159.6525	0.0700
WALK	159.7225	0.0900
ALL	159.8125	0.0600
THE	159.8725	0.0600
WAY	159.9325	0.1200
BACK	160.0525	0.2000
DOWN	160.2525	0.2500
HERE	160.5025	0.1000
WITH	160.6025	0.1000
ONE	160.7025	0.1800
SHOE	160.8825	0.4300
I'M	161.5025	1.2500
GOING	163.2025	0.3200
TO	164.0225	0.2600
GO	164.2825	0.1400
FIND	164.4225	0.3600
THAT	164.7825	0.1500
GUY'S	164.9325	0.2900
CAR	165.2225	0.2600
AND	165.4825	0.0900
LEAVE	165.5725	0.1500
A	165.7225	0.0400
NOTE	165.7625	0.2700
ON	166.0325	0.0900
THE	166.1225	0.0600
WINDSHIELD	166.1825	0.5900
WHEN	166.7725	0.4000
HE	167.1725	0.1200
COMES	167.2925	0.2400
BACK	167.5325	0.2200
FOR	167.7525	0.1300
HIS	167.8825	0.1400
KEYS	168.0225	0.3300
I'LL	168.3525	0.0600
BE	168.4125	0.0800
SURE	168.4925	0.1700
TO	168.6625	0.0600
GIVE	168.7225	0.1700
HIM	168.8925	0.0800
YOUR	168.9725	0.1200
SHOE	169.0925	0.3800
GREAT	170.7425	0.4800
THANKS	171.9225	1.4600
OH	174.1825	0.1500
GOOD	174.4025	0.5100
GOOD	175.0025	0.2500
YOU	175.2525	0.1300
GUYS	175.3825	0.2100
ARE	175.5925	0.0800
HERE	175.6725	0.3600
LISTEN	176.4125	0.2600
HOW	176.9425	0.2400
WOULD	177.1825	0.1500
YOU	177.3325	0.0900
LIKE	177.4225	0.1700
TO	177.5925	0.0900
SPEND	177.6825	0.3300
TOMORROW	178.0125	0.3600
TAKING	178.3725	0.3700
CARE	178.7925	0.1900
OF	178.9825	0.0600
THREE	179.0925	0.3200
INCREDIBLY	179.4125	0.6100
CUTE	180.0225	0.2400
LITTLE	180.2625	0.1800
PUPPIES	180.4425	0.4600
MY	181.1925	0.1400
GOD	181.3325	0.4000
WHAT	181.9825	0.1300
A	182.1125	0.0400
FUN	182.2825	0.2000
DAY	182.4825	0.0800
THAT	182.5625	0.4000
SOUNDS	182.9625	0.2500
GREAT	183.2125	0.4500
YEAH	183.7825	0.6200
ALL	185.1025	0.0900
RIGHT	185.7825	0.1900
OKAY	185.9725	0.1500
WELL	186.1225	0.1300
I'LL	186.2525	0.2500
BRING	186.5025	0.2100
THEM	186.7125	0.1100
BY	186.8225	0.1900
TOMORROW	187.0125	0.3300
MORNING	187.3425	0.7000
OKAY	188.2725	0.4200
AND	188.8525	0.1800
UM	189.0925	0.2200
BY	189.3125	0.2000
THE	189.5125	0.0600
WAY	189.5725	0.3000
THEY'RE	190.2025	0.2000
NOT	190.4025	0.2700
ACTUALLY	190.6725	0.4600
PUPPIES	191.1325	0.5600
THEY'RE	191.6925	0.2400
FRANK	192.0225	0.2100
AND	192.2325	0.1000
ALICE'S	192.3325	0.4300
TRIPLETS	192.7625	0.5000
OKAY	193.3025	0.4200
SEE	193.7225	0.2800
YA	194.0025	0.0900
WHOA	194.3525	1.6200
WHOA	195.9725	0.1200
WHOA	196.0925	0.2100
WHAT	196.3425	0.3000
PLEASE	197.1325	0.3200
PLEASE	197.4525	0.3400
PLEASE	197.7925	0.2900
PLEASE	198.0825	0.2800
OH	198.3625	0.1600
PLEASE	198.5225	0.6200
FRANK	199.1425	0.3500
AND	199.4925	0.0900
ALICE	199.5825	0.3500
ASKED	199.9325	0.2600
ME	200.1925	0.0700
TO	200.2625	0.0800
BABY	200.3425	0.2500
SIT	200.5925	0.2000
THE	200.7925	0.0700
TRIPLETS	200.8625	0.4100
AND	201.2725	0.0900
I'M	201.3625	0.1200
NERVOUS	201.4825	0.4600
CAUSE	201.9925	0.1000
I'VE	202.0925	0.1400
NEVER	202.2325	0.1900
DONE	202.4225	0.2300
THAT	202.6525	0.1400
BEFORE	202.7925	0.2900
BY	203.0825	0.1100
MYSELF	203.1925	0.4900
DON'T	204.0525	0.2100
WORRY	204.2625	0.1200
ABOUT	204.3825	0.1300
IT	204.5125	0.0700
WE'LL	204.5825	0.2600
ABSOLUTELY	204.8425	0.5400
DO	205.3825	0.1500
IT	205.5325	0.0900
YEAH	205.8625	0.2400
I'M	206.1025	0.1000
GOING	206.2025	0.1600
TO	206.3625	0.0600
PASS	206.4225	0.7100
BECAUSE	207.2125	0.4500
I	207.6625	0.1200
WAS	207.7825	0.1100
KIND	207.8925	0.1500
OF	208.0425	0.0600
IFFY	208.1025	0.2400
WHEN	208.3425	0.1200
IT	208.4625	0.0600
WAS	208.5225	0.1300
PUPPIES	208.6525	0.4400
COME	209.3525	1.4000
ON	211.1525	0.1500
CHANDLER	211.3425	0.5400
COME	211.8825	0.1900
ON	212.0725	0.1800
IT	212.2525	0.0800
WILL	212.3325	0.0900
GIVE	212.4225	0.1200
US	212.5425	0.1700
GREAT	212.7125	0.2200
PRACTICE	212.9325	0.3300
FOR	213.2625	0.1000
WHEN	213.3625	0.3500
PEOPLE	214.8425	0.3300
WITH	215.1725	0.1200
BABIES	215.2925	0.3400
COME	215.6325	0.1600
TO	215.7925	0.0600
VISIT	215.8525	0.4300
IT'S	216.2825	0.1500
THE	216.4325	1.7200
WRONG	218.5525	0.0900
CAR	218.7225	3.9700
SO	226.2625	0.6300
I	226.8925	0.2700
STILL	227.1625	0.5000
HAVE	227.6625	0.1900
BOXES	227.9225	0.5900
HERE	228.5125	0.8100
I	230.4225	0.0800
STILL	230.5525	0.2500
HAVE	230.8025	0.1300
BOXES	230.9325	0.4900
AT	231.4225	0.1000
ROSS'	231.5225	0.4700
AND	231.9925	0.3600
I	233.0025	0.1000
HAVE	233.1025	0.2800
NOWHERE	233.3825	0.2500
TO	233.6325	0.0600
LIVE	233.6925	0.2600
WOW	235.0825	0.2100
I	235.2925	0.0900
CAN	235.3825	0.0900
SO	235.4725	0.2200
EASILY	235.6925	0.3200
FREAK	236.0125	0.2000
