word	onset	duration
SEE	0.4425	0.0800
THAT'S	1.2025	0.9100
THE	2.1125	0.3800
THING	2.7825	0.3700
I	3.1525	0.1500
WOULD	3.7825	0.2600
LIKE	4.1225	0.6100
TO	4.7325	0.1600
STAY	5.2425	0.8300
IN	6.0725	0.1500
THE	6.4425	1.3500
PRAHM	7.8125	0.5000
UB	8.4525	0.4000
LABH	8.8525	0.6100
OH	9.4625	0.0400
OKAY	9.7325	0.3400
NOW	10.0725	4.6200
I'LL	15.3525	4.1300
DO	19.4825	0.8900
IT	20.3725	0.1500
HEY	20.5725	4.2500
HEY	24.8225	0.5100
WHAT'S	26.2125	0.7000
UP	27.3325	0.1100
UM	27.4425	0.1700
I	28.4525	0.1100
THINK	28.5625	0.2500
THERE'S	28.8725	0.1700
SOMETHING	29.0425	0.5600
YOU	29.6025	0.1300
SHOULD	29.7325	0.2700
MAYBE	30.0625	0.3500
KNOW	30.4125	0.3300
WELL	30.9425	0.1600
IT	31.1025	0.0800
BETTER	31.1825	0.2500
NOT	31.4325	0.1700
BE	31.6025	0.1800
ABOUT	31.7825	0.2400
THE	32.0225	0.1400
APARTMENT	32.1625	0.5400
PANTS	32.7025	0.3200
BECAUSE	33.0225	0.2500
I	33.2725	0.0800
JUST	33.3525	0.2800
PITCHED	33.6325	0.2900
THE	33.9225	0.1300
IDEA	34.0525	0.4000
TO	34.4525	0.0600
MY	34.5125	0.1500
BOSS	34.6625	0.3800
AT	35.0425	0.0800
RALPH	35.1225	0.2700
LAUREN	35.3925	0.3700
AND	35.7625	0.2100
SHE	35.9725	0.2600
LOVED	36.2325	0.5600
IT	36.7925	0.6100
NO	37.4025	0.9700
NO	38.6325	0.5800
IT'S	39.2125	0.7900
JUST	40.0025	0.1900
I	40.1925	0.1700
WAS	40.3625	0.2300
UM	40.5925	0.4200
I	41.3725	0.1400
WAS	41.5125	0.1200
WITH	41.6325	0.3300
ROSS	41.9625	0.3300
AND	42.2925	0.1500
JILL	42.4425	0.2900
AFTER	42.7325	0.2900
YOU	43.0225	0.1200
LEFT	43.1425	0.5000
AND	43.6425	0.2900
UM	43.9325	0.2200
I'M	44.1525	0.2100
PRETTY	44.3625	0.3400
SURE	44.7025	0.2000
I	44.9025	0.1400
SAW	45.0425	0.2700
