word	onset	duration
HOW	1.6525	0.2100
ARE	1.8625	0.1600
YOU	2.0225	0.3100
PAUL	3.5325	0.1700
OKAY	3.7025	0.2400
CHANDLER	4.1325	2.3100
DID	6.9725	0.4200
YOUR	7.3925	0.1900
DAD	8.0125	3.8700
EVER	13.3625	0.4200
HUG	16.0125	0.8700
YOU	16.8825	0.3500
NO	17.2325	0.4500
DID	17.6825	0.4000
HE	18.1825	0.2600
HUG	18.4425	0.3000
YOU	18.7425	0.2600
NO	19.1225	0.0600
NO	19.1825	0.0600
I	19.2425	2.9700
IT'S	22.2125	1.0300
JUST	23.2425	0.2300
THAT	23.4725	0.1200
MY	25.2325	0.1500
DAD	25.3825	0.2100
NEVER	25.5925	0.2000
DID	25.7925	0.3200
I	26.1925	0.0300
MISS	28.3625	0.2000
MY	28.5625	0.0800
DAD	28.6425	0.3700
WELL	29.5225	0.2000
YOU	29.7225	0.1000
CAN	29.8225	0.1100
SEE	29.9325	0.1500
MY	30.0825	0.2300
DAD	30.3125	0.3800
IN	30.6925	0.1600
VEGAS	30.8525	0.4700
KISSING	31.3225	0.3200
OTHER	31.6425	0.4100
DADS	32.5125	5.0600
HEY	38.0225	0.2900
CHANDLER	38.5625	0.4100
YEAH	39.0225	0.2000
WOULD	40.4525	0.1300
YOU	40.5825	0.1600
WOULD	40.7425	0.1200
YOU	44.0225	0.0600
HUG	44.0825	1.5300
ME	47.2225	0.7000
I'M	48.3125	1.4200
A	50.0125	0.0800
LITTLE	50.0925	0.2700
BUSY	50.3625	0.2700
HERE	50.6325	0.1900
PAUL	50.8225	0.2900
THAT'S	51.1425	0.2000
EXACTLY	51.3425	0.4400
WHAT	51.8025	0.2100
MY	52.0125	0.1500
DAD	52.1625	0.3400
USED	52.5025	0.5000
TO	53.0025	0.4600
SAY	53.4625	0.2000
OKAY	54.8425	0.3800
A	55.2225	0.0600
QUICK	55.2825	0.2800
ONE	55.6025	0.2600
COME	55.8625	0.1900
ON	56.0525	0.1700
HUG	56.2225	0.1700
IT	56.3925	0.0800
OUT	56.4725	0.2800
HEY	56.7525	3.0000
THERE	59.7525	0.2000
YOU	59.9525	0.1100
GO	60.0625	0.1900
OKAY	62.3525	0.7100
FIVE	63.5525	0.9200
MORE	64.4725	0.1300
SECONDS	64.6025	0.4600
OKAY	65.0625	0.5400
HEY	65.6025	2.2800
JOEY	68.0225	0.5800
WHAT	68.7125	0.1500
HEY	68.9225	0.1300
WHAT	69.0525	0.2600
HEY	69.3125	0.1000
WHAT	69.4125	0.3100
HEY	69.7225	4.8900
HI	74.7825	0.0700
PAUL	74.8525	0.4000
IS	75.2525	0.2500
IT	75.5025	0.0800
DO	75.8325	0.0700
YOU	75.9025	0.0800
HAVE	75.9825	1.8800
MY	77.8825	0.1900
CREDIT	78.0725	0.2300
CARD	78.3025	0.3300
YEAH	78.7825	0.3100
IT'S	79.0925	0.1800
IN	79.2725	0.2000
MY	80.0725	0.8300
IN	81.0325	0.0600
IN	81.2125	0.0900
MY	81.3025	0.1200
POCKET	81.4225	0.9100
MY	84.1125	1.3900
BACK	85.5425	0.4200
POCKET	85.9625	0.2800
THANK	86.2425	0.2900
GOD	86.5625	0.4000
HEY	87.0325	2.6700
LISTEN	89.7025	0.2400
I	89.9425	0.0600
GOT	90.0025	0.1500
US	90.1525	0.1300
TICKETS	90.2825	0.3100
TO	90.5925	0.1400
A	90.7325	0.0300
KNICKS	90.7625	0.2200
GAME	90.9825	0.1100
TONIGHT	91.0925	0.7800
OH	91.8725	0.2000
I	92.0725	0.0900
CAN'T	92.1625	0.2400
GO	92.4025	0.1900
COME	92.5925	0.6100
ON	93.2025	0.2700
IT'LL	93.4725	0.3400
BE	93.8125	0.1500
FUN	93.9625	0.5000
ME	94.4625	0.3000
YOU	94.7625	0.4000
AND	95.1625	0.1700
ROSS	95.3325	0.4700
AND	95.8025	0.8700
PAUL	96.9825	0.4200
PROBABLY	97.4025	0.4900
LOOK	97.8925	0.1200
I	98.0125	0.0700
DON'T	98.0825	0.1000
HAVE	98.1825	3.1700
TIME	101.3525	0.3200
FOR	101.6725	0.1300
THIS	101.8025	0.2800
OKAY	102.0825	0.3100
I	102.3925	0.1000
GOT	102.4925	0.1300
TO	102.6225	0.0700
GO	102.6925	0.2800
WOW	103.2025	0.1000
THAT	108.4125	0.1100
WAS	108.5225	0.2000
MEAN	108.7225	0.4200
YEAH	109.9025	1.5500
I	111.5025	0.3400
KNOW	112.0425	0.4700
GET	114.5325	0.5800
IN	115.1125	0.2000
HERE	115.3125	5.1200
YEAH	120.4325	0.1600
CHANDLER	120.5925	0.7000
I	121.6725	0.1200
FOUND	121.8325	0.1800
THE	122.0125	0.0900
PERFECT	122.1025	0.3800
RING	122.4825	0.2300
OH	122.9525	0.1800
THAT'S	123.1325	0.4200
THAT'S	123.5525	0.5500
PRETTY	124.1025	0.1700
NICE	124.2725	0.3000
BUT	124.5725	0.1000
I'M	124.6725	0.0600
GOING	124.7325	0.1200
TO	124.8525	0.0600
GO	124.9125	0.0800
WITH	124.9925	0.1100
THE	125.1025	0.0600
ONE	125.1625	0.1300
I	125.2925	0.0800
PICKED	125.3725	0.2000
FIRST	125.5725	0.3400
OH	126.1325	0.1400
WAKE	126.2725	0.4100
UP	126.6825	0.2200
CHANDLER	126.9025	0.4900
THE	127.3925	0.1200
ONE	127.5125	0.1800
YOU	127.6925	0.1400
PICKED	127.8325	0.2700
IS	128.1025	0.1600
GONE	128.2625	0.3100
IT'S	128.5725	0.1700
OVER	128.7425	0.5800
WHAT	129.4325	1.8500
SOME	132.3325	0.2400
GUY	132.5725	0.2400
BOUGHT	132.8125	0.3200
IT	133.1325	0.0900
I'M	133.2225	0.2000
SORRY	133.4225	0.4000
I	134.0225	0.1100
TRIED	134.1325	0.2600
TO	134.3925	0.0600
STOP	134.4525	0.2300
IT	134.6825	0.1700
BUT	134.8525	0.1600
THEY	135.0125	0.1600
PUT	135.1725	0.1400
ME	135.3125	0.1600
IN	135.4725	0.1200
JAIL	135.5925	0.5500
THEY	136.6125	0.3800
PUT	136.9925	1.0100
YOU	138.0025	0.1900
IN	138.1925	0.0900
JAIL	138.2825	0.3900
THE	138.6725	0.0700
LITTLE	138.7425	1.4200
JAIL	140.2125	0.2100
BETWEEN	140.4225	0.1900
THE	140.6125	1.2000
