word	onset	duration
WELL	6.3825	0.1400
THAT	6.5225	0.2000
THING'S	6.7225	0.2700
CLEARLY	6.9925	0.4800
IN	7.4725	0.1000
THE	7.5725	0.0700
WAY	7.6425	0.4500
ALL	10.7025	0.1100
RIGHT	10.8125	0.2600
AHA	11.5325	0.6300
DAMN	12.3225	0.1000
FRIDGE	12.4225	0.4900
HEY	12.9125	2.3000
JOEY	17.7125	0.3900
HOW	18.5425	0.0700
YOU	18.6125	0.1100
DOING	18.7225	0.3700
GREAT	19.6925	0.4500
ROOMIE	21.0425	0.5200
HUH	22.1725	0.5100
YEAH	23.0325	0.2000
I	23.2325	0.1300
GUESS	23.3625	0.1900
WE	23.5525	0.1200
ARE	23.6725	0.1900
ROOMMATES	23.8625	0.4000
NOW	24.7625	0.3700
NOW	25.3725	0.1900
THAT	25.5625	0.1600
YOU	25.7225	0.1500
BRING	25.8725	0.1900
IT	26.0625	0.0900
UP	26.1525	0.2400
UH	26.7325	0.4300
OUR	27.4125	0.2300
FRIDGE	27.6425	0.5700
IS	28.5725	0.1700
BROKEN	28.7825	0.4000
WE	29.1825	0.1100
HAVE	29.2925	0.0900
TO	29.3825	0.0700
GET	29.4525	0.1400
A	29.5925	0.0500
NEW	29.6425	0.2800
ONE	29.9225	0.1500
I	30.4825	0.2000
CHECKED	30.6825	0.3200
AROUND	31.0025	0.3900
AND	31.3925	0.0900
YOUR	31.4825	0.2000
HALF	31.6825	0.3900
IS	32.1325	0.1500
400	32.2825	0.5200
DOLLARS	32.8025	0.3700
THANKS	33.1725	0.2000
A	33.3725	0.0400
LOT	33.4125	0.2600
RACH	33.6725	1.7000
I'M	35.4225	0.0700
NOT	35.6525	0.2500
PAYING	35.9525	0.5700
FOR	36.5225	0.1700
HALF	36.6925	0.2900
OF	36.9825	0.0700
THAT	37.0525	0.2800
I'M	37.7925	0.1300
ONLY	37.9225	0.2700
STAYING	38.1925	0.3000
HERE	38.4925	0.1600
UNTIL	38.6525	0.2400
MY	38.8925	0.1400
APARTMENT	39.0325	0.4600
GETS	39.4925	0.2400
FIXED	39.7325	0.5600
LOOK	40.3825	0.2800
RACH	40.6625	0.2200
MY	40.8825	0.1600
PARENTS	41.0425	0.5400
BOUGHT	41.9425	0.2600
THIS	42.2025	0.2000
FRIDGE	42.4025	0.2700
JUST	42.6725	0.2400
AFTER	42.9125	0.2900
I	43.2025	0.1100
WAS	43.3125	0.1300
BORN	43.4425	0.3400
OKAY	44.2625	0.3600
NOW	44.6225	1.4700
I	46.0925	0.1900
HAVE	46.2825	0.2300
NEVER	46.5125	0.5100
HAD	47.0225	0.2100
A	47.2325	0.0300
PROBLEM	47.2625	0.4200
WITH	47.6825	0.1600
IT	47.8425	0.1000
THEN	47.9425	0.1900
YOU	48.1325	0.1500
SHOW	48.2825	0.2800
UP	48.5625	0.1700
AND	48.7325	0.0900
IT	48.8225	0.0900
BREAKS	48.9125	0.4800
WHAT	49.4525	2.4800
DOES	51.9325	0.2100
THAT	52.1425	0.3900
TELL	53.1225	0.5800
YOU	53.7625	0.1000
THAT	54.5625	0.5000
REFRIGERATORS	55.0625	0.8100
DON'T	55.8725	0.2100
LIVE	56.0825	0.2100
AS	56.2925	0.1100
LONG	56.4025	0.2600
AS	56.6625	0.2000
PEOPLE	56.9225	0.3200
ALL	57.2425	0.1300
RIGHT	57.8725	2.3000
NOW	60.1725	0.3300
YOU	60.5025	0.2600
KNOW	60.7625	0.1800
THAT	60.9425	0.1600
THE	61.1025	0.2200
ATM	61.3225	0.1700
WILL	61.4925	0.0900
ONLY	61.5825	0.2600
LET	61.8425	0.1900
YOU	62.0325	0.0700
TAKE	62.1025	0.2600
OUT	62.3625	0.2100
300	62.5725	0.5100
AT	63.0825	0.0900
A	63.1725	0.0600
TIME	63.2325	0.3200
SO	63.5525	0.2700
I'LL	64.1725	0.1100
TAKE	64.2825	0.1800
A	64.4625	0.0400
CHECK	64.5025	0.2600
FOR	64.7625	0.1100
THE	64.8725	0.0900
OTHER	64.9625	0.4500
100	65.7625	0.4800
DOLLARS	66.6325	0.1600
YOU'RE	66.7925	0.2300
JOKING	67.0225	0.4900
RIGHT	67.5125	0.3000
OF	67.8125	0.0600
COURSE	69.8125	0.3300
