word	onset	duration
UM	0.2925	0.1900
ROSS	1.5525	0.6200
I	2.3425	0.1100
THINK	2.5625	0.2100
YOU	2.7725	0.0700
MISUNDERSTOOD	2.8425	0.7000
WHAT	3.5425	0.1200
I	3.6625	0.1400
WAS	3.8025	0.1200
SAYING	3.9225	0.4200
I	5.2325	0.1400
JUST	5.3725	0.1700
WANTED	5.5425	0.2100
TO	5.7525	0.1100
TELL	5.8625	0.3300
YOU	6.1925	0.2300
THAT	6.4225	0.2500
I'M	6.6725	0.1100
GOING	6.7825	0.2800
TO	7.0625	0.0600
FLORIDA	7.1225	0.3700
FOR	7.4925	0.1800
A	7.6725	0.0500
COUPLE	7.7225	0.4700
OF	9.2925	1.9300
WEEKS	11.2225	0.1800
NO	13.5725	1.0000
I	14.6325	1.0600
THINK	15.9425	0.5800
YOU	16.5225	0.1500
MISUNDERSTOOD	16.6725	0.8400
WHAT	17.5125	0.3500
I	17.8625	0.2800
WAS	18.1425	0.2600
SAYING	18.4025	0.4800
WHAT	20.4225	0.1900
I	20.6125	0.1400
MEANT	20.7525	0.3300
WAS	21.1425	0.5500
YOU	21.6925	0.2100
ARE	21.9025	0.1000
SO	22.0025	0.5100
ADORABLE	22.5125	0.6800
THAT	23.3725	0.4800
LET'S	24.9925	0.2100
TALK	25.2025	0.2400
ABOUT	25.4425	0.2400
THAT	25.6825	0.2600
HI	26.0225	4.1300
HEY	30.5325	0.3200
HOW	30.8525	0.2300
DID	31.0825	0.3200
IT	31.4225	0.0700
GO	31.4925	0.1300
WITH	31.6225	0.1300
ELIZABETH	31.7525	0.7500
OH	32.6525	0.4300
OH	33.0825	0.3200
IT	33.4025	0.1600
WAS	33.5625	0.1800
FINE	33.7425	0.4900
UH	34.2325	0.0300
IT	34.2625	0.0600
WAS	34.3225	0.3600
JUST	34.6825	0.2500
A	34.9325	0.2600
MISUNDERSTANDING	35.1925	1.0500
SHE	36.5125	0.1000
DIDN'T	36.6125	0.1400
WANT	36.7525	0.2100
ME	36.9625	0.1600
TO	37.1225	0.0600
GO	37.1825	0.1600
WITH	37.3425	0.2800
HER	37.6225	0.1700
SHE	37.7925	0.1800
JUST	37.9725	0.2000
WANTED	38.1725	0.1500
TO	38.3225	0.0900
LET	38.4125	0.1800
ME	38.5925	0.1300
KNOW	38.7225	0.2900
THAT	39.0125	0.1500
SHE'S	39.1625	0.2200
GOING	39.3825	0.1500
TO	39.5325	0.0600
FLORIDA	39.5925	0.5300
FOR	40.1225	0.2200
SPRING	40.3425	0.3300
VACATION	40.6725	0.5300
WAIT	41.5025	0.1400
A	41.6425	0.0300
MINUTE	41.6725	0.1900
IS	41.8625	0.0600
SHE	41.9225	0.0600
GOING	41.9825	0.2000
FOR	42.1825	0.1100
SPRING	42.2925	0.2400
VACATION	42.5325	0.6300
OR	43.1625	0.1100
IS	43.2725	0.0600
SHE	43.3325	0.1100
GOING	43.4425	0.2500
FOR	43.6925	0.1000
SPRING	43.7925	0.2900
BREAK	44.0825	0.3900
WHOO	44.4725	0.5100
HOO	45.2725	2.0100
WHAT'S	47.7425	0.3000
WHAT'S	48.0825	0.1900
THE	48.2725	0.0600
DIFFERENCE	48.3325	0.4900
WELL	49.0225	0.1500
A	49.1725	0.0300
SPRING	49.2025	0.4200
VACATION	49.6225	0.6400
YOU'RE	50.2625	0.1200
DOING	50.3825	0.3100
NICE	50.6925	0.4000
THINGS	51.0925	0.2000
