word	onset	duration
AND	0.4925	0.4700
I	1.0725	0.6500
HAVE	2.0325	0.5000
LOVED	2.5325	0.3800
HER	2.9125	0.2100
IN	3.1225	0.1900
THE	3.3125	0.1200
PAST	3.4325	0.4700
BUT	3.9025	0.1500
NOW	4.0525	0.3700
SHE	4.6725	0.1700
IS	4.8425	0.2300
JUST	5.0725	0.5100
MY	5.5825	0.3700
WIFE	6.4325	2.2700
PHOEBE	8.8325	0.3300
WILL	9.1625	0.3500
YOU	9.5125	0.1200
HELP	9.6325	0.2000
ME	9.8325	0.1400
OUT	9.9725	0.2000
HERE	10.1725	0.2700
WELL	10.8025	0.1500
I	10.9525	0.2800
THOUGHT	11.2325	0.2500
YOU	11.4825	0.1100
LOVED	11.5925	0.2500
HER	11.8425	0.1400
WHEN	11.9825	0.6000
YOU	12.5825	0.2000
MARRIED	12.7825	0.3700
HER	13.1525	0.2100
WE	13.5425	0.0600
WERE	13.6825	0.0700
DRUNK	13.7525	0.6600
I	14.4125	0.0700
WOULD	14.4825	0.2300
HAVE	14.7125	0.9900
MARRIED	15.7225	0.5200
UH	16.2425	0.2600
JOEY	16.5025	0.5200
WITH	17.0225	0.1700
THAT	17.1925	0.2000
AMOUNT	17.3925	0.2200
OF	17.6125	0.0900
ALCOHOL	17.7025	0.6200
HEY	18.4725	1.2500
YOU	19.9825	0.0800
COULD	20.0625	0.1500
DO	20.2125	0.0600
A	20.3125	0.0300
LOT	20.3425	0.4700
WORSE	20.8125	0.3000
THAN	21.1125	0.1600
JOEY	21.2725	0.3100
TRIBBIANI	21.5825	1.1000
I'M	22.6825	2.5100
SORRY	25.1925	0.6200
BUT	25.9925	0.1200
YOU	26.1125	0.1500
GUYS	26.2625	0.3200
ARE	26.5825	0.0400
WRONG	26.6225	0.4600
I	27.0825	0.1200
JUST	27.2025	0.2600
DON'T	27.4625	0.2200
WANT	27.6825	0.1700
TO	27.8525	0.1000
BE	27.9525	0.0700
DIVORCED	28.0225	0.6800
THREE	28.7025	0.7000
TIMES	29.5425	0.6400
YES	30.1825	0.4200
AND	30.6025	0.2500
NOW	30.8525	0.4300
HE'S	31.2825	0.2500
USING	31.5325	0.3100
THIS	31.8425	0.1900
THREE	32.0325	0.2000
DIVORCES	32.2325	0.5900
REASON	32.8225	0.2700
BECAUSE	33.0925	0.3200
HEWANTS	33.4125	0.6200
TO	34.0325	0.0900
STAY	34.1225	0.2800
MARRIED	34.4025	0.2700
TO	34.6725	0.0900
HER	34.7625	0.2100
BECAUSE	35.0825	0.3600
HE	35.4425	0.1500
LOVES	35.5925	0.3800
HER	35.9725	0.3000
I	36.6425	0.1200
MUST	36.7625	0.4100
SAY	37.1725	0.2200
WELL	37.3925	0.3600
