word	onset	duration
HEY	0.0125	0.0600
YOU	0.0725	2.2800
GUYS	2.4825	0.1700
EVER	2.7325	0.7300
WONDER	4.2825	2.6000
WHY	6.8825	0.6400
THEY	7.5225	0.1000
CALL	7.6225	0.3400
IT	7.9625	0.0700
THANKSGIVING	8.1925	0.9700
OKAY	12.3525	0.3700
HEY	13.3425	0.1400
MONICA	13.4825	0.4500
YOU'RE	13.9325	0.2000
DOING	14.1325	0.5400
THANKSGIVING	14.6725	0.7400
NEXT	15.4125	0.2900
WEEK	15.7025	0.2500
RIGHT	15.9525	0.3200
BECAUSE	16.2725	0.3500
UH	16.6225	0.1700
CAROL'S	16.7925	0.4200
TAKING	17.2125	0.3700
BEN	17.5825	0.3600
TO	17.9425	0.2400
HER	18.1825	0.1100
PARENTS'	18.2925	0.4000
PLACE	18.6925	0.2800
IN	18.9725	0.1000
FLORIDA	19.1625	0.4800
OKAY	20.0725	0.6600
OKAY	20.7325	0.5700
I'LL	21.7225	0.2900
MAKE	22.0125	0.2400
THANKSGIVING	22.2525	0.5700
DINNER	22.8225	0.4300
YOU	23.2525	0.1400
DON'T	23.3925	0.1100
HAVE	23.5925	0.5200
TO	24.1125	0.0600
BEG	24.1725	0.5700
I	24.7425	0.0300
I	25.4025	0.0300
DIDN'T	25.4525	0.8200
BEG	26.2725	0.3300
I	26.6025	0.0300
I	26.6325	0.1300
JUST	26.7625	0.3500
ASKED	27.1125	0.2200
ONCE	27.3325	0.3400
YOU	28.7025	0.0900
COULD	28.7925	0.2100
BEG	29.0025	0.2400
YOU	29.2425	0.0700
KNOW	29.3125	0.2100
MONICA	30.0925	1.4000
SAID	31.4925	0.1900
I	31.6825	0.1200
COULD	31.8025	0.1300
MAKE	31.9325	0.1600
DESSERT	32.0925	0.3000
THIS	32.3925	0.2200
YEAR	32.6125	0.1400
UH	33.2225	0.5600
YOU'RE	33.7825	0.3700
GOING	34.2125	0.2400
TO	34.4525	0.0600
COOK	34.5125	0.1300
SOMETHING	34.6425	0.3400
HEY	35.1525	0.3800
I	35.5325	0.1800
COOK	35.7425	0.3900
OFFERING	36.3425	0.3400
PEOPLE	36.6825	0.2500
GUM	36.9325	0.3200
IS	37.2525	0.1500
NOT	37.4025	0.2000
COOKING	37.6025	0.5500
ARE	38.1925	1.6500
YOU	40.1725	0.1800
SURE	40.3525	0.2600
MONICA	40.6125	0.3200
SAID	40.9325	0.2400
YOU	41.1725	0.0900
COULD	41.2625	0.1500
MAKE	41.4125	0.1500
SOMETHING	41.5625	0.3700
THIS	41.9325	0.2900
