word	onset	duration
HEY	2.3125	0.4900
HEY	3.3125	1.6200
CHECK	5.3525	0.2600
IT	5.6125	0.1300
OUT	5.7425	0.1100
THIS	5.8525	0.1100
IS	6.1325	0.0900
UNBELIEVABLE	6.2225	0.8100
JOEY	7.3025	0.3700
HAS	7.6725	0.1600
BEEN	7.8325	0.1700
HOLDING	8.0025	0.3400
HIS	8.3425	0.1900
BREATH	8.5325	0.3400
FOR	8.9225	0.2300
ALMOST	9.2425	0.4400
FOUR	9.6825	0.3000
MINUTES	9.9825	0.5400
DUDE	10.5225	0.2000
ARE	10.7225	1.8600
YOU	12.8625	0.0600
TRYING	13.3425	2.5100
TO	15.8525	0.0600
KILL	16.0225	0.1300
ME	16.1525	0.1500
PHEEBS	16.3025	0.6100
I	16.9125	0.0400
WANT	16.9525	0.6100
TO	17.5625	0.3900
ASK	17.9525	1.3300
YOU	19.5125	0.0700
SOMETHING	19.6125	0.6000
UH	20.2625	0.3000
HUH	20.7925	0.4700
WHAT	21.3825	0.2900
WELL	21.8725	0.3400
SINCE	22.2125	0.2500
I'M	22.4625	0.2400
MOVING	22.7025	0.3200
OUT	23.0225	0.3300
AN	23.3525	0.2100
AND	23.5625	0.1500
YOU'RE	23.7125	0.1900
SO	24.2625	0.4200
BEAUTIFUL	24.6825	0.5200
OH	25.3325	0.0800
HOW	25.4125	0.2800
ABOUT	25.6925	0.9400
I	26.6325	0.2400
MOVE	26.8725	0.1800
IN	27.0525	0.0900
WITH	27.1425	0.1600
YOU	27.3025	0.3800
WELL	28.1025	0.0900
THAT	28.1925	0.2700
WOULD	28.4625	0.1300
BE	28.5925	0.2100
GREAT	28.8025	0.3100
BUT	29.1125	0.1600
THEN	29.2725	0.2200
WHAT	29.4925	0.1200
DO	29.6125	0.0600
WE	29.6725	0.1000
DO	29.7725	0.2100
ABOUT	29.9825	0.2200
DENISE	30.2025	0.5200
WHO'S	31.1425	1.6800
DENISE	32.8225	0.5600
MY	33.5325	0.1300
ROOMMATE	33.6625	0.4900
DO	34.4225	0.1100
YOU	34.5325	0.1000
HAVE	34.6325	0.1600
A	34.7925	0.0400
ROOMMATE	34.8325	0.8200
YES	35.8225	0.3000
DENISE	36.1225	0.5300
DENISE	36.6525	0.7600
WHAT	37.8125	2.0900
IS	39.9025	0.1500
WITH	40.0525	0.1900
THE	40.2425	0.0700
SECRECY	40.3125	0.5900
PHOEBE	40.9025	0.4500
HUH	41.5125	0.1700
AND	41.7025	0.1500
WHAT	42.0425	0.2300
ABOUT	42.2725	0.2600
THIS	42.5325	0.1700
DENISE	42.7025	0.5200
IS	43.4025	0.0600
SHE	43.4625	0.0700
CUTE	43.5325	0.3300
PHEEBS	44.1525	0.5000
I	44.6525	0.8900
DON'T	45.7425	0.2600
UNDERSTAND	46.0025	0.4100
HOW	46.4125	0.1100
CAN	46.5225	0.1000
YOU	46.6225	0.0600
HAVE	46.6825	0.1000
A	46.7825	0.0300
ROOMMATE	46.8125	0.3600
THAT	47.1725	0.1200
NONE	47.2925	0.1400
