word	onset	offset	duration
I	4.01	4.126	0.11600000000000055
just	4.148	4.286	0.1379999999999999
walked	4.308	4.458	0.15000000000000036
into	4.474	4.606	0.13199999999999967
the	4.628	4.718	0.08999999999999986
bathroom	4.724	4.986	0.26199999999999957
and	5.018	5.118	0.10000000000000053
saw	5.124	5.294	0.16999999999999993
Kathy	5.332	5.626	0.2940000000000005
naked.	5.658	6.314	0.6559999999999997
It	6.442	6.686	0.24399999999999977
was	6.708	6.846	0.1379999999999999
like	6.868	7.054	0.18599999999999994
torture.	7.092	7.87	0.7780000000000005
You	8.77	9.086	0.3160000000000007
know?	9.108	9.246	0.1379999999999999
If	9.268	9.406	0.1379999999999999
we	9.428	9.566	0.1379999999999999
ever	9.588	9.726	0.13800000000000168
go	9.748	9.886	0.1379999999999999
to	9.908	10.046	0.1379999999999999
war	10.068	10.254	0.18599999999999994
and	10.292	10.446	0.15399999999999991
you're	10.468	10.618	0.15000000000000036
captured,	10.634	11.082	0.4480000000000004
you're	11.146	11.386	0.23999999999999844
in	11.418	11.566	0.14800000000000146
for	11.588	11.726	0.13800000000000168
a	11.748	11.886	0.1379999999999999
big	11.908	12.142	0.23399999999999999
surprise.	12.196	12.99	0.7940000000000005
It	13.73	14.094	0.363999999999999
just	14.132	14.286	0.15399999999999991
keeps	14.308	14.506	0.1980000000000004
getting	14.538	14.734	0.19599999999999973
worse	14.772	14.986	0.2140000000000004
and	15.018	15.166	0.1479999999999997
worse,	15.188	15.434	0.24599999999999866
you	15.482	15.598	0.11600000000000144
know?	15.604	15.726	0.12200000000000166
I	15.748	15.838	0.08999999999999986
mean,	15.844	15.918	0.07399999999999984
it's	15.924	16.058	0.13400000000000034
bad	16.074	16.254	0.17999999999999972
enough	16.292	16.446	0.15399999999999991
that	16.468	16.606	0.13800000000000168
I'm	16.628	16.718	0.08999999999999986
in	16.724	16.798	0.07399999999999807
love	16.804	16.926	0.12199999999999989
with	16.948	17.086	0.13799999999999812
my	17.108	17.198	0.08999999999999986
roommate's	17.204	17.626	0.4220000000000006
girlfriend.	17.658	18.202	0.5440000000000005
Which,	18.266	18.494	0.22800000000000153
by	18.532	18.686	0.15399999999999991
the	18.708	18.798	0.08999999999999986
way,	18.804	19.022	0.21799999999999997
I	19.076	19.246	0.16999999999999815
think	19.268	19.454	0.18599999999999994
she	19.492	19.694	0.20199999999999818
knows.	19.732	20.09	0.35800000000000054
Because	20.17	20.414	0.24399999999999977
every	20.452	20.654	0.20199999999999818
time	20.692	20.846	0.15399999999999991
we're	20.868	20.958	0.08999999999999986
in	20.964	21.038	0.07400000000000162
the	21.044	21.118	0.07399999999999807
same	21.124	21.294	0.1700000000000017
room	21.332	21.534	0.20199999999999818
together,	21.572	21.822	0.25
there's	21.876	22.106	0.23000000000000043
this	22.138	22.286	0.1479999999999997
weird,	22.308	22.586	0.2779999999999987
like,	22.618	23.054	0.43599999999999994
energy	23.172	23.598	0.4259999999999984
between	23.684	23.934	0.25
us.	23.972	24.222	0.25
And	24.276	24.446	0.1700000000000017
call	24.468	24.606	0.13800000000000168
me	24.628	24.886	0.2579999999999991
crazy,	24.948	25.366	0.41799999999999926
but	25.468	25.686	0.21799999999999997
I	25.708	25.798	0.08999999999999986
think	25.804	25.974	0.1700000000000017
she	26.012	26.166	0.15399999999999991
likes	26.188	26.466	0.27800000000000225
me,	26.498	26.694	0.19599999999999795
too.	26.732	27.222	0.490000000000002
And	27.356	27.702	0.3460000000000001
now	27.756	28.406	0.6499999999999986
I	28.588	28.886	0.29799999999999827
have	28.908	29.094	0.18599999999999994
seen	29.132	29.478	0.3460000000000001
her	29.564	29.814	0.25
naked.	29.852	30.63	0.7779999999999987
I	31.05	31.318	0.2680000000000007
mean,	31.324	31.446	0.12199999999999989
at	31.468	31.558	0.08999999999999986
least	31.564	31.686	0.12199999999999989
when	31.708	31.846	0.13800000000000168
I'd	31.868	32.018	0.15000000000000213
seen	32.034	32.166	0.1319999999999979
her	32.188	32.278	0.0899999999999963
with	32.284	32.406	0.12199999999999989
clothes	32.428	32.626	0.1980000000000004
on,	32.658	32.806	0.14799999999999613
I	32.828	32.918	0.0899999999999963
could	32.924	33.046	0.12199999999999989
imagine	33.068	33.346	0.2779999999999987
that	33.378	33.478	0.10000000000000142
her	33.484	33.654	0.1700000000000017
body	33.692	33.942	0.25
was,	33.996	34.166	0.1699999999999946
like,	34.188	34.374	0.18599999999999994
covered	34.412	34.738	0.3260000000000005
in	34.754	34.934	0.17999999999999972
boils	34.972	35.426	0.4540000000000006
or	35.458	35.606	0.14800000000000324
something.	35.628	36.2	0.5720000000000027
But	38.59	38.954	0.3639999999999972
there	38.992	39.146	0.15400000000000347
are	39.168	39.258	0.09000000000000341
no	39.264	39.386	0.12199999999999989
boils.	39.408	39.99	0.5820000000000007
She's	40.07	40.406	0.3359999999999985
smooth.	40.438	41.13	0.6920000000000002
Smooth.	42.83	43.69	0.8599999999999994
Wow,	47.55	48.298	0.7480000000000047
did	48.464	48.794	0.3299999999999983
everyone	48.832	49.082	0.25
totally	49.136	49.494	0.357999999999997
see	49.542	49.706	0.16400000000000148
up	49.728	49.866	0.13799999999999812
his	49.888	50.026	0.13800000000000523
robe?	50.048	50.422	0.3739999999999952
Oh,	50.486	50.666	0.17999999999999972
my	50.688	51.26	0.5719999999999956
God.	62.53	63.002	0.4720000000000013
Great.	63.076	63.362	0.28600000000000136
All	63.416	63.538	0.12199999999999989
right,	63.544	63.666	0.12199999999999989
so	63.688	63.826	0.13799999999999812
I'll	63.848	63.938	0.09000000000000341
call	63.944	64.066	0.12199999999999989
you	64.088	64.226	0.13800000000000523
later.	64.248	64.53	0.2819999999999965
Great.	64.6	65.22	0.6200000000000045
Hey,	67.19	67.89	0.7000000000000028
Hanky.	68.04	68.49	0.44999999999998863
Who	68.51	68.646	0.13599999999999568
was	68.668	68.806	0.13799999999999102
that?	68.828	69.206	0.3780000000000001
That	69.308	69.526	0.2179999999999893
would	69.548	69.686	0.13800000000000523
be	69.708	69.894	0.18600000000000705
Casey.	69.932	70.53	0.597999999999999
We're	70.61	70.818	0.2079999999999984
going	70.834	71.014	0.1799999999999926
out	71.052	71.206	0.15399999999999636
tonight.	71.228	71.698	0.46999999999999886
Going	71.794	72.102	0.30800000000000693
out,	72.156	72.374	0.2179999999999893
huh?	72.412	72.754	0.34199999999999875
Wow,	72.802	73.4	0.597999999999999
so	75.93	76.68	0.75
things	77.05	77.414	0.3640000000000043
didn't	77.452	77.698	0.2459999999999951
work	77.714	77.894	0.18000000000000682
out	77.932	78.038	0.10599999999999454
with	78.044	78.454	0.4099999999999966
huh?	78.572	79.138	0.5660000000000025
Bummer.	79.234	80.002	0.7680000000000007
No,	80.146	80.502	0.35599999999999454
things	80.556	80.774	0.21800000000000352
are	80.812	81.014	0.20199999999999818
fine	81.052	81.254	0.20199999999999818
with	81.292	81.446	0.15399999999999636
Kathy.	81.468	81.758	0.28999999999999204
I'm	81.794	81.958	0.16400000000000148
having	81.974	82.106	0.1319999999999908
a	82.128	82.218	0.09000000000000341
late	82.224	82.406	0.18200000000000216
dinner	82.438	82.646	0.2079999999999984
with	82.678	82.826	0.14799999999999613
her	82.848	82.986	0.13800000000000523
tonight	83.008	83.206	0.1980000000000075
right	83.238	83.434	0.19599999999999795
after	83.472	83.626	0.15400000000001057
my	83.648	83.786	0.13800000000000523
early	83.808	84.042	0.23399999999999466
dinner	84.096	84.502	0.4059999999999917
with	84.566	84.794	0.22799999999999443
Casey.	84.832	85.61	0.7780000000000058
What?	86.75	87.21	0.45999999999999375
Yeah,	87.28	87.61	0.3299999999999983
and	87.68	87.866	0.18599999999999284
the	87.888	88.026	0.13799999999999102
craziest	88.048	88.438	0.39000000000000057
thing	88.454	88.586	0.132000000000005
is,	88.608	88.842	0.23399999999999466
I	88.896	89.066	0.1700000000000017
just	89.088	89.226	0.13800000000000523
ate	89.248	89.398	0.14999999999999147
a	89.414	89.498	0.08400000000000318
whole	89.504	89.626	0.12199999999999989
pizza	89.648	90.054	0.4060000000000059
myself.	90.102	90.7	0.597999999999999
You're	93.65	94.026	0.37599999999999056
going	94.058	94.254	0.19599999999999795
out	94.292	94.494	0.20199999999999818
with	94.532	94.734	0.20199999999999818
Kathy?	94.772	95.626	0.8539999999999992
Yeah.	95.818	96.462	0.6440000000000055
Why	96.596	96.846	0.25
are	96.868	96.958	0.09000000000000341
you	96.964	97.038	0.07399999999999807
getting	97.044	97.166	0.12199999999999989
so	97.188	97.326	0.13799999999999102
upset?	97.348	97.674	0.3260000000000076
Well,	97.722	97.886	0.16400000000000148
