word	onset	offset	duration
You.	0.33	0.88	0.55
Hi.	2.69	3.44	0.75
Sorry	4.85	5.214	0.3640000000000007
I'm	5.252	5.418	0.1660000000000003
late.	5.434	5.578	0.1440000000000001
Did	5.594	5.726	0.1319999999999996
I	5.748	5.838	0.0899999999999998
miss	5.844	6.014	0.1699999999999999
anything?	6.052	6.686	0.6340000000000003
Joey	6.868	7.386	0.5179999999999998
stuffing	7.418	7.786	0.3679999999999994
15	7.818	8.11	0.2919999999999998
Oreos	8.18	8.586	0.4060000000000006
in	8.618	8.766	0.1479999999999997
his	8.788	8.926	0.1379999999999999
mouth.	8.948	9.63	0.6820000000000004
15?	11.25	12.046	0.7959999999999994
Your	12.228	12.622	0.3940000000000001
personal	12.676	13.038	0.3620000000000001
best.	13.124	13.76	0.6359999999999992
OOH.	14.93	15.71	0.7800000000000011
So	19.09	19.55	0.4600000000000008
where	19.62	19.854	0.2339999999999982
were	19.892	20.094	0.2020000000000017
you?	20.132	20.478	0.3460000000000001
Oh,	20.564	20.814	0.25
on	20.852	21.006	0.1539999999999999
a	21.028	21.118	0.0899999999999998
date.	21.124	21.63	0.5060000000000002
Yeah.	21.78	22.046	0.2659999999999982
I	22.068	22.158	0.0899999999999998
met	22.164	22.334	0.1699999999999981
this	22.372	22.526	0.1539999999999999
girl	22.548	22.734	0.1860000000000035
on	22.772	22.878	0.1060000000000016
the	22.884	22.958	0.073999999999998
train	22.964	23.182	0.2179999999999999
going	23.236	23.406	0.1699999999999981
to	23.428	23.518	0.0899999999999998
a	23.524	23.646	0.1219999999999998
museum	23.668	24.074	0.4060000000000023
upstate.	24.122	24.99	0.8679999999999986
It	31.13	31.398	0.2680000000000007
was	31.404	31.526	0.1219999999999998
just	31.548	31.686	0.1380000000000016
me	31.708	31.846	0.1380000000000016
and	31.868	32.054	0.1860000000000035
her	32.092	32.342	0.25
at	32.396	32.566	0.1700000000000017
the	32.588	32.678	0.0899999999999963
back	32.684	32.854	0.1700000000000017
of	32.892	32.998	0.1059999999999945
the	33.004	33.126	0.1219999999999998
train.	33.148	33.382	0.2339999999999946
And	33.436	33.606	0.1700000000000017
I	33.628	33.766	0.1379999999999981
sat	33.788	34.066	0.2780000000000058
near	34.098	34.294	0.1959999999999979
the	34.332	34.486	0.1539999999999963
doors	34.508	34.93	0.421999999999997
so	35.01	35.35	0.3400000000000034
she'd	35.42	35.794	0.3739999999999952
have	35.842	36.006	0.1640000000000014
to	36.028	36.214	0.1859999999999999
pass	36.252	36.502	0.25
by	36.556	36.726	0.1700000000000017
me	36.748	36.886	0.1380000000000052
if	36.908	37.046	0.1379999999999981
she	37.068	37.206	0.1380000000000052
wanted	37.228	37.366	0.1379999999999981
to	37.388	37.622	0.2340000000000017
switch	37.676	38.034	0.357999999999997
cars.	38.082	38.626	0.5439999999999969
She	38.738	39.014	0.2760000000000033
was	39.052	39.302	0.25
totally	39.356	39.842	0.4859999999999971
at	39.906	40.086	0.1799999999999997
my	40.108	40.294	0.1859999999999999
mercy.	40.332	40.914	0.5820000000000007
Were	41.042	41.298	0.2560000000000002
you	41.324	41.466	0.142000000000003
so	41.488	41.626	0.1379999999999981
late	41.648	41.846	0.1979999999999933
because	41.878	42.026	0.1480000000000032
you	42.048	42.186	0.1379999999999981
were	42.208	42.394	0.1859999999999999
burying	42.432	42.886	0.4540000000000006
this	42.918	43.114	0.1959999999999979
woman?	43.152	43.77	0.6180000000000021
No,	44.59	44.906	0.3159999999999954
I'm	44.928	45.078	0.1500000000000056
getting	45.094	45.274	0.1799999999999997
back	45.312	45.466	0.1540000000000034
now	45.488	45.674	0.1859999999999999
because	45.712	45.914	0.2019999999999981
she	45.952	46.106	0.1540000000000034
lives	46.128	46.266	0.1379999999999981
in	46.288	46.426	0.1380000000000052
Poughkeepsie.	46.448	47.286	0.838000000000001
She	47.398	47.626	0.2279999999999944
seems	47.648	47.882	0.2339999999999946
really	47.936	48.25	0.314
great,	48.32	48.602	0.2819999999999965
but	48.656	48.874	0.2180000000000035
she's	48.912	49.126	0.2139999999999986
like,	49.158	49.402	0.2439999999999997
two	49.456	49.626	0.1699999999999946
and	49.648	49.738	0.0899999999999963
a	49.744	49.818	0.073999999999998
half	49.824	50.006	0.1820000000000021
hours	50.048	50.302	0.2539999999999978
away.	50.356	50.862	0.5060000000000002
How	50.996	51.246	0.25
can	51.268	51.406	0.1379999999999981
she	51.428	51.566	0.1380000000000052
be	51.588	51.726	0.1379999999999981
great	51.748	51.934	0.1859999999999999
if	51.972	52.078	0.1060000000000016
she's	52.084	52.218	0.1340000000000003
from	52.234	52.366	0.1319999999999979
Poughkeepsie?	52.388	53.39	1.0020000000000024
Okay,	55.33	55.694	0.3640000000000043
that	55.732	55.886	0.1540000000000034
joke	55.908	56.106	0.1980000000000004
would	56.138	56.286	0.1480000000000032
have	56.308	56.398	0.0900000000000034
killed	56.404	56.666	0.2619999999999933
in	56.698	56.798	0.1000000000000014
Albany.	56.804	57.63	0.8260000000000005
Done.	59.01	59.854	0.8440000000000012
I	60.052	60.366	0.314
did	60.388	60.574	0.1859999999999999
it.	60.612	61.294	0.681999999999995
Looks	61.492	61.902	0.4100000000000037
stupid.	61.956	62.67	0.7139999999999986
Hey,	74.76	75.172	0.4119999999999919
look	75.226	75.396	0.1700000000000017
at	75.418	75.556	0.137999999999991
this.	75.578	75.812	0.2339999999999946
They're	75.866	76.096	0.2300000000000039
lighting	76.128	76.368	0.2399999999999948
the	76.384	76.468	0.0840000000000031
big	76.474	76.596	0.1219999999999998
Christmas	76.618	76.816	0.1980000000000075
tree.	76.848	77.46	0.6119999999999948
Um,	77.8	78.356	0.5559999999999974
that	78.458	78.724	0.2660000000000053
paper's	78.762	79.136	0.3739999999999952
two	79.168	79.268	0.0999999999999943
weeks	79.274	79.504	0.2300000000000039
old.	79.562	80.17	0.6080000000000041
All	81.42	81.736	0.3160000000000025
right.	81.758	81.944	0.186000000000007
Who	81.982	82.232	0.25
keeps	82.286	82.516	0.2300000000000039
leaving	82.548	82.804	0.2560000000000002
old	82.852	83.064	0.211999999999989
newspapers	83.102	83.684	0.5819999999999936
in	83.732	83.848	0.1159999999999996
the	83.854	83.928	0.073999999999998
trash?	83.934	84.6	0.6659999999999968
I	86.86	87.176	0.3160000000000025
really	87.198	87.384	0.186000000000007
wanted	87.422	87.576	0.1539999999999963
to	87.598	87.688	0.0900000000000034
take	87.694	87.864	0.1700000000000017
Kathy	87.902	88.276	0.3739999999999952
to	88.308	88.408	0.0999999999999943
this.	88.414	88.584	0.1700000000000017
I	88.622	88.728	0.1059999999999945
can't	88.734	88.868	0.1340000000000003
believe	88.884	89.064	0.1799999999999926
I	89.102	89.256	0.1539999999999963
missed.	89.278	89.908	0.6299999999999955
You	90.084	90.424	0.3400000000000034
know,	90.462	90.616	0.1539999999999963
at	90.638	90.728	0.0899999999999892
least	90.734	90.904	0.1700000000000017
you	90.942	91.096	0.1540000000000105
have	91.118	91.304	0.186000000000007
somebody	91.342	91.592	0.25
to	91.646	91.864	0.2180000000000035
miss	91.902	92.104	0.2019999999999981
that	92.142	92.344	0.2019999999999981
stuff	92.382	92.632	0.25
with.	92.686	93.348	0.6619999999999919
Hate	93.534	93.976	0.441999999999993
being	94.008	94.156	0.1480000000000103
alone	94.178	94.456	0.2780000000000058
this	94.488	94.636	0.1479999999999961
time	94.658	94.796	0.1380000000000052
of	94.818	94.956	0.1380000000000052
year.	94.978	95.596	0.6180000000000092
Next	95.778	96.124	0.3459999999999894
thing	96.162	96.268	0.1059999999999945
you	96.274	96.396	0.1219999999999998
know,	96.418	96.508	0.0899999999999892
it'll	96.514	96.696	0.1820000000000021
be	96.728	96.876	0.1480000000000103
Valentine's	96.898	97.624	0.7259999999999991
Day.	97.672	97.932	0.2600000000000051
Then	97.986	98.204	0.2179999999999893
my	98.242	98.492	0.25
birthday,	98.546	98.952	0.4059999999999917
then	99.016	99.34	0.323999999999998
bang.	99.41	100.024	0.6140000000000043
Before	100.152	100.444	0.2920000000000016
you	100.482	100.636	0.1539999999999963
know	100.658	100.748	0.0900000000000034
it,	100.754	100.828	0.073999999999998
they're	100.834	101.016	0.1820000000000021
lighting	101.048	101.288	0.2399999999999948
that	101.304	101.436	0.132000000000005
damn	101.458	101.656	0.1980000000000075
tree	101.688	101.976	0.2879999999999967
again.	102.008	102.59	0.5820000000000078
I	104.18	104.592	0.4119999999999919
want	104.646	104.912	0.2660000000000053
somebody.	104.966	105.57	0.6039999999999992
You	109.78	110.096	0.3160000000000025
know?	110.118	110.352	0.2340000000000088
I	110.406	110.576	0.1699999999999875
want	110.598	110.784	0.186000000000007
a	110.822	111.024	0.2019999999999981
man.	111.062	111.65	0.5880000000000081
I	117.14	117.408	0.2680000000000007
mean,	117.414	117.872	0.4579999999999984
it	118.006	118.256	0.25
doesn't	118.278	118.476	0.1979999999999933
even	118.508	118.656	0.1480000000000103
have	118.678	118.768	0.0900000000000034
to	118.774	118.848	0.073999999999998
be	118.854	118.976	0.1219999999999998
a	118.998	119.088	0.0899999999999892
big	119.094	119.216	0.1219999999999998
relationship.	119.238	119.568	0.3299999999999983
You	119.654	119.856	0.2019999999999981
know,	119.878	120.016	0.1380000000000052
just	120.038	120.176	0.1380000000000052
like	120.198	120.348	0.1500000000000056
a	120.374	120.516	0.1420000000000101
fling	120.538	120.912	0.3740000000000094
would	120.976	121.156	0.1800000000000068
be	121.178	121.316	0.1380000000000052
great.	121.338	121.668	0.3300000000000125
Really?	121.754	122.004	0.25
I	122.042	122.196	0.1539999999999963
didn't	122.218	122.368	0.1499999999999914
think	122.384	122.516	0.132000000000005
girls	122.538	122.816	0.2780000000000058
ever	122.848	123.092	0.2439999999999997
just	123.146	123.364	0.2180000000000035
wanted	123.402	123.604	0.2019999999999981
a	123.642	123.796	0.1540000000000105
fling.	123.818	124.384	0.5660000000000025
Well,	124.512	124.948	0.4359999999999928
let	125.034	125.236	0.2019999999999981
me	125.258	125.348	0.0900000000000034
tell	125.354	125.476	0.1219999999999998
you	125.498	125.684	0.1859999999999928
something.	125.722	126.02	0.2980000000000018
It's	126.09	126.336	0.2459999999999951
been	126.368	126.516	0.1480000000000103
a	126.538	126.628	0.0900000000000034
long	126.634	126.9	0.2660000000000053
time	126.97	127.252	0.2819999999999965
since	127.306	127.524	0.2180000000000035
I've	127.562	127.776	0.2139999999999986
been	127.808	127.956	0.1479999999999961
flung.	127.978	128.82	0.8419999999999987
Well,	130.38	130.744	0.3640000000000043
I	130.782	130.888	0.1059999999999945
know	130.894	131.016	0.1219999999999856
what	131.038	131.128	0.0899999999999749
I'm	131.134	131.256	0.1220000000000141
giving	131.278	131.416	0.1380000000000052
you	131.438	131.576	0.1380000000000052
for	131.598	131.736	0.1379999999999768
Christmas.	131.758	132.52	0.7620000000000005
You	136.3	136.616	0.3160000000000025
know	136.638	136.776	0.1380000000000052
what?	136.798	136.936	0.1380000000000052
There's	136.958	137.108	0.1500000000000056
some	137.124	137.208	0.0840000000000031
nice	137.214	137.384	0.1699999999999875
guys	137.422	137.624	0.2019999999999981
at	137.662	137.768	0.1059999999999945
my	137.774	137.896	0.1219999999999856
