word	onset	offset	duration
Anyway,	0.89	1.342	0.452
look,	1.476	1.726	0.25
I	1.748	1.886	0.1379999999999999
don't	1.908	1.998	0.09
know	2.004	2.126	0.1219999999999998
about	2.148	2.286	0.1379999999999999
you	2.308	2.446	0.1380000000000003
and	2.468	2.606	0.1379999999999999
your	2.628	2.766	0.1379999999999999
jackets	2.788	3.194	0.4060000000000001
and	3.242	3.406	0.1640000000000001
your	3.428	3.662	0.2339999999999999
separate	3.716	4.026	0.3099999999999996
tables	4.058	4.426	0.3680000000000003
but	4.458	4.654	0.1959999999999997
Ross	4.692	4.954	0.2619999999999995
is	5.002	5.214	0.2120000000000006
one	5.252	5.358	0.1059999999999998
of	5.364	5.486	0.1219999999999998
my	5.508	5.646	0.1379999999999999
best	5.668	5.854	0.1859999999999999
friends.	5.892	6.334	0.4419999999999993
And	6.452	6.686	0.2339999999999999
if	6.708	6.846	0.1379999999999999
I	6.868	7.006	0.1379999999999999
save	7.028	7.166	0.1380000000000008
him	7.188	7.326	0.1379999999999999
a	7.348	7.438	0.0899999999999998
seat,	7.444	7.626	0.1820000000000003
I'm	7.658	7.898	0.2399999999999993
telling	7.914	8.186	0.2720000000000002
you,	8.218	8.414	0.1959999999999997
he	8.452	8.702	0.25
will	8.756	8.974	0.2179999999999999
sit	9.012	9.262	0.25
in	9.316	9.486	0.1699999999999999
it.	9.508	10.08	0.572000000000001
Ross.	11.81	12.33	0.5199999999999996
Ross.	12.41	13.07	0.6600000000000001
Over	13.41	13.726	0.3160000000000007
here,	13.748	13.934	0.1859999999999999
man.	13.972	14.174	0.2019999999999999
I	14.212	14.366	0.1539999999999999
saved	14.388	14.586	0.1980000000000004
your	14.618	14.814	0.1959999999999997
seat.	14.852	15.47	0.6180000000000003
That's	18.61	18.938	0.3279999999999994
okay.	18.954	19.182	0.2279999999999979
I'm	19.236	19.498	0.2620000000000004
cool	19.514	19.646	0.1320000000000014
over	19.668	19.806	0.1380000000000016
here.	19.828	19.966	0.1380000000000016
I'll	19.988	20.138	0.1500000000000021
catch	20.154	20.346	0.1920000000000001
up	20.378	20.478	0.1000000000000014
with	20.484	20.558	0.073999999999998
you	20.564	20.686	0.1219999999999998
later.	20.708	20.942	0.2340000000000017
Joey,	20.996	21.71	0.7140000000000022
it	25.37	26.166	0.7959999999999994
this	26.348	26.646	0.2980000000000018
is	26.668	26.854	0.1859999999999999
saved	26.892	27.67	0.7780000000000022
gift	30.57	30.994	0.4239999999999995
shop.	31.042	31.64	0.597999999999999
I'm	41.85	42.238	0.3879999999999981
really,	42.274	42.426	0.152000000000001
really	42.448	42.634	0.1859999999999999
sorry	42.672	42.922	0.25
about	42.976	43.194	0.2180000000000035
what	43.232	43.434	0.2019999999999981
happened	43.472	43.674	0.2019999999999981
in	43.712	43.818	0.1059999999999945
the	43.824	43.946	0.1219999999999998
cafeteria	43.968	44.534	0.5659999999999954
today.	44.582	45.18	0.597999999999999
It's	46.11	46.486	0.3759999999999976
no	46.518	46.666	0.1479999999999961
big	46.688	46.826	0.1379999999999981
deal.	46.848	47.034	0.1859999999999999
You	47.072	47.178	0.1059999999999945
know,	47.184	47.498	0.314
you	47.584	47.786	0.2019999999999981
do	47.808	47.946	0.1379999999999981
what	47.968	48.058	0.0899999999999963
you	48.064	48.138	0.073999999999998
gotta	48.144	48.278	0.1340000000000003
do,	48.294	48.474	0.1799999999999997
right?	48.512	48.762	0.25
No,	48.816	49.034	0.2179999999999964
hey,	49.072	49.274	0.2019999999999981
it's	49.312	49.478	0.1660000000000039
not	49.494	49.674	0.1799999999999997
just	49.712	49.866	0.1539999999999963
me.	49.888	50.074	0.1859999999999999
I	50.112	50.266	0.1539999999999963
mean,	50.288	50.438	0.1500000000000056
the	50.464	50.558	0.0940000000000012
scientists	50.564	51.034	0.4699999999999988
and	51.082	51.198	0.1159999999999996
the	51.204	51.326	0.1219999999999998
tour	51.348	51.546	0.1980000000000004
guides	51.578	51.978	0.3999999999999986
never	52.074	52.43	0.3560000000000016
sit	52.5	52.734	0.2340000000000017
together.	52.772	53.36	0.588000000000001
Whatever.	55.25	55.95	0.7000000000000028
It's	56.1	56.458	0.357999999999997
like	56.474	56.654	0.1800000000000068
that	56.692	56.894	0.2019999999999981
everywhere.	56.932	57.37	0.4379999999999953
Joey.	57.45	58.01	0.5599999999999952
Okay,	58.09	58.334	0.2439999999999997
Mon,	58.372	58.622	0.25
back	58.676	58.846	0.1699999999999946
me	58.868	59.006	0.1379999999999981
up	59.028	59.166	0.1379999999999981
here.	59.188	59.326	0.1379999999999981
Where	59.348	59.534	0.1859999999999999
