word	onset	offset	duration
You.	0.33	0.88	0.55
Hello?	4.13	4.88	0.75
Woohoo.	9.49	10.25	0.7599999999999998
Serial	10.33	10.714	0.3840000000000003
killer.	10.762	11.55	0.7880000000000003
Serial	13.01	13.514	0.5039999999999996
killer.	13.562	14.09	0.5280000000000005
Hey,	14.17	14.366	0.1959999999999997
come	14.388	14.526	0.1379999999999999
on.	14.548	14.686	0.1379999999999999
I	14.708	14.846	0.1379999999999999
say	14.868	15.054	0.1859999999999999
more	15.092	15.294	0.2019999999999999
dumb	15.332	15.546	0.2139999999999986
things	15.578	15.774	0.1959999999999997
before	15.812	16.062	0.2500000000000018
09:00	16.116	16.334	0.2179999999999999
a.m.	16.372	16.686	0.314
Than	16.708	16.846	0.1380000000000016
most	16.868	17.054	0.1859999999999999
people	17.092	17.294	0.2020000000000017
say	17.332	17.582	0.25
all	17.636	17.854	0.2179999999999999
day.	17.892	18.48	0.588000000000001
Nothing.	22.37	22.83	0.4599999999999973
I	22.9	23.23	0.3300000000000018
can't	23.3	23.498	0.1980000000000004
find	23.514	23.742	0.2280000000000015
anything	23.796	24.062	0.2660000000000018
that	24.116	24.286	0.1700000000000017
I	24.308	24.398	0.0899999999999998
want	24.404	24.526	0.1219999999999998
to	24.548	24.638	0.0900000000000034
eat.	24.644	24.934	0.2900000000000027
Everything	25.012	25.302	0.2899999999999991
makes	25.356	25.574	0.2179999999999999
me	25.612	25.766	0.1539999999999999
nauseous.	25.788	26.418	0.629999999999999
I'm	26.514	26.738	0.2240000000000002
telling	26.754	26.898	0.1439999999999983
you,	26.914	27.046	0.1319999999999979
being	27.068	27.206	0.1379999999999981
pregnant	27.228	27.506	0.2779999999999987
is	27.538	27.686	0.1479999999999997
no	27.708	27.846	0.1380000000000016
piece	27.868	28.054	0.1859999999999999
of	28.092	28.198	0.1060000000000016
cake.	28.204	28.658	0.4540000000000006
OOH,	28.754	29.074	0.3200000000000003
cake.	29.122	29.83	0.7079999999999984
No,	31.13	31.88	0.75
I'm	33.77	34.146	0.3759999999999976
sorry.	34.178	34.614	0.4359999999999999
God.	34.732	35.4	0.6679999999999993
OOH,	35.77	36.402	0.6319999999999979
what	36.466	36.694	0.2280000000000015
is	36.732	36.886	0.1540000000000034
that	36.908	37.094	0.1859999999999999
smell?	37.132	37.938	0.8060000000000045
It's	38.114	38.466	0.3520000000000038
coming	38.498	38.694	0.196000000000005
from	38.732	38.886	0.1540000000000034
the	38.908	39.046	0.1379999999999981
bathroom.	39.068	39.83	0.7620000000000005
Now,	40.81	41.186	0.3759999999999976
pregnancy	41.228	41.654	0.4260000000000019
does	41.702	41.866	0.1640000000000014
give	41.888	42.026	0.1380000000000052
you	42.048	42.186	0.1379999999999981
some	42.208	42.346	0.1379999999999981
weird	42.368	42.566	0.1980000000000004
cravings.	42.598	43.45	0.8520000000000039
Yeah,	44.59	45.002	0.411999999999999
it's	45.056	45.286	0.2300000000000039
me.	45.318	45.466	0.1480000000000032
It's	45.488	45.686	0.1980000000000004
Phoebe.	45.718	46.198	0.4799999999999969
Listen,	46.294	46.65	0.3560000000000016
there's	46.72	46.966	0.2460000000000022
something	46.998	47.194	0.196000000000005
in	47.232	47.386	0.1540000000000034
here	47.408	47.546	0.1379999999999981
I	47.568	47.706	0.1380000000000052
want	47.728	47.818	0.0899999999999963
to	47.824	47.946	0.1219999999999998
eat.	47.968	48.54	0.5719999999999956
What	50.77	51.134	0.3639999999999972
smells	51.172	51.578	0.4060000000000059
so	51.594	51.774	0.1799999999999997
good?	51.812	52.4	0.588000000000001
Is	53.57	53.886	0.3160000000000025
it	53.908	53.998	0.0899999999999963
the	54.004	54.126	0.1219999999999998
shampoo?	54.148	54.65	0.5019999999999953
It's	54.73	55.018	0.2880000000000038
guava.	55.034	55.95	0.916000000000004
No.	56.29	57.04	0.75
Oh,	58.05	58.366	0.3160000000000025
wait.	58.388	58.96	0.5720000000000027
Is	60.53	60.846	0.3159999999999954
it	60.868	60.958	0.0899999999999963
my	60.964	61.086	0.1219999999999998
bologna	61.108	61.466	0.3580000000000041
sandwich?	61.498	62.27	0.7720000000000056
Yes.	65.09	65.84	0.75
Can't	67.01	67.418	0.4080000000000012
believe	67.434	67.662	0.2280000000000086
it.	67.716	67.85	0.1340000000000003
The	67.86	67.938	0.0780000000000029
baby	67.944	68.206	0.2620000000000004
wants	68.238	68.434	0.1959999999999979
bologna.	68.472	68.974	0.5020000000000095
Baby	69.022	69.278	0.2560000000000002
wants	69.294	69.474	0.1800000000000068
me	69.512	69.666	0.1539999999999963
to	69.688	69.778	0.0900000000000034
eat	69.784	69.906	0.1219999999999998
meat	69.928	70.126	0.1980000000000075
I	70.158	70.306	0.1479999999999961
can't	70.328	70.526	0.1979999999999933
eat.	70.558	71.234	0.6759999999999877
Wait,	71.432	71.842	0.4099999999999966
wait.	71.896	72.5	0.6039999999999992
Maybe	73.99	74.306	0.3160000000000025
it's	74.328	74.526	0.1979999999999933
a	74.558	74.658	0.0999999999999943
pickle.	74.664	75.33	0.6659999999999968
What	87.82	88.088	0.2680000000000007
are	88.094	88.216	0.1219999999999998
you	88.238	88.376	0.1380000000000052
writing?	88.398	88.932	0.534000000000006
Well,	89.076	89.48	0.4040000000000106
Joshua's	89.55	90.148	0.597999999999999
coming	90.164	90.296	0.132000000000005
in	90.318	90.456	0.1380000000000052
tomorrow.	90.478	90.852	0.3740000000000094
And	90.916	91.192	0.2759999999999962
since	91.246	91.464	0.2180000000000035
I	91.502	91.656	0.1540000000000105
don't	91.678	91.876	0.1980000000000075
have	91.908	92.008	0.0999999999999943
the	92.014	92.136	0.1219999999999998
guts	92.158	92.532	0.3739999999999952
to	92.596	92.728	0.1319999999999908
ask	92.734	92.904	0.1700000000000017
him	92.942	93.144	0.2020000000000124
out,	93.182	93.396	0.2139999999999986
I'm	93.438	93.608	0.1700000000000017
going	93.624	93.708	0.0840000000000031
to	93.714	93.836	0.1219999999999998
sell	93.858	94.044	0.1859999999999928
him	94.082	94.236	0.1540000000000105
a	94.258	94.348	0.0900000000000034
coat	94.354	94.712	0.3580000000000041
and	94.776	94.956	0.1800000000000068
put	94.978	95.164	0.186000000000007
this	95.202	95.404	0.2019999999999981
note	95.442	95.656	0.2140000000000128
in	95.688	95.788	0.0999999999999943
the	95.794	95.868	0.073999999999998
pocket.	95.874	96.264	0.3900000000000005
Oh,	96.312	96.476	0.1640000000000014
yeah.	96.498	97.07	0.5719999999999885
Joshua,	98.0	98.968	0.9680000000000036
give	99.064	99.276	0.2120000000000033
me	99.298	99.436	0.1380000000000052
a	99.458	99.548	0.0900000000000034
call	99.554	99.82	0.2659999999999911
sometime.	99.89	100.52	0.6299999999999955
Guys	100.6	100.892	0.2920000000000016
like	100.946	101.164	0.2180000000000035
you	101.202	101.79	0.5880000000000081
never	102.4	102.764	0.3639999999999901
go	102.802	103.004	0.2019999999999981
out	103.042	103.196	0.1539999999999963
of	103.218	103.356	0.137999999999991
style.	103.378	104.14	0.7620000000000005
What	105.68	105.996	0.3159999999999883
did	106.018	106.156	0.1380000000000052
you	106.178	106.364	0.186000000000007
throw?	106.402	107.02	0.617999999999995
What	112.02	112.288	0.2680000000000007
have	112.294	112.368	0.073999999999998
you	112.374	112.448	0.073999999999998
guys	112.454	112.576	0.1219999999999998
been	112.598	112.736	0.1380000000000052
up	112.758	112.896	0.1380000000000052
to?	112.918	113.152	0.2339999999999946
Oh,	113.206	113.376	0.1700000000000017
we	113.398	113.536	0.1380000000000052
went	113.558	113.696	0.137999999999991
to	113.718	113.808	0.0900000000000034
see	113.814	113.936	0.1220000000000141
a	113.958	114.096	0.1380000000000052
collection	114.118	114.364	0.2460000000000093
of	114.412	114.576	0.1639999999999872
Victorian	114.598	115.084	0.4860000000000042
doorknobs	115.132	115.644	0.5120000000000005
at	115.692	115.808	0.1160000000000138
the	115.814	115.936	0.1220000000000141
Cooper	115.958	116.236	0.2780000000000058
Hewitt	116.268	116.556	0.2879999999999967
Museum.	116.588	117.34	0.7520000000000095
Without	117.5	118.064	0.563999999999993
me?	118.182	118.85	0.6679999999999922
My	120.58	120.896	0.3160000000000025
uncle	120.918	121.272	0.3539999999999992
dragged	121.356	121.696	0.3400000000000034
us	121.728	121.924	0.1960000000000121
there.	121.962	122.116	0.1539999999999963
But	122.138	122.324	0.1859999999999928
actually,	122.362	122.516	0.1540000000000105
it	122.538	122.628	0.0900000000000034
turned	122.634	122.848	0.2139999999999986
out	122.864	122.996	0.1319999999999908
to	123.018	123.108	0.0900000000000034
be	123.114	123.236	0.1219999999999998
really	123.258	123.444	0.186000000000007
interesting.	123.482	124.07	0.5879999999999939
They	124.44	124.756	0.3160000000000025
were	124.778	124.916	0.137999999999991
so	124.938	125.22	0.2819999999999965
ornate	125.29	125.856	0.5659999999999883
and	125.888	126.084	0.1959999999999979
beautiful.	126.122	126.42	0.2980000000000018
I	126.49	126.628	0.1380000000000052
mean,	126.634	126.804	0.1700000000000017
look	126.842	126.948	0.1059999999999945
at	126.954	127.076	0.1219999999999998
that.	127.098	127.38	0.2819999999999965
I	127.45	127.636	0.1859999999999928
don't	127.658	127.748	0.0900000000000034
know	127.754	127.876	0.1219999999999998
how	127.898	128.036	0.1380000000000052
museums	128.058	128.496	0.4380000000000166
