word	onset	duration
EVERYBODY	0.0125	1.5300
SHH	1.5425	0.1500
SHH	1.6925	0.6300
CENTRAL	2.3525	1.0500
PERK	3.4025	0.4300
IS	4.1125	0.1800
PROUD	4.3725	0.2700
TO	4.6425	0.0800
PRESENT	4.7225	0.6000
THE	5.6425	0.1300
MUSIC	5.7725	0.6600
OF	6.5925	0.2400
MISS	6.8325	0.4000
PHOEBE	7.2325	0.6200
BUFFAY	8.0725	0.3900
HI	8.4625	4.2400
I	13.5625	0.2600
WANT	14.3125	0.3100
TO	14.8725	0.2100
START	15.0825	0.3400
WITH	15.4225	0.1600
A	15.5825	0.0300
SONG	15.6125	0.3100
THAT'S	15.9225	0.2300
ABOUT	16.1525	0.2900
THAT	16.4425	0.2300
MOMENT	16.6725	0.5000
WHEN	17.2325	0.1400
YOU	17.3725	0.0900
SUDDENLY	17.4625	0.4600
REALIZE	17.9225	0.7300
WHAT	19.3225	0.2000
LIFE	19.5225	0.2000
IS	19.7525	0.1800
REALLY	19.9725	0.3000
ALL	20.2725	0.1700
ABOUT	20.4425	0.3000
OKAY	21.7125	0.4000
HERE	22.1825	0.1200
WE	22.3025	0.1000
GO	22.4025	0.1600
OKAY	22.5625	0.1400
THANK	24.4925	0.2100
YOU	24.7025	0.1000
VERY	24.8025	0.1200
MUCH	24.9225	2.5400
WHAT	27.4625	0.3400
THE	27.8525	0.2900
OH	28.1425	0.0300
GREAT	28.1925	0.2000
THIS	28.3925	0.1100
IS	28.5525	0.1400
JUST	28.7625	0.1300
WOW	59.7925	0.3800
THIS	60.1725	0.1800
IS	60.3525	0.0700
SO	60.4225	0.5100
COOL	61.1525	0.7200
THE	61.8725	0.1100
ENTIRE	61.9825	0.3800
CITY	62.3625	0.4100
IS	62.7725	0.1300
BLACKED	62.9425	0.2300
OUT	63.3325	0.4400
MOM	64.2825	0.3000
SAYS	64.5825	0.2000
IT'S	64.7825	0.1600
ALL	64.9425	0.2600
OF	65.2025	0.0700
MANHATTAN	65.2725	0.5400
PARTS	65.8125	0.3200
OF	66.1325	0.0700
BROOKLYN	66.2025	0.3000
