word	onset	duration
I'M	0.0125	1.1600
TELLING	1.6225	0.3000
YOU	1.9225	1.1700
ROSS	3.0925	0.1900
SHE	3.2825	0.2200
WANTS	3.5025	0.4900
YOU	3.9925	0.1100
SHE	4.9825	0.0900
BARELY	5.0725	0.3600
KNOWS	5.4325	0.4100
ME	5.8425	0.1900
WE	6.0325	0.0800
JUST	6.1125	0.2200
LIVE	6.3325	0.2100
IN	6.5425	0.0700
THE	6.6125	0.0600
SAME	6.6725	0.2600
BUILDING	6.9325	0.4400
ANY	7.9125	0.1600
CONTACT	8.0725	0.4400
SHE	8.9825	0.2100
LENT	9.1925	0.1600
ME	9.3525	0.1000
AN	9.4525	0.1300
EGG	9.5825	0.2200
ONCE	9.8025	0.4700
YOU'RE	10.5025	0.2600
IN	10.7625	0.3800
OH	11.1925	0.0300
RIGHT	11.6425	0.1600
HI	11.8025	1.8400
ROSS	15.1125	0.5100
HI	16.1625	5.5900
K	22.0525	0.0800
K	22.1325	0.0700
K	22.2025	0.1200
COME	22.4325	0.3000
ON	22.7325	0.3400
ROSS	23.0725	0.3100
YOU	23.3825	0.0600
GOT	23.4425	0.1000
TO	23.5425	0.0600
GET	23.6025	0.1100
BACK	23.7125	0.2100
IN	23.9225	0.0600
THE	23.9825	0.0900
GAME	24.1125	0.3900
HERE	24.5025	0.3000
OKAY	24.8025	0.3400
THE	25.1425	0.0800
RACHEL'S	25.2225	0.6900
NOT	25.9125	0.2000
HAPPENING	26.1125	0.5300
YOUR	26.6425	0.1600
EX	26.8025	0.2000
WIFE'S	27.0025	0.2700
A	27.2725	0.0300
LESBIAN	27.3025	1.0500
I	28.4225	0.2900
DON'T	30.3825	0.2100
THINK	30.5925	0.1700
WE	30.7625	0.0700
NEED	30.8325	0.1500
A	30.9825	0.0300
THIRD	31.0125	0.4200
EXCUSE	31.4325	1.6300
ME	33.0625	0.1000
COULD	33.1625	0.0900
WE	33.3825	0.1200
GET	33.5025	0.1100
AN	33.6125	0.0900
EGG	33.7025	0.2200
OVER	33.9225	0.1400
HERE	34.0625	0.2600
STILL	34.3225	0.2300
IN	34.5525	0.0600
THE	34.6125	0.0600
SHELL	34.6725	0.2800
THANKS	35.4825	0.3100
AN	36.1825	0.1600
EGG	36.3425	0.4200
YEAH	37.0725	0.3100
YOU'RE	37.3825	0.1200
GOING	37.5025	0.1600
TO	37.6625	0.1700
GO	37.8325	0.2500
UP	38.0825	0.1300
TO	38.2225	0.1700
HER	38.3925	0.0600
AND	38.4525	0.1000
SAY	38.5525	0.3100
HERE'S	39.1925	0.2500
YOUR	39.4425	0.2100
EGG	39.6525	0.1300
BACK	39.7825	0.3100
I'M	40.0925	0.1200
RETURNING	40.2125	0.4700
YOUR	40.6825	0.2600
EGG	40.9425	0.4000
I	42.7025	0.0900
THINK	42.7925	0.1700
IT'S	42.9625	0.1100
WINNING	43.0725	0.3800
COME	43.7125	0.1900
ON	43.9025	0.1200
I	44.0225	1.0100
THINK	45.2225	0.3000
IT'S	45.5225	0.3500
INSANE	45.8725	0.4300
SHE'LL	46.3025	0.3400
LOVE	46.6425	0.3800
