word	onset	duration
AND	0.0525	1.3000
NOW	1.3525	4.2200
THEY'RE	5.5925	0.7500
ALL	6.3925	0.0800
RECOMMENDING	6.6025	0.9600
TRIDENT	7.5625	0.4200
NO	7.9825	0.6900
THE	8.6925	0.0600
INTERVIEW	8.7925	0.6700
UNBELIEVABLE	9.4625	2.0100
SHE	11.4725	0.1600
LOVED	11.6325	0.3500
ME	11.9825	0.2100
SHE	12.1925	0.2100
ABSOLUTELY	12.4025	0.5500
LOVED	12.9525	0.3700
ME	13.3225	0.2700
WE	13.5925	0.0900
TALKED	13.6825	0.2600
FOR	14.0025	0.0900
LIKE	14.0925	0.1700
TWO	14.2625	0.1700
AND	14.4325	0.1500
A	14.5825	0.0300
HALF	14.6125	0.2000
HOURS	14.8125	0.5300
WE	15.5925	0.1000
HAVE	15.6925	0.1000
THE	15.7925	0.0900
SAME	15.8825	0.4700
TASTE	16.3525	0.4600
IN	16.8125	0.1100
CLOTHES	16.9225	0.5400
OH	17.6225	0.0300
AND	17.6525	0.1300
I	17.7825	0.2300
WENT	18.0125	0.1200
TO	18.1325	0.0700
CAMP	18.2025	0.3000
WITH	18.5025	0.1100
HER	18.6125	0.0600
COUSIN	18.6725	0.5800
AND	19.7125	0.1800
OH	19.8925	0.1600
THE	20.2025	0.1200
JOB	20.3225	0.3100
IS	20.6325	0.1300
PERFECT	20.9325	0.4400
I	21.3725	0.1000
CAN	21.4725	0.2000
DO	21.6725	0.2200
THIS	21.8925	0.2700
I	22.1625	0.0700
CAN	22.2325	0.1100
DO	22.3425	0.1600
THIS	22.5025	0.2000
WELL	22.7025	0.7000
OH	23.4425	0.3100
AND	23.7525	1.1300
THEN	24.8825	0.3800
SHE	25.2625	0.1000
TOLD	25.3625	0.5200
THE	25.8825	0.0800
FUNNIEST	26.0325	0.3600
STORY	26.3925	0.5700
GREAT	26.9625	0.6200
YOU'LL	27.5825	0.2300
TELL	27.8125	0.2100
US	28.0225	0.1400
AND	28.1625	0.1100
WE'LL	28.2725	0.1600
LAUGH	28.4325	0.2500
LET'S	29.0025	0.3400
PLAY	29.3725	0.2600
POKER	29.6325	0.3700
ALL	30.0025	0.0600
RIGHT	30.0625	2.4800
NOW	32.7125	0.2200
LISTEN	32.9325	0.4200
YOU	33.3525	0.0800
GUYS	33.4325	0.2800
WE	33.7125	0.1500
TALKED	33.8625	0.3100
ABOUT	34.1725	0.3000
IT	34.4725	0.1100
AND	34.6725	0.1500
IF	34.8225	0.1100
YOU	34.9325	0.1000
DON'T	35.0325	0.1300
WANT	35.1625	0.1600
TO	35.3225	0.0600
PLAY	35.3825	0.2600
WE'D	35.6425	0.1800
COMPLETELY	35.8225	0.4300
UNDERSTAND	36.2525	0.6100
OH	36.8625	0.2800
YES	37.3625	0.4700
YES	37.8325	0.2800
WE	38.1125	0.0800
COULD	38.1925	0.0900
PLAY	38.2825	0.1300
SOME	38.4125	0.1800
OTHER	38.5925	0.1400
GAME	38.7325	0.2900
LIKE	39.0225	0.3700
I	39.3925	0.3300
DON'T	39.7225	0.1000
KNOW	39.8225	0.2700
PICTIONARY	40.5925	0.8100
VERY	41.4025	3.0200
FUNNY	44.4225	0.2100
VERY	44.6325	0.2800
FUNNY	44.9125	0.3500
BUT	45.3125	0.2400
I	45.6425	0.1800
THINK	45.8225	0.1600
WE'D	45.9825	0.1400
LIKE	46.1225	0.1500
TO	46.2725	0.0600
GIVE	46.3325	0.1600
POKER	46.4925	0.2800
ANOTHER	46.7725	0.2500
TRY	47.0225	0.4000
SHALL	47.4825	0.2300
WE	47.7125	0.1300
LADIES	47.8425	0.5800
YES	48.4225	0.2800
I	48.7025	0.0700
THINK	48.7725	0.1800
WE	48.9525	0.0600
SHOULD	49.0125	0.4600
UH	49.7425	0.1800
RACH	50.2425	0.2100
DO	50.4525	0.0600
YOU	50.5125	0.0700
WANT	50.5825	0.1200
ME	50.7025	0.0700
TO	50.7725	0.0600
SHUFFLE	50.8325	0.3900
THOSE	51.2225	0.2100
NO	51.5125	0.2400
NO	51.7725	0.3600
THAT'S	52.2825	0.2200
OKAY	52.5025	0.3300
I	52.8325	0.1800
THINK	53.0525	0.2200
I'M	53.2725	0.1000
GOING	53.3725	0.1200
TO	53.4925	0.0600
GIVE	53.5525	0.1500
IT	53.7025	0.0600
A	53.7625	0.0300
GO	53.7925	0.2000
