word	onset	offset	duration
Hey,	3.29	3.406	0.1160000000000001
wouldn't	3.428	3.578	0.1499999999999999
it	3.594	3.726	0.13200000000000012
be	3.748	3.838	0.08999999999999986
cool	3.844	3.966	0.12200000000000033
if	3.988	4.126	0.13800000000000034
our	4.148	4.286	0.1379999999999999
duck	4.308	4.506	0.1980000000000004
and	4.538	4.686	0.1479999999999997
our	4.708	4.846	0.1379999999999999
chick	4.868	5.066	0.1979999999999995
had	5.098	5.246	0.14800000000000058
a	5.268	5.358	0.08999999999999986
little	5.364	5.486	0.12199999999999989
baby?	5.508	6.298	0.79
We'd	6.474	6.938	0.4639999999999995
call	6.954	7.086	0.13200000000000056
it	7.108	7.342	0.23399999999999999
Chuck	7.396	8.03	0.6339999999999995
or	10.13	10.734	0.6039999999999992
Dick.	10.852	11.71	0.8580000000000005
Hey,	13.73	14.48	0.75
listen,	15.73	16.334	0.6039999999999992
I	16.452	16.686	0.2339999999999982
need	16.708	16.894	0.18599999999999994
a	16.932	17.086	0.15399999999999991
favor.	17.108	17.68	0.5719999999999992
I	19.09	19.406	0.31599999999999895
was	19.428	19.566	0.13799999999999812
in	19.588	19.726	0.13799999999999812
the	19.748	19.886	0.13799999999999812
shower,	19.908	20.234	0.3260000000000005
and	20.282	20.446	0.16400000000000148
as	20.468	20.654	0.18599999999999994
I	20.692	20.846	0.15399999999999991
was	20.868	21.44	0.5720000000000027
cleansing	21.81	22.474	0.6640000000000015
myself,	22.522	23.12	0.5980000000000025
well,	24.13	24.494	0.36400000000000077
I	24.532	24.686	0.15399999999999991
felt	24.708	24.978	0.2700000000000031
something.	25.034	25.638	0.6040000000000028
Was	25.804	26.134	0.33000000000000185
it	26.172	26.326	0.15399999999999991
like	26.348	26.486	0.13800000000000168
a	26.508	26.694	0.18599999999999994
sneeze,	26.732	27.234	0.5020000000000024
only	27.282	27.494	0.21199999999999974
better?	27.532	28.12	0.588000000000001
No,	29.77	30.52	0.75
I	31.13	31.446	0.3160000000000025
mean	31.468	31.654	0.18599999999999994
like	31.692	31.894	0.20199999999999818
a	31.932	32.086	0.15399999999999991
thing	32.108	32.342	0.23400000000000176
on	32.396	32.614	0.21799999999999642
my	32.652	32.902	0.25
body.	32.956	33.56	0.6039999999999992
What	34.01	34.374	0.3640000000000043
was	34.412	34.566	0.15400000000000347
it?	34.588	34.87	0.2819999999999965
Well,	34.94	35.366	0.42600000000000193
I	35.468	35.638	0.1699999999999946
don't	35.644	35.826	0.18200000000000216
know.	35.858	36.246	0.38800000000000523
