word	onset	offset	duration
You.	0.33	0.88	0.55
Wait	2.29	2.606	0.31599999999999984
a	2.628	2.718	0.08999999999999986
minute.	2.724	2.906	0.18199999999999994
Wait.	2.938	3.23	0.2919999999999998
You're	3.3	3.626	0.32600000000000007
telling	3.658	3.818	0.16000000000000014
me	3.834	3.966	0.13200000000000012
this	3.988	4.126	0.13800000000000034
actress	4.148	4.554	0.4060000000000006
person	4.602	4.814	0.21199999999999974
is	4.852	5.054	0.20199999999999996
the	5.092	5.246	0.1540000000000008
only	5.268	5.502	0.23399999999999999
woman	5.556	5.866	0.3099999999999996
you	5.898	6.094	0.19600000000000062
ever	6.132	6.334	0.20199999999999996
wanted	6.372	6.67	0.29800000000000004
who	6.74	6.974	0.23399999999999999
didn't	7.012	7.178	0.16600000000000037
want	7.194	7.326	0.13199999999999967
you	7.348	7.534	0.18599999999999994
back?	7.572	8.014	0.4419999999999993
Yeah.	8.132	8.8	0.668000000000001
Oh,	9.57	9.886	0.31599999999999895
my	9.908	10.094	0.18599999999999994
God.	10.132	10.72	0.588000000000001
Is	11.57	11.886	0.31599999999999895
this	11.908	12.046	0.1379999999999999
what	12.068	12.206	0.1379999999999999
it's	12.228	12.378	0.15000000000000036
like	12.394	12.526	0.13199999999999967
to	12.548	12.638	0.08999999999999986
be	12.644	12.766	0.12199999999999989
you?	12.788	13.36	0.5719999999999992
Well,	15.09	15.454	0.36400000000000077
you're	15.492	15.658	0.1659999999999986
really	15.674	15.854	0.17999999999999972
crazy	15.892	16.142	0.25
about	16.196	16.366	0.16999999999999815
her.	16.388	16.766	0.37799999999999656
Oh,	16.868	17.134	0.2660000000000018
you	17.172	17.326	0.15399999999999991
have	17.348	17.534	0.18599999999999994
no	17.572	17.774	0.20200000000000173
idea.	17.812	18.158	0.3460000000000001
And	18.244	18.446	0.20200000000000173
and	18.468	18.654	0.18599999999999994
when	18.692	18.846	0.15399999999999991
we're	18.868	19.018	0.15000000000000213
on	19.034	19.214	0.17999999999999972
stage,	19.252	19.61	0.35800000000000054
I	19.69	19.886	0.19599999999999795
get	19.908	20.046	0.13799999999999812
to	20.068	20.494	0.4259999999999984
kiss	20.612	20.954	0.3420000000000023
her	21.002	21.262	0.26000000000000156
and	21.316	21.726	0.41000000000000014
touch	21.828	22.142	0.31400000000000006
her	22.196	22.558	0.3619999999999983
but	22.644	22.846	0.20200000000000173
then	22.868	23.006	0.13800000000000168
she	23.028	23.166	0.13800000000000168
goes	23.188	23.326	0.13800000000000168
home	23.348	23.534	0.18599999999999994
with	23.572	23.726	0.15399999999999991
the	23.748	23.886	0.13799999999999812
director	23.908	24.41	0.5019999999999989
and	24.49	24.686	0.1960000000000015
it's	24.708	24.858	0.15000000000000213
like	24.874	25.03	0.15600000000000236
somebody's	25.06	25.426	0.36599999999999966
ripping	25.458	25.746	0.28800000000000026
out	25.778	25.926	0.1479999999999997
my	25.948	26.134	0.18599999999999994
heart.	26.172	26.854	0.6819999999999986
It's	27.052	27.474	0.4220000000000006
so	27.522	27.782	0.26000000000000156
great	27.836	28.102	0.2660000000000018
to	28.156	28.326	0.1700000000000017
see	28.348	28.486	0.13800000000000168
you	28.508	28.646	0.13800000000000168
feeling	28.668	29.026	0.35800000000000054
like	29.058	29.64	0.5820000000000007
hey,	32.01	32.76	0.75
Monica.	33.93	34.882	0.9519999999999982
Dad	35.026	35.474	0.4479999999999933
called	35.522	35.782	0.259999999999998
this	35.836	36.006	0.1700000000000017
morning,	36.028	36.358	0.3299999999999983
and	36.444	37.08	0.6359999999999957
Aunt	37.87	38.246	0.3760000000000048
Sylvia	38.278	38.694	0.4160000000000039
passed.	38.742	39.45	0.7080000000000055
We	46.91	47.226	0.3160000000000025
were	47.248	47.386	0.13800000000000523
all	47.408	47.594	0.18599999999999994
pretty	47.632	47.834	0.2020000000000053
shaken	47.872	48.246	0.37400000000000233
up	48.278	48.426	0.14800000000000324
about	48.448	48.682	0.23400000000000176
it.	48.736	49.34	0.6040000000000063
Wait,	49.95	50.362	0.41199999999999903
am	50.416	50.586	0.1700000000000017
I	50.608	50.746	0.13800000000000523
missing	50.768	51.094	0.3260000000000005
something,	51.142	51.366	0.22399999999999665
though?	51.408	51.614	0.20599999999999596
Because	51.652	51.806	0.15399999999999636
I	51.828	51.918	0.0899999999999963
always	51.924	52.046	0.12199999999999989
thought	52.068	52.206	0.13800000000000523
death	52.228	52.474	0.2459999999999951
was	52.522	52.686	0.16400000000000148
supposed	52.708	52.846	0.13799999999999812
to	52.868	52.958	0.0899999999999963
be	52.964	53.134	0.1700000000000017
sad	53.172	53.434	0.26200000000000045
in	53.482	53.646	0.16400000000000148
a	53.668	53.758	0.09000000000000341
way.	53.764	54.32	0.5559999999999974
