word	onset	offset	duration
Previously	2.97	3.306	0.3359999999999998
on	3.338	3.534	0.1959999999999997
Friends	3.572	3.918	0.3460000000000001
I	4.004	4.158	0.1540000000000008
don't	4.164	4.286	0.1219999999999998
even	4.308	4.446	0.1379999999999999
feel	4.468	4.606	0.1379999999999999
like	4.628	4.718	0.0899999999999998
I	4.724	4.798	0.0739999999999998
have	4.804	4.878	0.0739999999999998
a	4.884	4.958	0.0739999999999998
girlfriend	4.964	5.434	0.4699999999999997
anymore.	5.482	5.882	0.3999999999999994
You	5.946	6.126	0.1800000000000006
want	6.148	6.238	0.0900000000000007
me	6.244	6.318	0.0739999999999998
to	6.324	6.446	0.1219999999999998
just	6.468	6.606	0.1379999999999999
quit	6.628	6.826	0.1979999999999995
my	6.858	7.006	0.1480000000000005
job	7.028	7.166	0.1380000000000008
so	7.188	7.374	0.1859999999999999
that	7.412	7.566	0.1539999999999999
you	7.588	7.726	0.1379999999999999
can	7.748	7.886	0.1379999999999999
feel	7.908	7.998	0.0899999999999998
like	8.004	8.126	0.1219999999999998
you've	8.148	8.298	0.1500000000000003
got	8.314	8.446	0.1319999999999996
a	8.468	8.558	0.0899999999999998
girlfriend?	8.564	9.13	0.5660000000000007
Is	9.21	9.406	0.1959999999999997
this	9.428	9.566	0.1379999999999999
about	9.588	9.822	0.2339999999999999
Mark?	9.876	10.382	0.5060000000000002
Oh,	10.516	10.766	0.25
my	10.788	10.974	0.1859999999999999
God.	11.012	11.358	0.3460000000000001
Okay,	11.444	11.79	0.3459999999999983
it's	11.86	12.058	0.1980000000000004
not.	12.074	12.398	0.3239999999999998
Oh,	12.484	12.686	0.2019999999999999
my	12.708	12.846	0.1379999999999999
God.	12.868	13.44	0.5719999999999992
I	13.81	14.174	0.363999999999999
cannot	14.212	14.506	0.2940000000000005
keep	14.538	14.734	0.1959999999999997
having	14.772	14.974	0.2019999999999999
this	15.012	15.166	0.1539999999999999
same	15.188	15.374	0.1859999999999999
fight	15.412	15.614	0.2019999999999999
with	15.652	15.758	0.1059999999999998
you,	15.764	15.886	0.1219999999999998
Ross.	15.908	16.25	0.3420000000000005
Look,	16.33	16.958	0.6280000000000001
maybe	17.124	17.454	0.3300000000000018
we	17.492	17.646	0.1539999999999999
should	17.668	17.806	0.1380000000000016
just	17.828	17.966	0.1380000000000016
take	17.988	18.126	0.1380000000000016
a	18.148	18.238	0.0899999999999998
break.	18.244	18.654	0.4100000000000001
Fine.	18.772	19.102	0.3300000000000018
You're	19.156	19.386	0.2300000000000004
right.	19.418	20.046	0.6280000000000001
Let's	20.228	20.586	0.357999999999997
take	20.618	20.766	0.1479999999999997
a	20.788	20.878	0.0899999999999998
break.	20.884	21.15	0.2659999999999982
Let's	21.22	21.418	0.1980000000000004
get	21.434	21.566	0.1319999999999979
some	21.588	21.774	0.1859999999999999
frozen	21.812	22.186	0.3739999999999988
yogurt	22.218	22.586	0.3679999999999985
or	22.618	22.766	0.1479999999999997
something.	22.788	23.262	0.4740000000000002
No,	23.396	24.08	0.6839999999999975
a	25.13	25.446	0.3160000000000025
break	25.468	25.654	0.1859999999999999
from	25.692	25.942	0.25
us.	25.996	26.6	0.6040000000000028
Then	29.05	29.414	0.3640000000000007
we	29.452	29.606	0.1539999999999999
had	29.628	29.766	0.1379999999999981
this	29.788	30.022	0.2339999999999982
big,	30.076	30.486	0.4100000000000001
stupid	30.588	31.122	0.5339999999999989
fight,	31.186	31.462	0.2759999999999998
and	31.516	31.638	0.1220000000000034
I	31.644	31.814	0.1700000000000017
said	31.852	32.006	0.1539999999999999
I	32.028	32.118	0.0900000000000034
wanted	32.124	32.294	0.1699999999999946
to	32.332	32.438	0.1060000000000016
take	32.444	32.614	0.1699999999999946
a	32.652	32.758	0.1060000000000016
break.	32.764	33.078	0.314
I	33.164	33.366	0.2019999999999981
don't	33.388	33.586	0.1980000000000004
want	33.618	33.718	0.1000000000000014
to	33.724	33.846	0.1219999999999998
take	33.868	34.054	0.1859999999999999
a	34.092	34.246	0.1540000000000034
break.	34.268	34.646	0.3780000000000001
I've	34.748	35.058	0.3100000000000023
been	35.074	35.206	0.132000000000005
thinking.	35.228	35.414	0.1859999999999999
This	35.452	35.606	0.1540000000000034
is	35.628	35.766	0.1379999999999981
crazy.	35.788	36.022	0.2340000000000017
I	36.076	36.198	0.1219999999999998
mean,	36.204	36.47	0.2659999999999982
don't	36.54	36.786	0.2460000000000022
you	36.818	36.918	0.1000000000000014
think	36.924	37.046	0.1219999999999998
we	37.068	37.206	0.1380000000000052
can	37.228	37.366	0.1379999999999981
work	37.388	37.586	0.1980000000000004
on	37.628	37.786	0.1580000000000012
this?	37.808	38.09	0.2820000000000036
Hey,	38.16	38.394	0.2340000000000017
what	38.432	38.538	0.1059999999999945
do	38.544	38.618	0.0740000000000051
you	38.624	38.698	0.073999999999998
want	38.704	38.778	0.073999999999998
to	38.784	38.858	0.073999999999998
drink?	38.864	39.51	0.6460000000000008
Who's	39.67	40.086	0.4159999999999968
that?	40.118	40.7	0.5820000000000007
Nobody.	42.03	42.89	0.8599999999999994
Is	44.03	44.394	0.3639999999999972
that	44.432	44.634	0.2019999999999981
mark?	44.672	45.162	0.490000000000002
Honey,	45.296	45.686	0.3900000000000005
look,	45.718	45.914	0.1959999999999979
he	45.952	46.154	0.2020000000000053
just	46.192	46.538	0.3459999999999965
yeah,	46.624	46.922	0.2979999999999947
got	46.976	47.242	0.2659999999999982
it.	47.296	47.9	0.6039999999999992
Hey,	49.23	49.642	0.4120000000000061
come	49.696	49.914	0.2180000000000035
dance.	49.952	50.354	0.402000000000001
What,	50.422	50.606	0.1840000000000046
are	50.628	50.766	0.1379999999999981
you	50.788	50.926	0.1380000000000052
married?	50.948	51.63	0.6820000000000022
Because	52.37	52.734	0.3640000000000043
that's	52.772	53.066	0.294000000000004
okay.	53.098	53.68	0.5820000000000007
How	70.53	70.81	0.2800000000000011
was	70.82	70.946	0.1260000000000047
a	70.968	71.058	0.0900000000000034
big	71.064	71.234	0.1700000000000017
anniversary	71.272	71.774	0.5019999999999953
dinner?	71.822	72.61	0.7879999999999967
Well,	72.95	73.7	0.75
we	74.15	74.466	0.3159999999999883
never	74.488	74.722	0.2339999999999946
actually	74.776	75.054	0.2780000000000058
got	75.112	75.334	0.2220000000000084
to	75.372	75.526	0.1539999999999963
dinner.	75.548	76.23	0.6820000000000022
Nice.	77.13	77.88	0.75
No,	80.09	80.454	0.3639999999999901
we	80.492	80.694	0.2019999999999981
kind	80.732	80.886	0.1539999999999963
of	80.908	80.998	0.0900000000000034
broke	81.004	81.266	0.2620000000000004
up	81.298	81.446	0.1479999999999961
instead.	81.468	82.038	0.5699999999999932
What?	82.204	82.92	0.7160000000000082
My	86.41	86.87	0.4600000000000079
God.	86.94	87.222	0.2819999999999965
Monica's	87.276	87.87	0.5940000000000083
on	87.89	87.978	0.0879999999999938
the	87.984	88.154	0.1700000000000017
ceiling.	88.192	88.854	0.6620000000000061
That's	88.982	89.286	0.304000000000002
okay.	89.318	89.994	0.6760000000000019
This	90.192	90.506	0.3140000000000071
is	90.528	90.666	0.137999999999991
more	90.688	90.826	0.137999999999991
important	90.848	91.082	0.2339999999999946
than	91.136	91.354	0.2180000000000035
fruit	91.392	92.09	0.6980000000000075
on	92.59	92.954	0.3639999999999901
my	92.992	93.194	0.2019999999999981
ceiling.	93.232	94.01	0.7780000000000058
You	95.63	95.994	0.3640000000000043
broke	96.032	96.326	0.2939999999999969
up?	96.358	96.842	0.4839999999999946
Yeah,	96.976	97.226	0.25
but	97.248	97.434	0.1859999999999928
it's	97.472	97.686	0.2140000000000128
okay,	97.718	98.01	0.2920000000000016
because	98.08	98.314	0.2339999999999946
when	98.352	98.554	0.2019999999999981
Ross	98.592	99.142	0.5499999999999972
last	99.286	99.642	0.3559999999999945
Mark	99.696	100.01	0.3140000000000071
came	100.08	100.266	0.186000000000007
over	100.288	100.57	0.2819999999999965
oh,	100.64	100.874	0.2339999999999946
no,	100.912	101.21	0.2979999999999876
Rachel.	101.28	101.686	0.4060000000000059
You	101.718	101.866	0.1479999999999961
and	101.888	102.266	0.3780000000000001
no,	102.368	102.646	0.2780000000000058
no,	102.688	102.846	0.1580000000000012
it's	102.868	103.066	0.1980000000000075
okay.	103.098	103.342	0.2439999999999997
Calm	103.396	103.626	0.2300000000000039
down.	103.658	103.95	0.2920000000000016
Mark	104.02	104.302	0.2820000000000107
and	104.356	104.478	0.1219999999999998
I	104.484	104.654	0.1700000000000017
talked	104.692	105.28	0.5880000000000081
and	105.65	106.014	0.3639999999999901
I	106.052	106.254	0.2019999999999981
realized	106.292	106.906	0.6140000000000043
how	107.018	107.246	0.2279999999999944
much	107.268	107.502	0.2339999999999946
I	107.556	107.726	0.1700000000000017
love	107.748	107.934	0.1859999999999928
your	107.972	108.174	0.2020000000000124
stupid	108.212	108.554	0.3419999999999987
brother.	108.602	109.05	0.4479999999999933
And	109.13	109.76	0.6300000000000097
yeah,	110.53	110.846	0.3160000000000025
we	110.868	111.006	0.1380000000000052
got	111.028	111.166	0.137999999999991
our	111.188	111.326	0.137999999999991
problems,	111.348	111.63	0.2819999999999965
but	111.7	111.886	0.1859999999999928
I	111.908	112.046	0.1380000000000052
really	112.068	112.254	0.186000000000007
want	112.292	112.398	0.1059999999999945
to	112.404	112.526	0.1219999999999998
make	112.548	112.686	0.1380000000000052
it	112.708	112.894	0.186000000000007
work.	112.932	113.52	0.5879999999999939
Hi,	149.2	149.564	0.3640000000000043
it's	149.602	149.864	0.2620000000000004
me.	149.912	150.268	0.3559999999999945
I've	150.354	150.568	0.2139999999999986
been	150.584	150.716	0.132000000000005
trying	150.738	150.876	0.1380000000000052
to	150.898	150.988	0.0900000000000034
reach	150.994	151.164	0.1699999999999875
you	151.202	151.356	0.1539999999999963
all	151.378	151.564	0.186000000000007
night.	151.602	151.852	0.25
I	151.906	152.076	0.1699999999999875
feel	152.098	152.38	0.2819999999999822
awful.	152.45	153.18	0.7300000000000182
Please,	153.6	154.012	0.4120000000000061
Ross,	154.066	154.344	0.2779999999999916
you've	154.392	154.568	0.1760000000000161
got	154.584	154.716	0.132000000000005
to	154.738	154.828	0.0900000000000034
know	154.834	155.004	0.1699999999999875
there's	155.042	155.304	0.2620000000000004
nothing	155.352	155.66	0.3079999999999927
between	155.73	156.12	0.3900000000000148
me	156.21	156.464	0.2539999999999907
and	156.502	156.656	0.1539999999999963
Mark.	156.678	156.96	0.2820000000000107
This	157.03	157.216	0.186000000000007
whole	157.238	157.472	0.2340000000000088
breakup	157.526	157.884	0.3579999999999756
thing	157.932	158.192	0.2600000000000193
is	158.246	158.464	0.2179999999999893
just	158.502	158.8	0.2980000000000018
stupid.	158.87	159.76	0.8899999999999864
I'm	162.26	162.588	0.3280000000000029
just	162.604	162.784	0.1799999999999784
so	162.822	163.024	0.2019999999999981
sorry	163.062	163.312	0.25
I	163.366	163.488	0.1219999999999856
put	163.494	163.664	0.1699999999999875
you	163.702	163.856	0.1539999999999963
through	163.878	164.064	0.186000000000007
it.	164.102	164.64	0.5379999999999825
And	164.79	165.344	0.554000000000002
I	165.462	165.696	0.2340000000000088
don't	165.718	165.856	0.1380000000000052
want	165.878	165.968	0.0900000000000034
to	165.974	166.048	0.0740000000000122
get	166.054	166.176	0.1219999999999856
back	166.198	166.336	0.1380000000000052
together	166.358	166.64	0.2819999999999822
over	166.71	166.944	0.2339999999999804
a	166.982	167.136	0.1539999999999963
machine.	167.158	167.92	0.7620000000000005
I	169.62	169.984	0.3640000000000043
love	170.022	170.224	0.2019999999999981
you.	170.262	170.656	0.3940000000000054
I	170.758	170.988	0.2299999999999897
love	171.014	171.204	0.1899999999999977
you.	171.242	171.636	0.3940000000000054
And	171.738	171.956	0.2179999999999893
you	171.978	172.068	0.0900000000000034
know	172.074	172.196	0.1219999999999856
what?	172.218	172.79	0.5720000000000027
I'm	173.56	173.84	0.2800000000000011
going	173.84	173.908	0.0679999999999836
to	173.914	173.988	0.0740000000000122
go	173.994	174.116	0.1220000000000141
to	174.138	174.228	0.0900000000000034
bed	174.234	174.452	0.2179999999999893
now.	174.506	174.724	0.2179999999999893
But	174.762	175.204	0.4420000000000073
on	175.322	175.508	0.186000000000007
my	175.514	175.636	0.1219999999999856
way	175.658	175.796	0.1380000000000052
to	175.818	175.956	0.1379999999999768
work	175.978	176.116	0.1380000000000052
tomorrow	176.138	176.416	0.2779999999999916
morning,	176.448	176.644	0.1959999999999979
I'm	176.682	176.8	0.1180000000000234
going	176.8	176.868	0.0679999999999836
to	176.874	176.996	0.1220000000000141
stop	177.018	177.204	0.186000000000007
by	177.242	177.444	0.2019999999999981
around	177.482	177.636	0.1539999999999963
830.	177.658	178.55	0.8920000000000243
Bye.	178.92	179.7	0.7800000000000011
Chloe.	183.24	183.776	0.5360000000000014
Chloe.	183.808	184.096	0.2880000000000109
How's	184.128	184.288	0.160000000000025
it	184.304	184.436	0.132000000000005
coming?	184.458	184.884	0.4259999999999877
Hey,	185.002	185.428	0.4259999999999877
what	185.514	185.716	0.2019999999999981
kind	185.738	185.888	0.1500000000000056
of	185.914	186.104	0.1900000000000261
puppy	186.142	186.596	0.4540000000000077
do	186.628	186.776	0.1480000000000245
you	186.798	186.888	0.0900000000000034
think	186.894	187.064	0.1699999999999875
I	187.102	187.256	0.1539999999999963
should	187.278	187.464	0.186000000000007
get?	187.502	187.848	0.3460000000000036
Oh,	187.934	188.184	0.25
hey,	188.222	188.376	0.1539999999999963
you	188.398	188.536	0.1380000000000052
know,	188.558	188.696	0.1380000000000052
I	188.718	188.808	0.0900000000000034
don't	188.814	188.936	0.1220000000000141
know.	188.958	189.144	0.186000000000007
How	189.182	189.288	0.1060000000000229
about	189.294	189.416	0.1219999999999856
a	189.438	189.528	0.0900000000000034
big	189.534	189.704	0.1700000000000159
one?	189.742	189.992	0.25
My	190.046	190.216	0.1700000000000159
apartment?	190.238	190.612	0.3739999999999952
Well,	190.676	190.808	0.132000000000005
then,	190.814	190.984	0.1700000000000159
a	191.022	191.128	0.1059999999999945
small	191.134	191.304	0.1700000000000159
one.	191.342	191.544	0.2019999999999981
Listen,	191.582	192.17	0.5879999999999939
we	192.62	192.936	0.3160000000000025
kind	192.958	193.048	0.0900000000000034
of	193.054	193.128	0.0739999999999838
have	193.134	193.256	0.1220000000000141
to	193.278	193.368	0.0900000000000034
get	193.374	193.496	0.1220000000000141
going.	193.518	193.704	0.186000000000007
Wait.	193.742	194.04	0.2980000000000018
Where's	194.11	194.388	0.2779999999999916
my	194.404	194.584	0.1800000000000068
shoes?	194.622	195.408	0.7859999999999729
You	195.604	195.916	0.3119999999999834
need	195.938	196.124	0.186000000000007
shoes?	196.162	196.86	0.6980000000000075
Do	199.52	199.836	0.3160000000000025
I	199.858	199.948	0.0900000000000034
know	199.954	200.076	0.1219999999999856
why	200.098	200.236	0.1379999999999768
we're	200.258	200.456	0.197999999999979
rushing?	200.488	200.952	0.4639999999999986
Yeah,	201.016	201.244	0.2280000000000086
you	201.282	201.388	0.1059999999999945
know	201.394	201.516	0.1219999999999856
the	201.538	201.868	0.3299999999999841
girlfriend	201.954	202.424	0.4699999999999988
I	202.472	202.588	0.1159999999999854
told	202.594	202.716	0.1220000000000141
you	202.738	202.876	0.1380000000000052
about	202.898	203.036	0.1380000000000052
last	203.058	203.244	0.186000000000007
night?	203.282	203.484	0.2019999999999981
Well,	203.522	203.724	0.2019999999999981
it	203.762	203.868	0.1059999999999945
turns	203.874	204.056	0.1820000000000163
out	204.088	204.236	0.1479999999999961
that	204.258	204.924	0.6659999999999968
she	205.122	205.436	0.3139999999999929
