word	onset	duration
OH	0.0725	0.2300
PLEASE	0.4525	0.3300
YOU	0.7825	0.2000
ARE	0.9825	0.1000
OBSESSED	1.0825	0.6300
WITH	1.7125	0.1300
BABIES	1.8425	0.6300
AND	2.6125	0.3600
MARRIAGE	2.9725	0.5300
AND	3.6125	0.1800
EVERYTHING	3.7925	0.2700
THAT'S	4.0625	0.1500
RELATED	4.2125	0.4100
TO	4.6225	0.0800
BABIES	4.7025	0.6000
AND	5.3925	0.2300
AND	5.8525	0.3900
MARRIAGE	6.2425	0.6600
YOU	7.0125	0.1000
KNOW	7.1125	0.1400
WHAT	7.2825	0.8100
I	8.0925	0.1200
GOT	8.2125	0.1300
A	8.3425	0.0300
GOOD	8.3725	0.0900
IDEA	8.4625	0.3600
WHY	8.9225	0.1200
DON'T	9.0425	0.0900
WE	9.1325	0.0700
TURN	9.2025	0.2500
THE	9.4525	0.1000
HEAT	9.5525	0.2500
DOWN	9.8025	0.2700
ON	10.1725	0.1300
THIS	10.3025	0.1600
PRESSURE	10.4625	0.2700
COOKER	10.7325	0.4000
HAVE	11.4125	1.8300
YOU	13.6225	0.0700
LOST	13.6925	0.2300
YOUR	13.9225	0.1100
MIND	14.0325	0.4400
CHANDLER	15.4225	0.2800
THIS	15.7025	0.1900
ISN'T	15.8925	0.1700
ABOUT	16.0625	0.3100
ME	16.3725	0.1600
THIS	16.5325	0.1600
IS	16.6925	0.0800
ABOUT	16.7725	0.2200
YOU	16.9925	0.4600
AND	17.4525	0.1000
ALL	17.5525	0.0800
YOUR	17.6325	0.1800
WEIRD	17.8125	0.4000
RELATIONSHIP	18.2125	0.5500
COMMITMENT	18.7625	0.5000
CRAP	19.2625	0.3900
NUH	19.7125	0.3000
UH	20.0125	0.3600
I	20.3725	0.1600
KNOW	20.5325	0.2300
YOU	20.7625	0.3400
OKAY	21.1025	0.2500
I	21.3525	0.1400
KNOW	21.4925	0.1900
THE	21.6825	0.0800
THOUGHTS	21.7625	0.3400
THAT	22.1025	0.0900
YOU	22.1925	0.1300
HAVE	22.3225	0.1900
IN	22.5125	0.1000
THE	22.6125	0.0800
HEAD	22.6925	0.2600
IN	22.9525	0.0700
YOUR	23.0225	0.1400
HEAD	23.8725	1.1800
WELL	25.1925	0.1500
YOU	25.3425	0.0600
DON'T	25.4625	0.2200
