word	onset	duration
A	0.2525	0.1200
NEW	0.6125	0.2800
PAIR	1.0125	0.2100
OF	1.2225	0.1400
SHOES	1.3625	0.0900
FOR	1.5725	0.1000
THE	2.2725	0.4200
CHAN	2.7625	0.6900
CHAN	4.0925	0.3000
MAN	4.3925	1.5600
YES	6.4425	0.0900
I'VE	6.6625	0.7100
NEVER	7.3725	0.4700
SEEN	8.1325	0.3100
A	8.5925	0.0900
ROLL	8.7825	0.7100
LIKE	11.5225	2.0100
THIS	13.5325	0.3200
IN	13.8525	0.1100
MY	13.9625	0.1300
LIFE	14.0925	0.2500
THAT'S	14.3425	0.2200
RIGHT	14.5625	0.3200
BABY	14.8825	0.2400
OKAY	15.3225	0.9300
WHAT	16.6925	1.0000
DO	18.0025	0.3900
I	18.7925	0.3800
WANT	19.2325	0.2300
NOW	19.6125	0.1000
OKAY	19.7125	0.0900
UH	19.8025	0.1400
AN	19.9425	0.1400
EIGHT	20.0825	0.3100
UH	20.9725	0.5900
A	21.6925	0.0400
SIX	21.7325	0.7100
PICK	22.4425	0.3300
A	22.7725	0.0900
NUMBER	23.0025	0.4700
THAT	23.4725	0.1700
IS	23.6425	0.1100
YOUR	23.7525	0.1400
ONLY	23.9325	0.3200
JOB	24.2525	0.3000
EIGHT	25.9225	0.1400
EIGHT	26.3025	0.1500
THANK	26.8325	0.2300
YOU	27.0625	0.0600
OKAY	27.3025	0.1700
IF	27.4725	0.1100
YOU	27.5825	0.0700
GET	27.6525	0.1800
THIS	27.8325	0.1900
ONE	28.0225	0.1800
WE	28.4925	0.1000
BUY	28.5925	0.2200
EVERYBODY	28.8125	1.1300
HERE	30.1225	2.7700
A	32.9125	0.0300
STEAK	32.9425	0.2400
DINNER	33.4425	0.1700
EIGHT	33.6125	0.0900
AGAIN	33.7025	0.2000
YES	34.1725	0.2100
YES	34.4825	1.4200
WE	36.0425	0.0600
AREN'T	36.1325	0.1800
REALLY	36.3125	0.2400
GOING	36.5525	0.3100
TO	36.8625	0.0800
BUY	36.9425	0.1500
THESE	37.0925	0.1300
PEOPLE	37.2225	0.1900
STEAK	37.4125	0.1800
DINNERS	37.5925	0.2300
ARE	37.8225	0.1500
WE	37.9725	0.0600
NO	38.2825	0.0900
OKAY	38.4725	0.3300
GOOD	38.8025	0.2300
OKAY	39.0325	0.1500
WHAT	39.1825	1.7100
DO	41.0225	0.0700
I	41.3525	0.2500
WANT	41.6425	0.3000
NOW	41.9425	0.1900
UH	42.4025	0.3800
TRY	42.7825	0.2700
A	43.0525	0.0500
HARD	43.1025	0.2100
EIGHT	43.3125	0.1500
WHAT	43.7125	0.3000
TWO	44.1125	0.2200
FOURS	44.3325	0.5400
OKAY	44.9325	0.1400
EIGHT	45.4525	0.6200
THE	46.9625	0.2100
HARD	47.1725	1.9400
WAY	49.1925	0.1800
YES	49.3725	0.2200
DON'T	49.5925	0.1800
YOU	49.7725	0.0700
LET	49.8425	0.2100
HER	50.0525	0.4100
GO	50.4625	0.4300
YOU'RE	50.8925	0.1800
A	51.0725	0.0300
LUCKY	51.1025	0.3700
GUY	51.4725	0.5600
THANK	52.0325	0.3200
YOU	52.3525	0.1800
MR	52.5325	0.2800
DRUNKEN	52.8125	0.4000
GAMBLER	53.2125	0.5000
OKAY	53.9925	0.6500
YOU	55.3225	0.0900
GET	55.9325	0.3100
THIS	56.2425	0.4100
AND	56.8425	0.4500
WE	57.2925	0.1500
GET	57.4425	0.1300
THE	57.5725	0.0700
BIGGEST	57.6425	0.3000
SUITE	57.9425	0.3600
IN	58.3025	0.1600
THE	58.8425	0.1900
PLACE	59.0325	1.4900
NAY	60.5225	0.0800
NAY	60.6025	0.1200
NAY	60.7225	0.2200
NAY	60.9425	0.3200
WEGET	62.5225	0.4500
THE	62.9725	0.0600
BIGGEST	63.0325	0.2900
SUITE	63.3225	0.2100
IN	63.5325	0.0600
THE	63.5925	0.0600
PLACE	63.6525	0.4100
ALL	64.0625	0.0800
RIGHT	64.1925	0.5100
THE	64.7025	0.7200
BIGGEST	65.5525	0.3800
SUITE	65.9325	0.2200
IN	66.1525	0.0600
THE	66.2125	0.1300
PLACE	66.3425	0.3200
COME	66.6625	0.1600
ON	66.8225	0.0700
YES	66.8925	0.1100
I	67.1525	0.1200
LOVE	67.2725	0.0900
YOU	67.3625	0.0600
I	67.4225	0.0300
CAN'T	67.4525	0.2700
EVEN	67.7225	0.1500
REMEMBER	68.4025	0.2800
WHAT	68.8525	2.5800
WE	71.4325	0.1400
WERE	71.5725	0.1800
FIGHTING	71.7525	0.3700
ABOUT	72.1225	0.2600
THAT'S	72.6425	0.1800
BECAUSE	72.8225	0.1900
I	73.0125	0.0500
HAD	73.0625	0.1500
LUNCH	73.2125	0.1600
WITH	73.4325	0.4800
RI	74.1725	0.0900
ME	74.2625	0.0700
NEITHER	74.3325	0.1200
OKAY	74.7825	0.5400
WHAT	75.8225	1.2600
DO	77.0825	0.0900
I	77.1725	0.1200
WANT	77.2925	0.3600
NOW	77.8725	0.2200
ANOTHER	78.0925	0.2600
HARD	78.3525	0.1700
EIGHT	78.5225	0.1500
HARD	79.0525	0.2600
EIGHT	79.3125	0.1800
YOU	79.4925	0.0800
SHOULD	79.8225	0.0900
CALL	79.9125	0.1200
IT	80.0325	0.1100
EASY	80.1425	0.3800
EIGHT	80.5225	0.2500
OKAY	81.5125	0.2000
OKAY	81.7125	0.3000
I	82.1025	0.0900
TELL	82.1925	0.1500
YOU	82.3425	0.0900
WHAT	82.4325	0.1300
YOU	82.7425	0.1500
ROLL	82.8925	0.1300
ANOTHER	83.0225	0.2700
HARD	83.2925	0.2900
EIGHT	83.5825	0.1900
AND	85.5525	0.1200
WE	85.6725	0.1100
GET	85.7825	0.2000
MARRI	85.9825	0.3500
ED	86.5925	0.5000
HERE	87.5925	6.3700
TONIGHT	94.3625	0.1600
COME	94.5225	1.2500
ON	95.7725	0.0700
ROLL	95.8425	0.1100
SHUT	96.0225	0.2300
UP	96.2525	0.1100
IT	97.1125	0.2900
JUST	97.4025	0.6900
GOT	98.1725	0.1400
INTERESTING	98.3125	0.4600
WHAT	99.0725	1.9300
DID	101.1425	0.1000
YOU	101.4625	0.0600
JUST	102.9425	0.6600
SAY	103.6025	0.4000
YOU	104.6025	0.1700
ROLL	104.7725	0.2100
ANOTHER	104.9825	0.2700
HARD	105.2925	0.2500
EIGHT	105.5425	0.3600
AND	105.9025	0.1300
WE	106.0325	0.0900
GET	106.1225	0.1600
MARRIED	106.2825	0.4500
HERE	106.7325	0.2200
TONIGHT	106.9525	0.5000
ARE	107.4525	0.0300
YOU	108.6025	0.1400
SERIOUS	108.7425	0.6000
YES	109.9725	0.3200
I	110.3625	0.0800
LOVE	110.4425	0.3300
YOU	110.7725	0.2400
I'VE	111.6625	0.1200
NEVER	111.7825	0.1800
LOVED	111.9625	0.2100
ANYBODY	112.2725	0.5000
AS	112.7725	0.0900
MUCH	112.8625	0.1500
AS	113.0125	0.1300
I	113.1425	0.0400
LOVE	113.1825	0.2700
YOU	113.5325	0.0900
I'VE	114.3725	0.1100
NEVER	115.3325	0.2600
LOVED	115.5925	0.1800
ANYBODY	115.7725	0.3900
AS	116.1625	0.1000
MUCH	116.3025	0.1400
AS	116.4425	0.1200
I	116.5625	0.0300
LOVE	116.5925	0.0900
YOU	116.6825	0.1300
OKAY	118.1725	0.4200
SO	118.5925	0.1900
IF	118.7825	0.1000
AN	118.8825	0.0700
EIGHT	118.9525	0.1900
COMES	119.1425	0.3100
UP	119.4525	0.2300
WE	120.0425	0.0700
TAKE	120.1125	0.3100
IT	120.4225	0.0600
AS	120.4825	0.1700
A	120.6525	0.0300
SIGN	120.6825	0.5100
AND	121.3725	0.1300
WE	121.5025	0.1000
DO	121.6025	0.2900
IT	121.8925	0.1400
WHAT	122.0325	0.0900
DO	122.2425	0.0900
YOU	122.3325	0.1200
SAY	122.4525	0.2800
OKAY	124.5025	0.4200
OKAY	124.9625	1.1400
HARD	126.5125	3.5100
EIGHT	130.0825	0.1500
OKAY	130.5825	0.4200
THAT'S	131.8725	0.3700
A	132.2425	0.0700
FOUR	132.3125	0.3700
AND	132.9825	0.1400
WHERE	133.1225	0.1100
WHERE	133.2625	0.3000
WHERE'S	133.5625	0.2300
THE	133.7925	0.1000
OTHER	133.8925	0.2100
ONE	134.1025	0.1200
IT	134.4525	0.7100
WENT	135.1625	0.2300
UNDER	135.3925	0.2800
THE	135.6725	0.1000
TABLE	135.7725	0.3600
NOBODY	136.7025	0.7900
MOVE	138.1725	0.2200
OKAY	138.3925	0.3100
YOU	138.7025	0.0600
LOOK	138.7625	0.1200
THAT	138.8825	0.1300
WAY	139.0125	0.0600
I'LL	139.0725	0.1100
LOOK	139.2025	0.1600
THIS	139.3625	0.1400
WAY	139.5025	0.1100
HERE	139.6125	0.2900
IT	141.5025	1.4500
IS	144.6325	0.2500
HERE	144.8825	0.1400
IT	145.0225	0.1100
IS	145.1325	0.1000
THAT	147.8325	0.1000
COULD	147.9325	0.1000
BE	148.0325	0.1200
A	148.1525	0.0300
FOURORA	148.1825	0.5000
FIVE	148.6825	0.3400
IT'S	152.3625	0.1400
YOUR	152.5025	0.1100
CALL	152.6125	0.3100
IT'S	157.2725	0.2000
A	157.4725	0.0400
FOUR	157.5125	0.4200
I	159.5425	0.2900
THINK	162.3225	0.3600
SO	162.6825	0.2100
TOO	162.8925	0.2400
Dean	165.1825	0.4000
EVERYBODY	165.5825	1.6100
LOVES	167.1925	0.6100
SOMEBODY	167.8225	1.8500
SOMETIME	169.8725	1.9000
EVERYBODY	172.7725	1.2800
FALLS	174.1325	0.4600
IN	174.6925	0.2300
LOVE	174.9225	0.3600
SOMEHOW	175.2825	2.3900
SOMETHING	178.4125	1.9200
IN	180.6725	0.5300
YOUR	181.2025	0.1100
KISS	181.3125	0.0900
JUST	181.4025	0.4400
TOLD	181.8425	0.4500
ME	182.2925	0.7000
OH	190.9525	0.2100
WELL	191.1625	0.3900
LOST	191.5525	0.4600
AGAIN	192.0125	0.4900
THAT'S	195.7325	0.3500
IT	196.2125	0.1100
YOU	197.6925	0.0700
AND	197.9425	0.1500
ME	198.1925	0.1800
OUTSIDE	198.3725	1.1600
I	200.4825	0.2100
WOULDN'T	200.6925	0.2100
WANT	200.9025	0.1600
TO	201.0625	0.1000
SEE	201.1625	0.1800
YOU	201.3425	0.3500
LOSE	201.6925	0.1200
A	201.8125	0.1000
CHUNK	201.9625	0.2900
OF	202.2525	0.1100
THAT	202.3625	0.2300
PRETTY	202.6325	0.2800
BLOND	202.9125	0.3800
HAIR	203.2925	0.3600
OH	205.1725	0.0300
BE	205.7525	0.0800
COOL	206.2125	0.4600
BE	208.9525	0.1800
COOL	209.1325	0.2200
OKAY	211.4225	0.8100
LADY	214.2325	0.3100
YOUR	214.5425	0.2700
LURKING	214.8325	0.4300
DAYS	215.2625	0.2800
ARE	215.5425	0.2100
OVER	215.7525	0.3800
WHAT	216.2525	0.7800
YEAH	217.0325	0.1400
FROM	217.1725	0.2300
NOW	217.4025	0.2400
ON	217.6425	0.2500
EVERYONE	217.9225	0.5200
YOU	218.4425	0.1100
LURK	218.5525	0.2400
I'M	218.8725	0.0800
GOING	218.9525	0.1500
TO	219.1025	0.0900
LURK	219.1925	0.1900
FIRST	219.3825	0.5500
IF	220.1525	0.0600
YOU	220.3225	0.1200
MOVE	220.4425	0.2000
ON	220.6425	0.1500
