word	onset	duration
NONE	0.0125	0.0900
OF	0.1025	0.0600
THAT	0.1625	0.0900
NOT	0.2525	0.0900
WHILE	0.3425	0.0900
YOU'RE	0.4325	1.5300
LIVING	5.1725	1.1500
UNDER	7.2125	1.2800
MY	8.4925	0.2100
ROOF	8.7025	0.7200
WHAT	9.4925	2.3600
LOOK	12.3425	0.1900
JUST	12.8125	0.1400
BECAUSE	12.9525	0.2200
I	13.1725	0.0700
KNOW	13.2425	0.3600
ABOUT	13.6025	0.2700
YOU	13.8725	0.1500
TWO	14.0225	0.1900
DOESN'T	14.2125	0.2400
MEAN	14.4525	0.1400
I	14.5925	0.0300
LIKE	14.6225	0.2300
LOOKING	14.8525	0.2400
AT	15.0925	0.1800
IT	15.6625	1.1300
AREN'T	16.9425	0.1800
YOU	17.1225	0.0600
SUPPOSED	17.1825	0.2500
TO	17.4325	0.0600
BE	17.4925	0.0800
AT	17.5725	0.0800
AN	17.6525	0.1000
AUDITION	17.7525	0.6000
FOR	18.4825	0.0900
ANOTHER	18.5725	0.2100
HOUR	18.7825	0.3800
WELL	19.4425	0.2400
I'M	19.6825	0.1700
SORRY	19.8525	0.5800
IF	20.4325	0.1500
I'M	20.5825	0.1100
NOT	20.6925	0.1700
A	20.8625	0.0300
MIDDLE	20.8925	0.3100
AGED	21.2025	0.2300
BLACK	21.4325	0.3400
WOMAN	21.7725	0.3100
AND	22.5425	1.8100
I'M	24.4325	0.2700
ALSO	24.7025	0.4800
SORRY	25.1825	0.6000
IF	25.7825	0.1300
SOMETIMES	25.9125	0.9800
I	26.8925	0.1200
GO	27.0125	0.2300
TO	27.2425	0.0600
THE	27.3025	0.1000
WRONG	27.4025	0.2800
AUDITION	27.6825	0.5100
OKAY	28.3125	0.1300
LOOK	28.4425	0.0900
IF	28.5325	0.0600
I	28.5925	0.0300
HAVE	28.6225	1.2300
TO	29.8525	0.1500
PRETEND	30.0025	0.6400
I	31.0525	0.2400
DON'T	31.4025	0.3700
KNOW	31.7725	0.3300
ABOUT	32.1025	0.4100
YOU	32.5125	0.1300
TWO	32.6425	0.2200
THEN	32.8625	0.1600
YOU	33.0225	0.1800
TWO	33.2025	0.2800
ARE	33.4825	0.0300
GOING	33.5125	0.1200
TO	33.6325	0.0600
HAVE	33.6925	0.1900
TO	33.8825	0.0700
PRETEND	33.9525	0.2700
THERE'S	34.2225	0.1400
NOTHING	34.3625	0.2300
TO	34.5925	0.0600
KNOW	34.6525	0.2300
ABOUT	34.8825	0.3000
OKAY	36.7125	0.2600
SORRY	37.2225	0.3100
OKAY	37.5325	0.1100
SORRY	37.6425	0.3100
I	39.3525	0.1100
CAN	39.4625	1.1900
HEAR	44.7125	0.7700
THAT	45.7925	2.5100
RACHEL'S	48.3025	0.2800
AT	48.5825	0.0700
WORK	48.6525	0.2600
I	55.5325	0.1900
CAN	55.7225	0.1500
STILL	55.8725	1.0000
HEAR	56.8725	9.6200
YOU	66.4925	0.4600
HEY	68.6025	10.3500
HELLO	78.9525	29.0300
HEY	107.9825	0.3000
HEY	108.5125	0.3900
WHAT'S	109.1725	0.1700
THAT	109.3425	0.2900
YEAH	109.7525	0.2900
MY	110.1825	0.1700
MOM	110.3525	0.3500
SENT	110.9525	0.1900
ME	111.1425	0.2100
A	111.3525	0.0300
FAMILY	111.3825	0.3700
HEIRLOOM	111.7525	0.4000
THAT	112.1525	0.1300
ONCE	112.2825	0.2300
BELONGED	112.5425	0.2800
TO	112.8225	0.0600
MY	112.8825	0.1400
GRANDMOTHER	113.0225	0.7200
CAN	113.9425	0.1500
YOU	114.0925	0.0900
BELIEVE	114.1825	0.4000
IT	114.5825	0.1700
A	115.0825	0.1200
YEAR	115.2025	0.1800
AGO	115.3825	0.1200
I	115.5025	0.1000
DIDN'T	115.6025	0.1500
EVEN	115.7525	0.1800
HAVE	115.9325	0.2200
A	116.1525	0.0500
FAMILY	116.2025	0.4800
AND	116.6825	0.0900
NOW	116.7725	0.2400
I	117.0125	0.1600
HAVE	117.1725	0.1600
HEIRLOOMS	117.4125	0.5400
FOR	117.9525	0.1100
CRYING	118.0625	0.2500
OUT	118.3125	0.5400
LOUD	118.8525	1.4800
ONLY	120.8925	0.1500
HEIRLOOM	121.0425	0.2900
I	121.3325	0.0700
EVER	121.4025	0.1600
GOT	121.5625	0.1900
WAS	121.7525	0.1200
A	121.8725	0.0400
FEATHER	121.9125	0.3000
