word	onset	duration
HEY	0.0125	0.0600
Both	0.0725	0.0900
HEY	0.1625	0.0600
WHAT	0.2225	0.0900
ARE	0.3125	0.0300
YOU	0.3425	1.7700
GUYS	2.4725	0.0900
DOING	2.7025	2.5600
UP	5.8425	0.1700
OH	6.0825	0.1400
WE	6.8125	0.1200
WANTED	7.7125	1.2700
TO	9.2025	0.4200
FINISH	10.6925	0.3900
THE	11.1025	0.3400
CROSSWORD	11.6425	0.5500
BEFORE	12.1925	0.5100
WE	12.7725	0.1300
WENT	13.0725	0.3600
TO	13.4325	0.2100
BED	14.0825	0.2800
HEY	15.1825	0.1400
DO	15.3225	0.0600
YOU	15.3825	0.0900
KNOW	15.4725	0.1200
A	15.5925	0.0300
SIX	15.6225	0.2900
LETTER	15.9125	0.1400
WORD	16.0525	0.2000
FOR	16.2525	0.1300
RED	16.3825	0.3600
DARK	18.9625	0.3100
RED	19.2725	0.5100
YEAH	19.7825	1.3000
I	21.9425	0.2500
THINK	22.1925	0.2200
THAT'S	22.4125	0.2100
WRONG	22.6225	0.2600
BUT	22.8825	0.1200
THERE'S	23.0025	0.1600
A	23.1625	0.0400
CONNECT	23.2025	0.2800
THE	23.4825	0.0700
DOTS	23.5525	0.3500
IN	23.9025	0.1200
HERE	24.0225	0.1300
FOR	24.1525	0.2100
YOU	24.3625	0.1200
LATER	24.4825	0.4800
OKAY	24.9625	0.1000
HEY	25.0625	1.8500
HOW	27.2325	0.2700
ABOUT	27.5025	0.4700
MAROON	27.9725	0.3900
YOU	30.9425	0.1900
ARE	31.1325	0.1400
SO	31.2925	0.2400
SMART	31.5325	0.6500
AH	33.7425	0.4700
YOU	34.6525	0.1000
GUYS	34.7525	0.2400
ARE	34.9925	0.0300
SO	35.0225	0.2200
CUTE	35.2425	0.5500
I	36.1925	0.1800
KNOW	36.3725	0.0900
ALL	36.4625	0.2100
RIGHT	37.1625	1.3800
I'LL	38.5425	0.2500
SEE	39.2925	0.1700
YOU	39.4625	0.1100
IN	39.5725	0.0600
THE	39.6325	0.0600
MORNING	39.6925	0.3000
OKAY	40.0925	0.2200
OKAY	40.3125	0.2900
YOU	41.8625	0.2100
KNOW	42.3825	7.3600
I	52.3325	1.4500
LOVE	54.4825	0.3900
DOI	54.9425	0.1600
NG	55.1025	0.1100
CROSSWORD	55.2125	0.3900
PUZZLES	55.6025	0.3100
WITH	55.9525	0.1000
YOU	56.0525	0.1800
HONEY	56.2325	0.2700
AH	56.8325	0.0300
ME	56.8625	0.2000
TOO	57.5625	0.3400
LET'S	58.5425	0.2600
FINISH	58.8025	0.2900
THIS	59.0925	0.1400
AND	59.2325	0.0900
GO	59.3225	0.0800
TO	59.4025	0.0600
BED	59.4625	0.2500
OKAY	59.9825	0.2300
THERE'S	60.4425	0.1600
ONLY	60.6025	0.1200
ONE	60.7225	0.9500
LEFT	61.6725	0.3400
THREE	62.6525	0.2400
LETTER	62.8925	0.2300
WORD	63.1225	0.5300
NOT	64.1825	0.2800
DOG	64.5725	0.5200
BUT	65.2725	0.3100
CAT	68.2725	1.3800
YES	70.3125	0.7700
YOU	71.8225	0.1800
ARE	72.0025	0.1000
SO	72.1425	0.1800
SMART	72.4425	0.7000
I	73.5425	0.3600
LOVE	76.3025	0.2200
YOU	76.5225	0.2700
I	77.4625	0.0600
LOVE	77.5225	0.2500
YOU	77.7725	0.1900
TOO	77.9625	0.3500
THANKS	81.4425	1.4200
UH	82.8625	0.0300
WE	82.9225	0.0600
STILL	83.4125	0.1400
NEED	83.5525	0.0900
A	83.6425	0.0300
TIP	83.6725	2.6200
ALL	86.3525	0.2300
RIGHT	86.6625	0.4900
HOLD	90.4625	47.5700
ON	138.1425	3.0400
I	142.6225	0.4300
GOT	143.5925	0.4000
IT	144.0925	0.6200
NICKEL	146.0025	0.4600
HOW	147.9025	0.3900
MUCH	150.0625	0.5800
MORE	152.0525	0.1700
DO	152.2625	0.1000
WE	152.4525	0.1600
NEED	152.6125	0.3000
COUPLE	153.5725	0.2900
OF	153.8625	0.0700
BUCKS	153.9325	0.5200
OKAY	155.3625	0.1300
DIME	155.4925	0.3600
YOU	156.3725	0.0800
GUYS	156.4525	1.5800
SHOULD	158.0325	0.0900
PROBABLY	158.1825	0.2200
KEEP	158.4025	0.2300
TALKING	158.6325	0.3000
THIS	158.9325	0.1400
COULD	159.0725	0.1100
TAKE	159.1825	0.2300
AWHILE	159.4125	0.3700
OH	160.9025	0.0800
NO	160.9825	0.1800
WAIT	161.1625	0.3400
LOOK	161.5025	0.1800
IT	161.6825	0.2200
WHOA	162.0225	0.5000
OH	163.9425	0.1600
MY	164.1025	0.1500
GOD	164.2525	0.2400
THIS	164.4925	0.2500
IS	164.7425	0.1200
A	164.8625	0.0500
POLICE	164.9125	0.4700
BADGE	165.3825	0.5600
OH	165.9425	0.0900
THAT'S	166.0325	0.2400
SO	166.2725	0.1500
COOL	166.4225	0.2700
WHY	166.7625	0.1700
WOULD	166.9325	0.0900
A	167.0225	0.0500
COP	167.0725	0.2200
COME	167.2925	0.1500
IN	167.4425	0.1500
HERE	167.5925	0.1300
THOUGH	167.7225	0.1800
THEY	167.9025	0.0700
DON'T	167.9725	0.1100
SERVE	168.0825	0.2300
DOUGHNUTS	168.3125	0.5200
YOU	169.1425	0.1100
KNOW	169.2525	0.1000
WHAT	169.3525	2.2200
ACTUALLY	172.2625	0.4500
COULD	172.7125	0.1200
YOU	172.8325	0.0900
DISCOVER	172.9225	0.3200
THE	173.2425	0.0700
BADGE	173.3125	0.3100
AGAIN	173.6225	0.2300
I	173.8525	0.0600
THINK	173.9125	0.2000
I	174.1125	0.0400
CAN	174.1525	0.1300
COME	174.2825	0.1200
UP	174.4025	0.1000
WITH	174.5025	0.0900
SOMETHING	174.5925	0.2100
BETTER	174.8025	0.2100
THAN	175.0125	0.3400
THAT	175.4925	1.4400
PHOEBE	177.4625	0.3100
I	177.7725	0.1100
BET	177.8825	0.1400
SOMEBODY'S	178.0225	0.2700
MISSING	178.3425	0.2900
THAT	178.6325	0.2700
BADGE	178.9025	0.2800
YEAH	179.5025	0.2300
I	179.7325	0.0300
SHOULD	179.8425	0.1300
PROBABLY	179.9725	0.2500
TAKE	180.2225	0.2200
IT	180.4425	0.1000
BACK	180.5425	0.2900
OOH	180.8925	0.1000
BUT	180.9925	0.1600
YOU	181.1525	0.1100
KNOW	181.2625	0.1200
WHAT	181.3825	0.1600
WHILE	181.5425	0.1100
I'M	181.6525	0.1300
AT	181.7825	0.0900
THE	181.8725	0.0800
POLICE	181.9825	0.2700
STATION	182.2525	0.5100
I	183.1525	0.0600
COULD	183.2125	0.1400
CHECK	183.3525	0.2100
THEIR	183.5625	0.1400
TEN	183.7025	0.2200
MOST	183.9225	0.2200
WANTED	184.1425	0.3700
LIST	184.5125	0.5800
BECAUSE	185.2625	0.1700
MY	185.4325	0.1500
FRIEND	185.5825	0.2300
FRITZY'S	185.8125	0.4700
BEEN	186.2825	0.1400
NUMBER	186.4225	0.2400
11	186.6625	0.3400
FOR	187.0025	0.1600
LIKE	187.1625	0.2200
EVER	187.3825	0.3800
SO	187.7625	0.1600
THIS	187.9225	0.1800
COULD	188.1025	0.1000
BE	188.2025	0.1200
HER	188.3225	0.1000
YEAR	188.4225	0.4600
HEY	188.8825	1.6400
YOU	191.3525	0.1800
GUYS	191.5325	0.3100
HEY	192.3225	0.4400
JOEY	192.7625	0.4100
HEY	194.1025	0.0600
HI	194.5525	0.0600
IS	194.6125	0.2700
THAT	196.4525	0.1300
UH	196.7325	0.3000
IS	197.7025	0.0700
THAT	197.7725	0.1100
MY	197.8825	0.0700
SWEATSHIRT	197.9525	0.4400
OH	199.0925	0.2900
YES	199.3825	0.1900
IT	199.6225	0.0800
IS	199.7025	0.1400
I'M	199.8425	0.0800
SORRY	199.9225	0.2800
I	200.2025	0.1500
BORROWED	200.3525	0.2800
IT	200.6325	0.0700
I	200.7025	0.0600
WAS	200.7725	0.1400
COLD	200.9125	0.3900
I	201.5525	0.1200
I	201.6725	0.0700
HOPE	201.7425	0.1400
IT'S	201.8825	0.1200
OKAY	202.0025	0.3000
UH	202.6425	0.3700
WELL	203.0125	0.3500
IT'S	203.3625	0.1300
JUST	203.4925	0.4900
THAT	203.9825	0.0900
UH	204.2125	0.2300
YOU	204.7225	0.0700
KNOW	204.7925	0.0700
IF	204.8625	0.0900
YOU'RE	204.9525	0.1800
GOING	205.1725	0.1400
TO	205.3125	0.0600
BE	205.3725	0.0900
WEARING	205.4625	0.2300
SOMEONE'S	205.6925	0.2800
SWEATSHIRT	205.9725	0.4500
SHOULDN'T	206.5425	0.3000
IT	206.9225	0.0600
BE	207.0425	0.1000
YOUR	207.1425	0.2800
BOYFRIEND'S	207.4225	0.5000
AND	208.3825	0.2400
I'M	208.9825	0.1500
NOT	209.1325	0.3200
HIM	209.4525	0.2200
I'M	210.3725	1.0200
SORRY	212.1125	0.3400
I'LL	212.4525	0.3000
GIVE	212.7525	0.2000
IT	212.9525	0.0600
BACK	213.0125	0.1700
TO	213.1825	0.0600
YOU	213.2425	0.0600
NO	213.3025	0.2800
NO	213.5825	0.3100
NO	214.1025	0.3400
IT'S	214.5825	0.0900
GOING	214.8225	0.2600
TO	215.0825	0.2600
BE	215.3425	0.1300
ALL	215.4725	0.1500
SMELLING	215.6225	0.3300
LIKE	215.9525	0.1600
MONICA	216.1125	0.4500
ARE	217.5325	0.5500
YOU	218.3525	0.1000
SAYING	218.4525	0.2400
I	218.6925	0.0600
SMELL	218.7525	0.2900
BAD	219.0425	0.4000
NO	219.6025	0.3700
NO	220.5825	0.1200
YOU	220.7025	0.2300
SMELL	221.0225	0.3400
LIKE	221.3625	0.2000
A	221.5625	0.0500
MEADOW	221.6125	0.4800
I'M	222.5925	2.5300
SORRY	225.5725	0.4200
I	226.0425	0.0900
WHAT'S	226.1325	3.8300
WITH	229.9625	0.2900
HIM	230.2525	0.1700
OH	230.7825	0.1800
YOU	230.9625	0.1300
KNOW	231.0925	0.1000
WHAT	231.1925	0.1300
THE	231.3225	0.0700
LAST	231.3925	0.3000
TIME	231.6925	0.2300
THAT	231.9225	0.1000
JOEY	232.0225	0.2000
WENT	232.2225	0.1600
