word	onset	offset	duration
What	10.65	10.718	0.0679999999999996
are	10.724	10.798	0.0739999999999998
you	10.804	10.926	0.1219999999999998
guys	10.948	11.086	0.1379999999999999
doing	11.108	11.342	0.2339999999999999
up?	11.396	11.614	0.2179999999999999
Oh,	11.652	11.806	0.1539999999999999
we	11.828	11.966	0.1379999999999999
wanted	11.988	12.126	0.1379999999999999
to	12.148	12.238	0.0899999999999998
finish	12.244	12.414	0.1699999999999999
the	12.452	12.558	0.1059999999999998
crossword	12.564	12.986	0.4220000000000006
before	13.018	13.166	0.1479999999999997
we	13.188	13.278	0.0899999999999998
went	13.284	13.406	0.1219999999999998
to	13.428	13.566	0.1379999999999999
bed.	13.588	14.16	0.572000000000001
Hey,	14.93	15.294	0.3640000000000007
do	15.332	15.438	0.1059999999999998
you	15.444	15.518	0.0739999999999998
know	15.524	15.598	0.0740000000000016
a	15.604	15.678	0.0740000000000016
six	15.684	15.854	0.1699999999999999
letter	15.892	16.138	0.2460000000000022
word	16.154	16.286	0.1320000000000014
for	16.308	16.494	0.1859999999999999
red?	16.532	17.12	0.588000000000001
Dark	18.77	19.274	0.5040000000000013
red.	19.322	19.92	0.5980000000000025
Yeah,	21.73	22.094	0.3640000000000007
I	22.132	22.238	0.1059999999999981
think	22.244	22.366	0.1219999999999998
that's	22.388	22.586	0.1979999999999968
wrong.	22.618	22.814	0.1960000000000015
But	22.852	23.006	0.1539999999999999
there's	23.028	23.178	0.1500000000000021
a	23.194	23.278	0.0839999999999996
connect	23.284	23.454	0.1700000000000017
the	23.492	23.646	0.1539999999999999
dots	23.668	23.914	0.2460000000000022
in	23.962	24.078	0.1159999999999996
here	24.084	24.206	0.1219999999999998
for	24.228	24.366	0.1379999999999981
you	24.388	24.526	0.1379999999999981
later.	24.548	25.12	0.5720000000000027
Hey,	27.05	27.366	0.3159999999999989
how	27.388	27.526	0.1379999999999981
about	27.548	27.83	0.282
maroon?	27.9	28.79	0.8900000000000006
You	30.81	31.126	0.3160000000000025
are	31.148	31.334	0.1859999999999999
so	31.372	31.622	0.25
smart.	31.676	32.47	0.7940000000000005
You	34.41	34.774	0.3640000000000043
guys	34.812	34.966	0.1540000000000034
are	34.988	35.126	0.1379999999999981
so	35.148	35.334	0.1859999999999999
cute.	35.372	36.002	0.6300000000000026
I	36.146	36.454	0.3079999999999998
know.	36.492	37.08	0.588000000000001
All	38.35	38.666	0.3159999999999954
right,	38.688	39.018	0.3299999999999983
I'll	39.104	39.318	0.2139999999999986
see	39.334	39.418	0.083999999999996
you	39.424	39.498	0.073999999999998
in	39.504	39.578	0.0740000000000051
the	39.584	39.658	0.073999999999998
morning.	39.664	39.93	0.2659999999999982
Okay.	40.0	40.62	0.6199999999999974
I	54.45	54.766	0.3159999999999954
love	54.788	54.974	0.1859999999999999
doing	55.012	55.214	0.2019999999999981
crossword	55.252	55.626	0.3739999999999952
puzzles	55.658	55.946	0.2879999999999967
with	55.978	56.126	0.1479999999999961
you,	56.148	56.286	0.1379999999999981
honey.	56.308	57.018	0.7100000000000009
Me	57.194	57.582	0.3879999999999981
too.	57.636	58.19	0.5539999999999949
Now	58.34	58.606	0.2659999999999982
let's	58.628	58.826	0.1980000000000004
finish	58.858	59.054	0.196000000000005
this	59.092	59.246	0.1540000000000034
and	59.268	59.358	0.0899999999999963
go	59.364	59.486	0.1219999999999998
to	59.508	59.598	0.0899999999999963
bed.	59.604	59.918	0.314
Okay.	60.004	60.686	0.6820000000000022
There's	60.868	61.306	0.4379999999999953
only	61.338	61.486	0.1479999999999961
one	61.508	61.694	0.1859999999999999
left.	61.732	62.378	0.6460000000000008
Three	62.564	62.914	0.3500000000000014
letter	62.952	63.246	0.294000000000004
word,	63.278	63.906	0.6280000000000001
not	64.088	64.53	0.4420000000000073
dog,	64.6	65.074	0.4740000000000037
but	65.192	65.86	0.6680000000000064
cat.	67.51	68.26	0.75
Yes.	70.23	70.98	0.75
You're	71.67	72.126	0.456000000000003
so	72.158	72.402	0.2439999999999997
smart.	72.456	73.25	0.7939999999999969
I	75.93	76.294	0.3639999999999901
love	76.332	76.534	0.2020000000000124
you.	76.572	77.11	0.5379999999999967
I	77.26	77.574	0.3139999999999929
love	77.612	77.814	0.2019999999999981
you	77.852	78.054	0.2019999999999981
too.	78.092	78.68	0.5880000000000081
No	98.33	98.694	0.3640000000000043
one	98.732	99.03	0.2980000000000018
told	99.1	99.43	0.3300000000000125
you	99.5	99.734	0.2339999999999946
that	99.772	100.07	0.2979999999999876
was	100.14	100.47	0.3299999999999983
gonna	100.54	100.87	0.3299999999999983
be	100.94	101.222	0.2819999999999965
