word	onset	offset	duration
Did	0.25	0.366	0.11599999999999999
you	0.388	0.478	0.08999999999999997
guys	0.484	0.654	0.17000000000000004
make	0.692	0.894	0.20200000000000007
us?	0.932	1.326	0.394
No.	1.428	2.078	0.6499999999999999
But	2.244	2.622	0.37799999999999967
she	2.676	2.942	0.266
just	2.996	3.214	0.21799999999999997
came	3.252	3.502	0.25
up	3.556	3.726	0.16999999999999993
here.	3.748	4.27	0.5219999999999994
That	4.42	4.638	0.21799999999999997
was	4.644	5.2	0.556
it's	7.33	7.658	0.3280000000000003
so	7.674	7.854	0.17999999999999972
weird.	7.892	8.282	0.3899999999999997
Yeah,	8.346	8.574	0.22799999999999976
well,	8.612	8.814	0.20199999999999996
she's	8.852	9.098	0.24600000000000044
probably	9.114	9.294	0.17999999999999972
talking	9.332	9.534	0.20199999999999996
to	9.572	9.726	0.1540000000000017
Richard.	9.748	10.43	0.6820000000000004
Would	11.01	11.374	0.36400000000000077
you	11.412	11.758	0.3459999999999983
stop	11.844	12.238	0.39400000000000013
that?	12.324	13.054	0.7300000000000004
You	13.252	13.566	0.31400000000000006
want	13.588	13.678	0.09000000000000163
to	13.684	13.758	0.07399999999999984
know	13.764	13.934	0.16999999999999993
the	13.972	14.126	0.15399999999999991
first	14.148	14.334	0.18599999999999994
thing	14.372	14.526	0.15399999999999991
she	14.548	14.734	0.18599999999999994
said	14.772	14.974	0.20199999999999996
when	15.012	15.166	0.15399999999999991
she	15.188	15.326	0.1379999999999999
came	15.348	15.486	0.1379999999999999
back	15.508	15.694	0.18600000000000172
from	15.732	15.838	0.10599999999999987
her	15.844	15.966	0.12199999999999989
lunch	15.988	16.234	0.24600000000000222
was	16.282	16.446	0.16400000000000148
Richard.	16.468	16.89	0.4220000000000006
She	16.97	17.166	0.1960000000000015
didn't	17.188	17.338	0.15000000000000213
feel	17.354	17.582	0.22800000000000153
anything	17.636	17.998	0.3620000000000019
for	18.084	18.286	0.20200000000000173
him.	18.308	18.59	0.28200000000000003
She	18.66	18.894	0.2339999999999982
loves	18.932	19.226	0.2940000000000005
you.	19.258	19.84	0.5820000000000007
Really?	21.09	21.79	0.6999999999999993
Yes.	21.94	22.64	0.6999999999999993
She	23.01	23.374	0.3639999999999972
feels	23.412	23.754	0.3420000000000023
terrible.	23.802	24.522	0.7199999999999989
She	24.666	24.95	0.2839999999999989
she	24.98	25.126	0.1460000000000008
really	25.148	25.334	0.18599999999999994
wants	25.372	25.526	0.15399999999999991
to	25.548	25.686	0.13800000000000168
make	25.708	25.894	0.18599999999999994
