word	onset	duration
But	0.01247	2.4843
as	4.10317	2.8734
far	6.97664	1.3070
as	8.38345	0.2993
increasing	8.68277	0.3891
security	9.07188	0.7582
I'm	9.83016	0.3691
afraid	10.19932	0.2993
the	10.49864	0.0598
library	10.5585	0.4390
is	10.99751	0.0997
very	11.09728	0.2294
understaffed	11.32676	0.6684
I	11.99524	0.1396
I	12.40431	0.1795
can't	12.5839	0.2693
help	12.85329	0.2394
you	13.09274	0.1596
Well	14.00068	0.1197
fine	14.96848	0.5387
Fine	16.1458	0.3691
If	16.51497	0.1696
if	16.68458	0.1297
I'm	16.81429	0.1795
the	16.99388	0.0897
only	17.08367	0.3791
person	17.46281	0.3791
with	17.84195	0.3292
uh	18.1712	0.0898
any	18.261	0.4390
appreciation	18.7	0.7483
of	19.4483	0.0798
the	19.52812	0.0897
sanctity	19.61791	0.7283
of	20.34626	0.1197
the	20.46599	0.0897
written	20.55578	0.2793
word	20.83515	0.3192
then	21.15442	0.0898
I'll	21.24422	0.1496
go	21.39388	0.1197
up	21.51361	0.1396
there	21.65329	0.1297
and	21.78299	0.1297
defend	21.9127	0.2793
it	22.19206	0.0997
myself	22.29184	0.5687
And	24.04785	0.1496
don't	24.22744	0.2095
you	24.43696	0.1496
follow	24.58662	0.3292
me	24.91587	0.2494
Hey	25.41474	4.4399
Oh	29.85465	0.0299
hey	29.88458	0.0898
Hey	29.97438	0.1795
How	30.15397	0.0598
did	30.21383	0.7782
it	30.99206	0.1995
go	31.19161	0.2494
with	31.44104	0.2394
Erin	31.6805	0.1696
Oh	31.85011	0.2195
unbelievable	32.36893	1.2371
We	34.08503	0.0798
had	34.16485	0.1197
the	34.28458	0.0898
best	34.37438	0.4689
time	34.84331	0.4789
Yay	35.72132	0.3192
Yay	36.04059	0.5587
Oh	36.75896	0.2394
so	36.99841	0.3591
you're	37.3576	0.1496
not	37.50726	0.3092
mad	37.81655	0.1895
at	38.00612	0.2394
us	38.24558	0.1197
anymore	38.42517	0.3093
No	38.8542	0.3192
no	39.17347	0.2993
no	39.47279	0.1696
You	39.6424	0.1396
guys	39.78209	0.1795
were	39.96168	0.0698
totally	40.03152	0.4489
right	40.4805	0.2594
This	40.73991	0.1995
was	40.93946	0.1696
so	41.10907	0.2195
much	41.32857	0.1596
better	41.52812	0.2793
than	41.80748	0.1097
the	41.91723	0.0598
first	41.9771	0.3791
time	42.35624	0.1995
we	42.55578	0.1197
went	42.67551	0.1995
out	42.87506	0.1995
That	43.0746	0.2594
was	43.53356	0.1297
so	43.66327	0.2793
awkward	43.94263	0.3591
We	44.30181	0.1496
were	44.45147	0.1596
both	44.61111	0.2993
really	45.0102	0.2693
nervous	45.27959	0.7083
Didn't	46.22744	0.2195
you	46.44694	0.0798
sleep	46.52676	0.2793
together	46.80612	0.2793
Yeah	47.08549	0.0798
That	47.3449	0.3891
really	47.73401	0.1895
calms	47.92358	0.3691
me	48.29274	0.0997
down	48.39252	0.2893
And	48.99116	2.6140
we	51.90454	0.1297
have	52.03424	0.1097
so	52.14399	0.2693
