word	onset	duration
Okay	0.01247	0.0898
the	0.10227	0.0598
reason	0.16213	0.1496
why	0.31179	0.7782
I	1.09002	0.0598
asked	1.14989	0.1696
you	1.3195	1.0376
guys	2.35714	0.4589
out	2.8161	0.1097
to	2.95578	0.1097
brunch	3.06553	0.7083
today	3.86372	0.3591
is	4.2229	0.0898
because	4.3127	0.2893
I've	4.60204	0.1795
been	4.86145	0.3791
doing	5.24059	0.2793
some	5.51995	0.1596
thinking	5.67959	0.2993
about	5.97891	0.2693
who	6.26825	0.1197
should	6.38798	0.1995
be	6.58753	0.1297
my	6.71723	0.1197
Maid	6.83696	0.1795
of	7.01655	0.0798
Honor	7.09637	0.3192
Oh	7.73492	0.0798
my	7.81474	0.1097
God	7.92449	0.2095
this	8.17392	0.1496
is	8.32358	0.1197
it	8.44331	0.1496
Oh	8.73265	0.1396
I	9.03197	0.0698
really	9.22154	0.1696
hope	9.39116	1.7560
it's	11.14717	0.1596
you	11.3068	0.3292
I	11.93537	0.0997
hope	12.03515	0.2294
it's	12.26463	0.1496
you	12.41429	0.2993
Me	13.03288	0.1297
too	13.16259	0.1696
First	13.47188	2.4843
of	15.95624	0.0897
all	16.04603	0.2294
I	16.27551	0.1197
love	17.0737	0.1596
you	17.23333	0.0798
both	17.31315	0.2494
so	17.67234	0.1297
much	17.80204	0.1596
and	18.29093	0.1795
you're	18.47052	0.1795
both	18.98934	0.1895
so	19.21882	0.1795
important	19.39841	0.4390
to	19.83741	0.0997
me	19.93719	0.0598
Okay	19.99705	0.1795
blah	20.17664	0.3392
la	20.76531	0.2993
la	21.31406	0.2394
la	21.55351	0.1596
Who	21.71315	0.8281
is	22.54127	0.0598
it	22.60113	0.1895
Well	23.3195	0.2095
I	23.52902	0.2394
was	23.92812	0.1895
thinking	24.19751	0.3192
that	24.51678	0.1696
maybe	24.68639	0.2394
we	24.92585	0.1297
could	25.05556	0.0997
come	25.15533	0.1895
up	25.3449	0.0997
with	25.44467	0.1097
a	25.55442	0.0399
system	25.59433	0.4090
where	26.0034	0.2095
we	26.21293	0.1297
trade	26.34263	0.3891
off	26.73175	0.2693
being	27.04104	0.2195
Maid	27.26054	0.1396
of	27.40023	0.0798
Honor	27.48005	0.2294
for	27.70952	0.0997
each	27.8093	0.1696
other	27.97891	0.2494
Like	28.4678	0.2993
hypothetically	28.76712	0.5387
if	29.3059	0.1197
Phoebe	29.42562	0.2494
were	29.67506	0.0997
mine	29.77483	0.3392
Yes	30.11406	0.1995
Oh	30.46327	0.0399
Hypothetically	30.51315	4.2603
Still	35.2424	0.2893
If	36.04059	1.4267
Phoebe	37.74671	0.5188
were	38.26553	0.1197
my	38.38526	0.2594
Maid	38.64467	0.1895
of	38.83424	0.0798
Honor	38.91406	0.4290
Rachel	39.37302	0.5287
would	39.90181	0.1197
be	40.02154	0.3392
Phoebe's	40.36077	0.3591
I	40.71995	0.0698
would	40.7898	0.1097
be	40.89955	0.1396
Rachel's	41.03923	0.6385
That	41.76757	0.1396
way	41.90726	0.1097
we	42.01701	0.1197
all	42.13673	0.2195
get	42.35624	0.0997
to	42.45601	0.0897
do	42.5458	0.1097
it	42.65556	0.0997
once	42.75533	0.2993
and	43.05465	0.1097
no	43.1644	0.1097
one	43.27415	0.1297
would	43.40385	0.0997
get	43.50363	0.1097
upset	43.61338	0.2693
Mmhmm	44.09229	0.4489
No	44.54127	0.0898
that's	44.81066	0.3591
actually	45.16984	0.3192
a	45.48912	0.0299
pretty	45.51905	0.2793
good	45.79841	0.1097
idea	45.90816	0.3093
Yeah	46.5966	0.2394
I'll	46.83605	0.1297
do	46.96576	0.1297
that	47.09546	0.2394
So	47.51451	0.0898
who	47.60431	0.1396
gets	47.74399	0.1795
to	47.92358	0.0798
be	48.0034	0.0997
yours	48.10317	0.2594
Well	48.60204	0.2195
this	48.82154	1.3369
is	50.1585	0.3691
the	50.52766	0.0898
best	50.61746	0.2195
part	50.83696	0.4190
Um	51.48549	0.3292
you	51.98435	0.2893
guys	52.2737	0.2893
get	52.56304	0.1197
to	52.68277	0.0897
decide	52.77256	0.2993
Why	53.07188	0.1596
is	53.73039	0.0798
that	53.8102	1.9056
the	56.08503	0.2294
best	56.31451	0.2793
part	56.59388	0.2893
Because	56.88322	0.5088
then	57.50181	0.2394
I	57.88095	0.1895
don't	58.11043	0.3492
have	58.45964	1.4467
to	59.90635	0.3093
Well	60.21565	0.1696
of	60.5449	0.1995
course	60.9839	0.4589
we	61.56259	0.0598
will	62.07143	0.2394
help	62.31088	0.2095
you	62.52041	0.1097
decide	62.63016	0.5288
We	63.15896	0.0897
will	63.24875	0.0898
do	63.33855	0.0997
anything	63.43832	0.3691
we	63.80748	0.1097
can	63.91723	0.3093
to	64.22653	0.0698
help	64.29637	0.2893
you	64.58571	0.4888
Okay	65.71315	0.1097
now	65.8229	0.0898
I'd	65.9127	0.1496
