word	onset	duration
HELLO	0.0125	0.1200
CHANDLER	0.1325	0.1800
Hey	0.3125	0.0600
it's	0.3725	0.0900
me	0.4625	1.8800
You	2.3425	1.7400
can't	4.8225	0.3500
stand	5.4725	0.2700
to	5.8225	0.3800
be	6.5425	0.5700
in	7.1925	0.2200
the	7.4125	0.1600
same	7.5725	0.2900
room	7.9125	0.1700
as	8.0825	0.1500
me	8.2325	0.1100
so	8.3425	0.1700
I	8.5125	0.0700
thought	8.5825	0.5300
I'd	9.1125	0.1800
apologize	9.2925	0.8200
over	10.2225	0.5700
the	14.7025	1.6500
phone	16.3525	0.2100
All	16.7825	0.3300
HELLO	17.4625	1.5600
Look	19.3225	0.2200
I	19.5425	0.1700
just	19.7525	0.3000
want	20.0525	0.2700
to	20.3225	0.4600
say	20.8425	0.1000
I'm	20.9425	0.3800
really	22.1025	0.1700
STOP	24.3325	2.3900
CALLING	26.7225	0.5800
Hey	27.4625	0.2100
hey	27.6725	0.3200
hey	27.9925	0.3500
This	28.3425	0.2000
is	28.5425	0.1200
923	28.6625	1.1600
WXRK	29.8225	0.8600
K	30.6825	0.2200
Rock	30.9025	0.6300
calling	31.6125	0.7700
with	32.3825	0.1400
our	32.6925	0.2300
1000	32.9225	0.5700
daily	33.4925	0.2800
challenge	33.7725	0.6600
ALL	34.6825	0.2800
RIGHT	34.9625	0.5700
What	35.6825	0.7600
is	36.4425	0.0800
the	36.5225	0.0800
name	36.6025	0.2000
of	36.8025	0.2800
your	37.6525	0.1500
roommate	38.0025	0.4300
who	38.4325	0.1300
is	38.5625	0.2000
very	38.7625	0.3100
very	39.0725	0.2600
sorry	39.3325	0.3200
and	39.6525	0.2800
would	39.9325	0.1300
do	40.0625	0.2500
anything	40.3525	0.4000
DAMN	40.8925	2.0500
IT	45.2025	1.0600
CHANDLER	46.8525	0.9900
STOP	47.8425	0.3500
CALLING	48.1925	0.4800
Joey	48.6725	0.2800
Joey	48.9525	0.3800
it's	49.5225	0.1900
Ross	49.7125	0.4400
OH	50.2725	0.1800
