word	onset	duration
I	0.0325	0.3600
AM	0.5525	0.4300
SO	0.9825	0.2500
GOOD	1.2725	0.3300
AT	1.6025	2.0400
LIGHTNING	3.6425	0.7400
ROUNDS	4.7525	1.8500
I	6.6025	0.1300
MAJORED	6.7325	0.6400
IN	7.4025	0.1700
LIGHTNING	7.5725	0.3900
ROUNDS	7.9625	0.5800
ALL	8.5425	0.0600
RIGHT	8.6025	0.5300
WE'RE	9.1325	0.0700
GOING	9.2725	0.1500
TO	9.4225	0.1700
DESTROY	9.5925	0.6600
YOU	10.2525	0.2700
WANT	10.7625	0.3400
TO	11.1425	0.0600
BET	11.2025	0.2900
I'M	12.5225	0.1700
SO	12.6925	0.2300
CONFUSED	12.9225	0.6100
AS	13.5325	0.1400
TO	13.6725	0.0700
WHAT	13.7425	0.1500
WE'VE	13.8925	0.1200
BEEN	14.0125	0.1100
DOING	14.1225	0.2400
SO	14.3625	0.3500
FAR	14.7125	0.4500
HOW	15.1625	1.4500
ABOUT	17.2825	0.1500
WE	17.4325	0.0900
PLAY	17.5225	0.2500
FOR	17.7725	0.1300
MORE	17.9025	0.1900
MONEY	18.0925	0.2600
SAY	19.0325	0.4200
150	19.4525	0.9900
ONE	20.5725	0.3100
HUNDRED	20.8825	0.5400
AND	21.4225	0.2100
FIFTY	21.7425	0.6600
DOLLARS	23.0625	1.1200
SAY	24.9125	0.6700
200	25.5825	0.7500
TWO	26.7925	0.4800
HUNDRED	27.4225	0.5900
DOLLARS	28.0125	0.7300
YOU'RE	28.7925	0.1800
DOING	29.0825	0.9900
IT	30.0725	0.0800
AGAIN	30.1525	0.4000
EXCUSE	31.2325	0.4400
ME	31.6725	0.0800
MONICA	32.2925	0.2700
I	32.5625	0.6500
DON'T	33.6025	0.1800
WANT	33.7825	0.2000
TO	33.9825	0.1300
LOSE	34.1125	0.3000
200	34.4125	0.2900
DOLLAR	34.7025	0.2800
WE	35.0325	0.1100
WON'T	35.1425	0.3300
300	36.6725	1.3100
