word	onset	duration
NEW	0.0125	2.1400
WALLET	5.0625	0.8800
HUH	6.3925	0.3300
YEAH	6.7225	0.3200
IT	7.0425	0.0600
WAS	7.1025	0.1200
TIME	7.2225	0.3100
THE	7.6925	0.1300
OLD	7.8225	0.2900
CONDOM	8.1125	0.4200
RING	8.5325	0.1800
IN	8.7125	0.0600
THE	8.7725	0.0600
LEATHER	8.8325	0.3400
JUST	9.1725	0.1800
DOESN'T	9.3525	0.1800
SAY	9.5325	0.1600
COOL	9.6925	0.4000
ANYMORE	10.0925	0.3300
YOU	10.4225	0.1600
KNOW	10.7925	0.9800
RACHEL	12.4725	0.3800
YOU	13.5125	0.0900
JUST	13.6025	0.2100
PUT	13.8125	0.1100
AN	13.9225	0.1100
EMPTY	14.0325	0.2500
CARTON	14.2825	0.4300
BACK	14.7125	0.1600
IN	14.8725	0.0900
THE	14.9625	0.0600
FRIDGE	15.0225	0.5700
YEAH	16.0025	0.2200
I	16.2225	0.0700
KNOW	16.2925	0.2100
BUT	16.5025	0.1600
THE	16.8125	0.0800
GARBAGE	16.8925	0.3400
WAS	17.2325	0.1100
FULL	17.3425	0.2300
HAVE	17.8825	1.9500
YOU	19.8325	0.1200
EVER	19.9525	0.2200
TAKEN	20.1725	0.3100
OUT	20.4825	0.1300
THE	20.6125	0.0700
TRASH	20.6825	0.4700
YEAH	21.2925	0.7900
SINCE	23.9225	0.3100
YOU'VE	24.2325	0.1200
LIVED	24.3525	0.2100
HERE	24.5625	0.3100
WELL	26.4525	0.3800
I	26.9325	0.5000
UH	27.4325	0.2800
THOUGHT	27.7125	0.4400
YOU	28.5425	0.1900
LIKE	28.7725	0.3300
DDOING	29.3025	0.3700
IT	31.9625	0.9900
THIRD	34.3525	0.2700
DOOR	34.6225	0.2600
ON	34.8825	0.3100
THE	35.3525	0.3300
LEFT	35.8125	2.0800
RIGHT	45.0025	0.3100
OH	46.6525	0.1700
HEY	47.0025	0.1200
MR	47.1225	0.5800
TREEGER	48.0525	0.3200
HEY	53.4525	2.9200
WHAT	59.7525	5.6600
ARE	65.9625	1.5100
YOU	67.4725	0.1400
DOING	67.6125	0.4200
UM	68.7525	0.7500
OH	70.4925	0.3600
OH	71.0025	0.1900
SORRY	73.8425	0.4900
IT'S	74.3325	0.1400
A	74.9125	0.0400
LITTLE	74.9525	0.2600
OLD	75.2125	0.3900
BUT	75.6025	0.2100
YOU'RE	75.8125	0.0900
CLOGGING	76.0825	0.2800
UP	76.3625	1.9700
THE	78.4225	0.1100
CHUTE	78.5325	0.1100
I	78.6425	0.2700
JUST	78.9125	0.4600
SPENT	79.3725	0.2100
A	79.5825	0.0500
HALF	79.6325	0.2100
HOUR	79.8425	0.2200
UNCLOGGING	80.0625	0.5500
OH	81.4325	0.0400
I'M	81.8025	0.1000
SORRY	81.9525	0.9200
I	82.8725	0.1100
DIDN'T	82.9825	0.2700
I	83.2525	0.1400
