word	onset	duration
NOPE	3.8525	5.8200
SO	9.6725	0.2700
UH	9.9425	0.1200
HOW	10.0625	0.3000
ARE	10.3625	0.2900
YA	10.6525	0.6900
HOW	11.3425	1.6100
YA	13.3225	0.2200
HOW	14.8025	0.6200
YA	15.8225	0.4000
YOU	16.4025	0.4100
OKAY	17.0925	0.3000
YEP	17.3925	1.5700
YEP	19.2325	0.5300
YOU	20.4125	0.2700
OH	20.8025	0.1300
YES	20.9325	0.4000
YES	21.3325	0.6600
UH	21.9925	0.1500
HUH	22.1425	0.3100
YOU	23.6825	0.2600
WE	24.5725	0.1800
DID	26.3925	0.2300
YOU	26.6225	0.2200
WELL	27.4725	1.0500
I	28.5225	0.3800
BETTER	30.3825	0.3600
GET	32.8425	0.5200
GOING	33.3625	0.2900
OH	33.6525	0.1200
YEAH	33.7725	0.0600
YEAH	33.8325	0.0800
ABSOLUTELY	33.9125	0.5000
YEAH	34.4125	1.5300
COULD	38.4925	0.1800
YOU	38.6725	0.0800
NOT	38.7525	0.4000
LOOK	39.7025	0.7000
I	40.4025	0.1500
DON'T	40.5525	0.1900
WANT	40.7425	0.1800
TO	40.9225	0.0600
LOOK	40.9825	0.2600
HELLO	41.3425	8.3600
HEY	50.1425	1.1400
WHERE	53.1525	1.1900
THE	55.4425	0.4100
HELL	56.1725	0.6200
HAVE	56.7925	0.4600
YOU	57.2525	0.1200
BEEN	57.3725	0.4900
HEY	57.9825	0.9200
I	59.4225	0.0300
SPENT	59.4525	0.2800
THE	59.7325	0.0700
NIGHT	59.8025	0.2100
OUT	60.0125	0.2600
I	60.3825	0.2000
MET	60.5825	0.2000
THIS	60.8225	0.2900
CUTE	61.2325	0.5400
BRIDES	61.8825	0.3700
MAID	62.2525	0.2600
SHE	62.9025	0.2000
IS	63.1025	0.2200
SO	63.3225	0.4600
I	63.7825	0.0300
don't	63.8125	0.1800
want	63.9925	0.1400
TO	64.1325	0.0800
HEAR	64.2125	0.7400
ABOUT	64.9525	0.2300
HER	65.1825	0.2900
AW	65.9325	0.4800
PHEEBS	66.4125	0.5500
YOU	66.9625	0.1300
KNOW	67.0925	0.1800
YOU'RE	67.2725	0.1700
STILL	67.4425	0.2300
MY	67.6725	0.0600
1	67.7325	0.1200
GIRL	67.8525	0.1100
NO	67.9625	0.2700
NO	68.2325	0.4500
WE	68.8825	0.0600
HAVE	68.9425	1.7900
AN	70.7325	0.3500
EMERGENCY	71.3525	0.7600
OKAY	72.1125	0.4200
RACHEL'S	72.5325	0.3900
COMING	72.9425	0.2200
TO	73.1625	0.0700
LONDON	73.2325	0.6900
OH	74.0925	0.2200
GREAT	74.3125	0.7000
NO	75.3025	0.0600
IT'S	75.3625	0.1500
NOT	75.7025	1.4400
GREAT	77.1425	0.6400
NO	77.7825	0.1500
SHE'S	77.9325	0.2300
COMING	78.1625	0.2500
TO	78.4125	0.0900
TELL	78.5025	0.2600
ROSS	78.7625	0.2500
THAT	79.0425	0.1300
SHE	79.1725	0.1700
LOVES	79.3425	0.3600
HIM	79.7025	0.3200
BUT	80.3025	0.1400
HE	80.6425	0.1400
LOVES	80.7825	0.2000
EMILY	80.9825	0.3500
I	81.6525	0.2700
KNOW	81.9225	0.3600
THAT	82.2825	0.4300
YOU	82.8225	0.0600
HAVE	82.8825	1.0900
TO	84.2225	0.4800
STOP	84.7025	1.4900
HER	86.1925	0.4300
She's	86.6225	0.1000
going	87.1725	0.5800
to	87.9725	0.0600
ruin	88.0325	0.1400
the	88.1725	0.0600
wedding	88.2325	0.7700
OKAY	89.0025	0.1400
ALL	89.2525	0.0800
RIGHT	89.3325	0.2000
SO	89.5325	0.1100
OKAY	89.6425	0.4000
Hold	90.0425	0.2000
on	90.2425	0.3900
hold	90.6325	0.3400
on	90.9725	0.5100
RACHEL	92.2625	0.6600
COMING	93.7925	2.9600
DO	98.1025	0.7100
SOMETHING	100.5025	0.7600
SO	101.3325	0.0800
I'VE	101.6125	1.6800
DONE	103.2925	0.5400
MY	103.9125	0.2500
PART	104.1625	0.4700
OKAY	104.7925	0.3400
IT'S	105.1325	0.2000
YOUR	105.3325	0.1500
RESPONSIBILITY	105.4825	0.8800
NOW	106.3625	0.3000
THE	106.6625	0.1000
BURDEN	106.7625	0.3400
IS	107.1025	0.1800
OFF	107.2825	0.2400
ME	107.6425	0.2100
RIGHT	107.8525	0.4000
RIGHT	108.6025	0.4600
SO	110.0925	0.1300
TELL	110.2225	0.1600
ME	110.3825	0.0600
ABOUT	110.4425	0.2000
THIS	110.6425	0.1900
GIRL	110.8325	0.3200
AND	111.5525	3.5600
SO	115.1425	0.5800
THEN	115.8925	0.1600
I	116.1525	0.2500
REALIZED	116.4025	1.1600
PROPOSING	117.5625	0.6400
TO	118.2025	0.1100
JOSHUA	118.3125	0.5300
LYING	119.0425	0.4100
TO	119.4525	0.0800
ROSS	119.5325	0.4400
ABOUT	119.9725	0.2500
WHY	120.2225	0.2100
I	120.4325	0.1000
COULDN'T	120.5925	0.2300
COME	120.8225	0.1300
TO	120.9525	0.0800
THE	121.0325	0.0600
WEDDING	121.0925	0.4900
WAS	121.5825	0.3300
ALL	121.9125	0.2700
JUST	122.1825	0.1700
A	122.3525	0.0500
WAY	122.4025	0.3900
OF	122.7925	0.6100
OH	123.4025	0.2000
OH	123.6025	0.3600
OH	123.9625	0.4600
I'M	125.2325	0.4300
SORRY	125.6625	0.3800
CAN	126.0425	0.1400
I	126.1825	0.1300
INTERRUPT	126.3125	0.5400
YEAH	127.1725	0.2600
I	127.4325	0.1100
JUST	127.5425	0.1800
WANT	127.7225	0.1200
TO	127.8425	0.0600
SAY	127.9025	0.1900
THAT	128.0925	0.1200
YOU	128.2125	1.0300
ARE	129.2425	0.1600
A	129.4025	0.0300
HORRIBLE	129.4325	0.7400
HORRIBLE	130.2825	0.7200
PERSON	131.0025	0.5200
EH	131.5825	1.6600
P	133.2425	0.1400
P	133.4625	0.4500
PARDON	134.1825	0.5300
ME	135.0825	0.1300
YOU	135.2125	0.0900
SAY	135.3025	0.1900
YOU	135.4925	0.1100
LOVE	135.6025	0.2100
THIS	135.8125	0.1900
MAN	136.0025	0.5000
YET	136.5025	0.1600
YOU'RE	136.6625	0.0900
ABOUT	136.7525	0.1900
TO	136.9425	0.1600
RUIN	137.1025	0.2500
THE	137.3525	0.0600
HAPPIEST	137.4125	0.4600
DAY	137.8725	0.1700
OF	138.0425	0.0700
HIS	138.1125	0.1000
LIFE	138.2125	0.3100
I'M	138.7425	0.0600
AFRAID	139.1925	0.2900
I	139.4825	0.0700
HAVE	139.5525	0.1100
TO	139.6625	0.1300
AGREE	139.7925	0.2500
WITH	140.0425	0.1000
YOUR	140.1425	0.1100
FRIEND	140.2525	0.4000
PHEEBS	140.7925	0.5500
THIS	141.6725	0.3100
IS	141.9825	0.1200
A	142.1025	0.1600
THIS	142.2625	0.1900
IS	142.4525	0.0600
A	142.5125	0.0300
TERRIBLE	142.6825	0.5600
TERRIBLE	143.2425	0.7200
PLAN	143.9625	0.3000
BUT	144.3225	1.0300
HE	145.3525	0.1800
HAS	145.5325	0.4000
TO	145.9325	0.1000
KNOW	146.0325	0.2200
HOW	146.2525	0.2300
I	146.4825	0.1500
FEEL	146.6325	0.6800
BUT	147.4125	0.6100
WHY	148.0225	0.4300
HE	148.4525	0.2600
LOVES	148.9925	0.3200
THIS	149.3125	0.3900
THIS	149.7025	0.1900
EMILY	149.8925	0.3400
PERSON	150.2325	0.3900
NO	150.6225	0.1300
GOOD	150.7525	0.2700
CAN	151.0225	0.1600
COME	151.1825	0.1800
OF	151.3625	0.0800
THIS	151.4425	0.3000
WELL	151.7425	0.9300
I	153.6125	0.2800
I	153.8925	0.1200
THINK	154.0125	0.2300
YOU'RE	154.2425	0.1200
WRONG	154.3625	0.8700
OH	155.3925	0.1400
NO	155.5325	0.4700
WELL	156.2425	4.1000
HE	160.3425	1.1200
DOESN'T	161.5825	1.2700
REALLY	162.8525	0.5000
LOVE	163.3525	0.3300
HER	163.6825	0.1800
I	163.8625	0.0300
MEAN	163.8925	0.0900
IT'S	163.9825	0.1000
JUST	164.0825	0.1900
A	164.2725	0.1900
REBOUND	164.4625	0.5400
THING	165.0025	0.2300
FROM	165.2325	0.1700
ME	165.4025	0.6500
YOU	166.0525	0.4500
YOU	166.5725	1.3400
YOU'LL	167.9125	0.1800
SEE	168.0925	0.3300
FORTUNATELY	169.0925	0.5400
I	169.6325	0.1000
WON'T	169.7325	0.7300
AND	170.4625	1.3400
BY	171.8025	0.1500
THE	171.9525	0.1000
WAY	172.0525	0.1700
IT	172.4325	0.0600
SEEMS	172.4925	0.2500
TO	172.7425	0.1100
BE	172.8525	0.0900
PERFECTLY	172.9425	1.8200
CLEAR	174.7625	0.3400
THAT	175.1025	2.2100
YOU	178.1725	0.4300
WERE	178.6025	0.0700
ON	178.7625	4.7100
A	183.4725	0.0400
BREAK	183.5125	0.2700
DO	183.7825	0.8400
SOMETHING	184.6225	0.9700
SOMETHING	188.0625	0.6100
HEY	188.8825	2.5800
HEY	192.0525	0.2100
HAVE	192.7325	0.1600
YOU	192.8925	0.0800
SEEN	192.9725	0.2200
MONICA	193.1925	0.3800
I'M	193.6925	0.1300
