word	onset	duration
THAT'S	0.0125	0.1200
LIKE	0.1325	0.0900
THE	0.2225	0.0600
TENTH	0.2825	0.1200
TIME	0.4025	1.9000
I'VE	2.5925	0.1800
PEED	2.7725	4.3300
SINCE	7.1825	0.4300
I'VE	7.6125	0.3700
BEEN	8.0925	0.5700
HERE	8.7325	0.5400
IT'S	9.7125	0.1300
ALSO	9.8425	0.2500
LIKE	10.0925	0.1400
THE	10.2325	0.1100
TENTH	10.4125	0.2600
TIME	10.6725	0.2600
YOU'VE	10.9325	0.1200
TOLD	11.0525	0.2500
US	11.3025	0.2800
YEAH	11.7725	1.3900
OH	13.1625	0.1000
I'M	13.2625	0.1300
SORRY	13.3925	0.1600
IT	13.5525	0.0600
MUST	13.6125	0.1500
BE	13.7625	0.1300
REALLY	13.8925	0.2400
HARD	14.1325	0.2100
TO	14.3425	0.1000
HEAR	14.4425	0.3800
I	15.2525	0.0800
TELL	15.3325	0.1400
YOU	15.4725	0.0600
IT'S	15.5325	0.1400
A	15.6725	0.0300
LOT	15.7025	0.2300
EASIER	15.9325	0.4100
HAVING	16.3425	0.3100
THREE	16.6525	0.2500
BABIES	16.9025	0.3900
PLAYING	17.2925	0.3300
BRINGIN'	17.6225	0.2700
IN	17.8925	0.1000
DA'	17.9925	0.2100
NOISE	18.2025	0.2200
BRINGIN'	18.4225	0.2300
IN	18.6525	0.0900
DA'	18.7425	0.1100
FUNK	18.9125	0.2500
ON	19.1625	0.1200
YOUR	19.2825	0.1100
BLADDER	19.3925	0.5100
OH	19.9125	0.0500
I	20.0925	1.5800
AM	22.6425	0.3500
SO	22.9925	0.5900
TIRED	23.5825	0.4000
OF	23.9825	0.0800
BEING	24.0625	0.2000
PREGNANT	24.2625	1.2000
I	25.7325	0.1300
CAN'T	25.8625	0.2900
SLEEP	26.1525	0.4500
EXCEPT	26.7525	0.3300
ON	27.0825	0.1200
MY	27.2025	0.1400
BACK	27.3425	0.3600
WHICH	27.7025	0.1800
HURTS	27.8825	0.3100
SO	28.1925	0.1500
I	28.3425	0.1200
CAN'T	28.4625	0.2700
SLEEP	28.7325	0.4300
THE	29.3425	1.2300
ONLY	30.9425	0.2000
HAPPINESS	31.1425	0.4600
I	31.6025	0.1800
GET	31.7825	0.2200
IS	32.0025	0.1000
FROM	32.1025	0.1400
A	32.2425	0.0400
CUP	32.2825	0.2500
OF	32.5325	0.0800
COFFEE	32.6125	0.3600
WHICH	32.9725	0.1700
OF	33.1425	0.0800
COURSE	33.2425	0.2700
IS	33.5125	0.0900
DECAF	33.6025	0.5400
BECAUSE	34.1425	0.4400
OH	34.7625	0.1000
I'M	34.8925	0.1300
PREGNANT	35.1225	2.1500
PHEEBS	38.4825	0.3800
YOU	38.8625	0.1600
YOU	39.6425	0.1000
WANT	39.7425	0.6200
A	43.1325	0.2600
COOKIE	43.3925	0.2900
THANK	43.6825	2.1700
YOU	46.2225	0.1000
SO	46.3425	0.3400
MUCH	46.6825	0.2400
SO	47.3825	0.2400
UH	47.9125	0.0900
PHEEBS	48.0025	1.0000
HONEY	49.0025	0.5700
HOW	49.8925	4.7900
ARE	54.6825	0.0300
THOSE	54.7125	0.0900
MOOD	54.8125	6.2700
SWINGS	61.0825	0.2000
COMING	61.2825	0.2400
I	61.5225	0.0300
HAVEN'T	61.5525	0.2900
REALLY	61.8425	1.3100
HAD	63.1525	1.0400
ANY	64.1925	0.1400
YET	64.3325	0.1200
HEY	64.4525	0.1300
GUYS	64.5825	0.2900
HEY	64.8725	0.3500
HEY	65.2225	0.3200
ALL	65.6825	0.1700
RIGHT	65.8525	0.1800
HERE'S	67.1925	0.2900
THE	67.4825	0.1000
RING	67.5825	0.3500
YES	68.9725	0.5400
YES	69.6825	0.4300
A	70.1125	0.0900
THOUSAND	70.2225	0.4200
TIMES	70.6425	0.3100
YES	70.9525	0.4400
SO	71.3925	0.0700
UH	71.4625	2.5400
ANY	74.0025	0.2200
IDEAS	74.2225	0.3200
FOR	74.5425	0.1300
THE	74.6725	0.2000
BACHELOR	74.8725	0.4600
PARTY	75.3325	0.3500
YET	75.6825	0.1400
WHOA	76.1525	0.1900
WHOA	76.3425	0.2300
WHOA	76.5725	0.2700
BEFORE	77.4825	0.2000
YOU	77.6825	0.0600
START	77.7425	0.2300
HANDING	77.9725	0.2300
OUT	78.2025	0.1700
WEDDING	78.3725	0.3200
RINGS	78.6925	0.3300
AND	79.0225	0.1500
PLANNING	79.1725	0.3000
BACHELOR	79.4725	0.3200
PARTIES	79.7925	0.3100
DON'T	80.1025	0.1400
YOU	80.2425	0.0800
HAVE	80.3225	0.1000
TO	80.4225	0.0800
DECIDE	80.5025	0.3900
WHO	80.8925	0.0700
YOUR	80.9625	0.1300
BEST	81.0925	0.2300
MAN'S	81.3225	0.2600
GOING	81.5825	0.1600
TO	81.7425	0.0800
BE	81.8225	0.1500
OH	82.1925	0.2400
IT'S	82.4325	0.1300
AWKWARD	82.5625	0.3600
IT'S	83.0325	0.1400
AWKWARD	83.1725	0.3200
IT'S	83.4925	0.1100
AWKWARD	83.6025	0.3200
I	84.2825	1.7300
SORT	86.6225	0.2900
OF	86.9125	0.1400
ALREADY	87.0525	0.3400
ASKED	87.3925	0.2900
CHANDLER	87.6825	0.4100
WHAT	89.1925	0.5100
HE	90.0325	0.1200
GOT	90.1525	0.1700
TO	90.3225	0.0600
DO	90.3825	0.1900
IT	90.5725	0.0600
AT	90.6325	0.0700
YOUR	90.7025	0.0900
FIRST	90.7925	0.3600
WEDDING	91.1525	0.4300
JOEY	91.7525	0.3400
I	92.0925	0.2300
FIGURED	92.3225	0.4100
YOU'D	92.7325	0.1800
UNDERSTAND	92.9125	0.6000
I	93.5125	0.0400
MEAN	93.5525	0.3800
I'VE	93.9325	0.1400
KNOWN	94.0725	0.3100
HIM	94.3825	0.1000
A	94.4825	0.0300
LOT	94.5125	0.2500
LONGER	94.7625	0.4200
COME	95.2425	0.2700
ON	95.5125	0.2800
ROSS	95.7925	0.5000
I	96.2925	0.3100
DON'T	96.6025	0.1000
HAVE	96.7025	0.1700
ANY	96.8725	0.1400
BROTHERS	97.0125	0.4700
I'M	97.4825	0.1100
NEVER	97.5925	0.1200
GOING	97.7125	0.1200
TO	97.8325	0.0900
GET	97.9225	0.2100
TO	98.1325	0.0700
BE	98.2025	0.1800
A	98.3825	0.0300
BEST	98.4125	0.3800
MAN	98.7925	0.4800
YOU	99.3625	0.1500
CAN	99.5125	0.1700
BE	99.6825	0.1400
THE	99.8225	0.0600
BEST	99.8825	0.3600
MAN	100.2425	0.1500
WHEN	100.3925	0.1300
I	100.5225	0.1500
GET	100.6725	0.1700
MARRIED	100.8425	0.4100
I'M	102.5625	0.1500
NEVER	102.7125	0.2100
GOING	102.9225	0.1200
TO	103.0425	0.0600
GET	103.1025	0.1300
TO	103.2325	0.0900
BE	103.3225	0.1900
A	103.5125	0.0300
BEST	103.5425	0.3600
MAN	103.9025	2.2700
WAIT	106.7725	0.1000
WAIT	106.8725	0.2000
SO	107.0725	0.2500
YOU	107.3225	0.3300
GET	107.6525	0.1100
TO	107.7625	0.1800
BE	107.9425	0.1900
MY	108.1325	0.3300
BEST	108.4625	0.3700
MAN	108.8325	0.2500
TWICE	109.0825	0.6200
AND	109.7825	0.4000
I	110.1825	0.1600
DON'T	110.3425	0.1500
GET	110.4925	0.1700
TO	110.6625	0.0600
BE	110.7225	0.1400
YOURS	110.8625	0.3800
AT	111.2425	0.0600
ALL	111.3025	0.2400
OH	113.0525	0.0700
NO	113.1225	0.2700
YOU	114.0025	0.2800
OF	114.4825	0.2500
COURSE	114.7325	0.3700
YOU	115.1025	0.1700
CAN	115.2725	0.1400
BE	115.4125	0.1800
MY	115.5925	0.1700
BEST	115.7625	0.2800
MAN	116.0425	0.4200
WHAT	116.6225	1.5600
ABOUT	118.1825	2.7600
ME	121.0325	0.4600
YOU	121.4925	0.1200
JUST	121.6125	0.1800
SAID	121.7925	0.1700
I	121.9625	0.1500
COULD	122.1125	0.3400
I'M	122.6525	0.1300
NOT	122.7825	0.2300
EVEN	123.0125	0.2200
GETTING	123.2325	0.3400
MARRIED	124.0125	0.6700
OKAY	124.6825	0.2900
THIS	124.9725	0.2100
IS	125.1825	0.0700
A	125.2525	0.0300
QUESTION	125.2825	0.6600
FOR	125.9425	0.1100
SCIENCE	126.0525	0.3900
FICTION	126.4425	0.3300
WRITERS	126.7725	0.4800
I	127.7925	0.3000
CAN'T	128.0925	0.3700
BELIEVE	128.4625	0.4100
YOU'RE	128.8725	0.1400
NOT	129.0125	0.1900
PICKING	129.2025	0.3100
ME	129.5125	0.1900
HEY	129.7725	0.2600
HOW	130.0725	0.1700
COULD	130.2425	0.1400
IT	130.3825	0.1000
NOT	130.4825	0.3300
BE	130.8125	0.1800
ME	130.9925	0.3700
I'M	131.3625	0.0900
NOT	131.4525	0.1500
EVEN	131.6025	0.2900
I	132.5425	0.0800
DON'T	132.6225	0.1300
EVEN	132.7525	0.1800
ALL	132.9325	0.1700
RIGHT	133.1025	0.2000
YOU	133.3025	0.1200
KNOW	133.4225	0.1300
WHAT	133.5525	0.1900
THAT'S	133.7425	0.8400
IT	134.5825	0.2200
FROM	134.9325	0.2500
NOW	135.1825	0.2300
ON	135.4125	0.3600
JOEY	135.8625	0.4100
I	136.2725	0.1600
WANT	136.4325	0.2400
YOU	136.6725	0.1500
TO	136.8225	0.0600
BE	136.8825	0.1600
MY	137.0425	0.1700
BEST	137.2125	0.3300
MAN	137.5425	0.3000
YES	138.5225	0.7100
SHAME	139.5925	0.4100
ABOUT	140.0025	2.3200
YOU	142.9525	3.2600
THOUGH	146.2825	0.0600
STOP	146.3425	0.4100
IT	146.7525	0.8200
WHAT	147.8725	0.2500
ONE	148.8925	0.1300
OF	149.0225	0.0600
THE	149.0825	0.0700
BABIES	149.1525	0.4200
IS	149.5725	0.0800
KICKING	149.6525	0.4100
I	150.5425	0.0300
THOUGHT	150.9325	0.2000
THAT	151.1325	0.1100
WAS	151.2425	0.2100
A	151.4525	0.0300
GOOD	151.4825	0.1900
THING	151.6725	0.3200
IT'S	152.3425	0.1000
NOT	152.4425	0.0900
KICKING	152.5325	0.3800
ME	152.9125	0.0900
IT'S	153.0525	0.2000
KICKING	153.2525	0.2800
ONE	153.5325	0.3600
OF	153.8925	0.1000
THE	153.9925	0.5200
OTHER	154.9425	1.1700
BABIES	156.1125	0.2100
OH	156.3625	0.1500
DON'T	156.6725	0.5200
MAKE	157.1925	0.2400
ME	157.4325	0.1800
COME	157.6125	0.1900
IN	157.8025	0.1300
THERE	157.9325	2.0400
HEY	160.9625	0.2300
HEY	161.6625	0.2400
DO	162.0425	0.1800
YOU	162.2225	0.0900
GUYS	162.3125	0.2000
HAVE	162.5125	0.1700
LIKE	162.6825	0.1500
A	162.8325	0.1300
BIG	162.9625	0.3200
BOWL	163.2825	0.4100
I	163.6925	0.0400
CAN	163.7325	0.1400
BORROW	163.8725	0.2800
YEAH	164.5025	0.2200
THERE'S	164.7225	0.1800
ONE	164.9025	0.1200
RIGHT	165.0225	0.3400
UNDER	165.3625	0.2100
THE	166.3625	0.1600
CABINET	166.6925	0.2700
THANKS	167.0225	0.3000
WHY	167.4325	0.1600
DO	167.5925	0.0600
YOU	167.6525	0.0600
NEED	167.7125	0.1200
IT	167.8325	0.1100
OH	168.2325	0.1800
WE'RE	168.4125	0.0600
HAVING	168.4725	0.1600
A	168.6325	0.0300
BIG	168.6625	0.2000
PARTY	168.8625	0.3400
TOMORROW	169.2025	0.2700
NIGHT	169.4725	0.2100
LATER	169.7225	0.2600
WHOA	170.2825	0.4500
HEY	170.7325	0.9800
WERE	171.7125	0.0700
YOU	171.9125	0.0600
PLANNING	171.9725	0.2800
ON	172.2525	0.1400
INVITING	172.3925	0.7000
US	173.6325	2.1600
NO	175.7925	0.0600
NO	175.8525	0.0600
LATER	175.9125	0.1200
HEY	176.0325	2.2600
GET	178.2925	0.2000
YOUR	178.4925	0.1100
ASS	178.6025	0.0600
BACK	178.6625	1.7500
HERE	180.4125	1.4200
TRIBBIANI	181.8325	0.4500
HORMONES	182.3625	1.0700
WHAT	183.5325	1.7900
PHOEBE	185.3225	0.2100
MEANT	185.5325	0.2000
TO	185.7325	0.0700
SAY	185.8025	0.2300
WAS	186.0325	0.3000
HOW	186.3325	0.1500
COME	186.6125	0.1400
YOU'RE	186.7525	0.1000
HAVING	186.8525	0.2700
A	187.1225	0.0400
PARTY	187.1625	0.2600
A	187.4225	0.0300
ND	187.4525	0.1200
WE'RE	187.5725	0.0700
NOT	187.6425	0.1500
INVITED	187.7925	0.4200
OH	188.6325	0.1100
IT'S	189.2625	0.1700
ROSS'S	189.4325	0.3900
BACHELOR	189.8225	0.4100
PARTY	190.2325	0.4100
SO	191.0025	0.4200
ARE	192.0525	0.0500
YOU	192.1025	0.1000
BACHELORS	192.2025	0.6900
NO	194.4425	0.4700
ARE	195.1925	0.1200
YOU	195.3125	0.1300
STRIPPERS	195.4425	0.7200
NO	196.5525	1.2000
THEN	198.3425	0.4100
YOU'RE	198.7525	0.3400
NOT	199.4725	0.3800
INVITED	199.8525	0.5100
ALL	200.5225	0.0700
RIGHT	200.8025	1.0100
FINE	201.8125	0.3800
YOU'RE	202.1925	0.1200
NOT	202.3125	0.1700
