word	onset	duration
IT	0.0125	0.0600
SEEMS	0.0725	2.4400
LIKE	2.7125	1.7800
ALL	4.4925	0.1200
OF	4.6125	0.0600
A	4.6725	0.0300
SUDDEN	4.7025	0.4500
SO	5.7025	0.2100
MUCH	5.9125	0.2000
IS	6.1125	0.1300
HAPPENING	6.2425	0.3900
I	7.0425	0.0300
KNOW	7.0725	0.3400
ROSS	7.9625	0.4300
IS	8.3925	0.1100
GETTING	8.5025	0.2300
MARRIED	8.7325	0.5100
PHOEBE'S	9.5125	0.8400
MAKING	10.5525	0.5200
PEOPLE	11.0725	0.3700
EVERYBODY'S	11.8625	1.3600
DOING	13.2225	0.3300
STUFF	13.5525	0.5400
AND	14.0925	0.1300
WE	14.2225	0.0900
JUST	14.3125	0.3400
SIT	14.6525	0.1400
HERE	14.7925	0.2600
IF	15.4925	0.2300
I	15.7225	0.1300
DIED	15.8525	0.3800
THE	16.2325	0.1100
ONLY	16.3425	0.1800
WAY	16.5225	0.1400
PEOPLE	16.6625	0.2400
WOULD	16.9025	0.0900
EVEN	16.9925	0.1900
KNOW	17.1825	0.2000
THAT	17.3825	0.0900
I	17.4725	0.0800
WAS	17.5525	0.1800
HERE	17.7325	0.2300
WOULD	17.9625	0.1300
BE	18.0925	0.1000
BY	18.1925	0.1300
THEASS	18.3225	0.4600
PRINT	18.7825	0.3200
ON	19.2125	0.1200
THIS	19.3325	0.2200
CHAIR	19.5525	0.4100
WHAT	19.9625	2.4400
ARE	22.6225	0.1000
WE	22.7225	0.1400
DOING	22.8625	0.5100
WASTING	23.4925	0.8800
OUR	24.9525	0.2100
LIVES	25.1625	1.0000
I	27.0125	0.0600
MEANT	27.0725	0.1900
FOR	27.2625	0.1300
LUNCH	27.3925	0.3700
LOOK	28.2325	0.1000
WE	28.4425	0.0700
HAVE	28.5125	1.9800
TO	30.4925	0.4000
DO	30.8925	0.3200
SOMETHING	31.2125	0.4800
OKAY	31.8325	0.3200
SOMETHING	32.1525	0.4300
HUGE	32.6025	0.7200
WE	34.4125	0.2600
COULD	34.6725	0.1600
CLIMB	34.8325	0.2600
MT	35.0925	0.2600
EVEREST	35.3525	0.6200
NO	35.9725	0.0600
NOT	36.0325	1.6000
SOMETHING	37.6625	0.3300
STUPID	37.9925	0.5400
SOMETHING	38.5325	0.3600
HUGE	38.8925	0.6500
NO	39.5425	1.2500
NO	40.7925	0.1500
I	40.9425	0.1000
SAW	41.0425	0.1900
AN	41.2325	0.1000
AD	41.3325	0.3500
FOR	41.6825	0.1100
THIS	41.7925	0.2000
VIDEO	41.9925	0.3400
PEOPLE	42.6425	0.2800
CLIMB	42.9225	0.2900
THAT	43.2125	0.1800
THING	43.3925	0.1600
EVERY	43.5525	0.2300
DAY	43.7825	0.1800
WE	43.9625	0.1800
COULD	44.1425	0.1200
TOTALLY	44.2625	0.3900
DO	44.6525	0.2000
THAT	44.8525	0.3500
WHY	46.0925	0.2700
NOT	46.3625	0.4900
I	47.0125	0.0700
MEAN	47.0825	0.1000
IT'S	47.1825	0.0900
JUST	47.2725	0.2200
IT'S	47.5925	0.1400
JUST	47.7325	0.2000
CLIMBING	47.9325	0.8000
IT'S	49.1125	0.7000
JUST	49.8125	0.3700
IT'S	50.1825	0.1200
JUST	50.3025	0.3600
STEEP	50.6625	0.4000
YEAH	51.0625	1.9000
WE'RE	52.9625	0.1100
GOING	53.0725	0.3300
TO	53.4025	0.0600
EVEREST	53.4625	0.7600
OKAY	54.2225	0.2200
IT'D	54.4425	0.1200
BE	54.5625	0.0800
NICE	54.6425	0.3100
TO	54.9525	0.1000
LEAVE	55.0525	0.1500
AN	55.2025	0.0700
ASS	55.2725	0.2500
PRINT	55.5225	0.1900
ON	55.7125	0.1300
EVEREST	55.8425	0.5900
HEY	56.4325	0.4600
HEY	56.8925	0.2000
HEY	57.0925	1.5000
WHAT'S	58.5925	0.9900
UP	59.5825	0.3100
WE'RE	60.0125	0.0900
GOING	60.1025	0.1700
TO	60.2725	0.0800
CLIMB	60.3525	0.2900
MT	60.6425	0.2300
