word	onset	offset	duration
I	1.29	1.454	0.1639999999999999
always	1.492	1.694	0.2019999999999999
forget	1.732	1.994	0.262
that	2.042	2.302	0.2600000000000002
part.	2.356	2.96	0.6040000000000001
Hello.	5.65	6.4	0.75
So	13.73	14.046	0.3159999999999989
now	14.068	14.254	0.1859999999999999
we	14.292	14.446	0.1539999999999999
need	14.468	14.894	0.4260000000000001
sage	15.012	15.434	0.4219999999999988
branches	15.482	16.042	0.5600000000000023
and	16.106	16.286	0.1799999999999997
the	16.308	16.446	0.1380000000000016
sacramental	16.468	17.162	0.6939999999999991
wine.	17.226	18.03	0.804000000000002
All	20.13	20.494	0.3640000000000007
I	20.532	20.686	0.1539999999999999
had	20.708	20.894	0.1859999999999999
is	20.932	21.326	0.3940000000000019
oregano	21.428	22.026	0.597999999999999
and	22.058	22.206	0.1479999999999997
a	22.228	22.318	0.0899999999999998
fresco.	22.324	23.07	0.7459999999999987
That's	23.49	23.946	0.456000000000003
okay.	23.978	24.56	0.5819999999999972
Now	30.41	30.726	0.3159999999999989
we	30.748	30.886	0.1379999999999981
need	30.908	31.046	0.1379999999999981
the	31.068	31.206	0.1379999999999981
semen	31.228	31.666	0.4379999999999988
of	31.698	31.846	0.1479999999999997
a	31.868	31.958	0.0899999999999998
righteous	31.964	32.45	0.4860000000000042
man.	32.53	33.16	0.6299999999999955
Okay,	39.13	39.494	0.3639999999999972
Phoebes,	39.532	39.95	0.4180000000000063
you	39.97	40.058	0.0880000000000009
know	40.064	40.186	0.1219999999999998
what?	40.208	40.346	0.1379999999999981
If	40.368	40.506	0.1379999999999981
we	40.528	40.666	0.1379999999999981
had	40.688	40.826	0.1379999999999981
that,	40.848	41.034	0.1859999999999999
we	41.072	41.178	0.1059999999999945
wouldn't	41.184	41.318	0.1340000000000003
be	41.334	41.418	0.083999999999996
doing	41.424	41.594	0.1700000000000017
the	41.632	41.738	0.1060000000000016
rich	41.744	41.926	0.1820000000000021
one	41.958	42.154	0.196000000000005
first	42.192	42.394	0.2019999999999981
place.	42.432	43.02	0.588000000000001
We	44.75	45.066	0.3160000000000025
just	45.088	45.226	0.1379999999999981
start	45.248	45.386	0.1380000000000052
throwing	45.408	45.638	0.2299999999999968
things.	45.654	46.22	0.5659999999999954
Barry's	52.37	52.986	0.6159999999999997
letters,	53.018	53.71	0.6920000000000002
Adam	54.93	55.386	0.456000000000003
Ritter's	55.418	55.866	0.4480000000000004
