word	onset	offset	duration
Yeah.	0.25	0.8	0.55
So,	1.41	1.726	0.316
what	1.748	1.886	0.1379999999999999
are	1.908	1.998	0.09
you	2.004	2.078	0.0739999999999998
gonna	2.084	2.206	0.1219999999999998
do?	2.228	2.51	0.2819999999999996
You	2.58	2.766	0.1859999999999999
have	2.788	2.878	0.0900000000000003
to	2.884	3.006	0.1219999999999998
tell	3.028	3.214	0.1859999999999999
her.	3.252	3.502	0.25
You	3.556	3.774	0.2179999999999999
have	3.812	3.966	0.1540000000000003
to	3.988	4.078	0.0900000000000003
tell	4.084	4.254	0.1699999999999999
her.	4.292	4.398	0.1059999999999998
It's	4.404	4.586	0.1820000000000003
your	4.618	4.766	0.1479999999999997
moral	4.788	5.114	0.3259999999999996
obligation	5.162	5.722	0.5600000000000005
as	5.786	5.966	0.1800000000000006
a	5.988	6.126	0.1379999999999999
friend,	6.148	6.382	0.2339999999999999
as	6.436	6.606	0.1699999999999999
a	6.628	6.766	0.1379999999999999
woman.	6.788	6.986	0.1979999999999995
I	7.018	7.118	0.1000000000000005
think	7.124	7.246	0.1220000000000007
it's	7.268	7.418	0.1500000000000003
a	7.434	7.518	0.0839999999999996
feminist	7.524	7.914	0.3899999999999997
issue.	7.962	8.27	0.3079999999999998
Guys,	8.34	8.718	0.3780000000000001
guys.	8.804	9.44	0.6359999999999992
Oh,	9.81	10.222	0.411999999999999
yeah.	10.276	10.494	0.2179999999999999
You	10.532	10.686	0.1539999999999999
have	10.708	10.846	0.1379999999999999
to	10.868	10.958	0.0899999999999998
tell	10.964	11.134	0.1699999999999999
her.	11.172	11.518	0.3460000000000001
Feminist	11.604	12.074	0.4700000000000006
issue.	12.122	12.334	0.2119999999999997
That's	12.372	12.586	0.2140000000000004
where	12.618	12.718	0.0999999999999996
I	12.724	12.846	0.1219999999999998
went.	12.868	13.44	0.5719999999999992
She	15.41	15.774	0.363999999999999
is	15.812	15.966	0.1539999999999999
gonna	15.988	16.222	0.2340000000000017
hate	16.276	16.554	0.2779999999999987
me.	16.602	16.862	0.259999999999998
Yeah,	16.916	17.134	0.2179999999999999
well,	17.172	17.76	0.588000000000001
it	25.37	25.83	0.4599999999999973
will.	25.9	26.086	0.1859999999999999
You	26.108	26.342	0.2339999999999982
pick	26.396	26.614	0.2179999999999999
one.	26.652	26.95	0.2979999999999982
Just	27.02	27.446	0.4260000000000019
pick	27.548	27.814	0.2660000000000018
one.	27.852	28.198	0.3460000000000001
Here,	28.284	28.63	0.3460000000000001
how	28.7	28.886	0.1859999999999999
about	28.908	29.094	0.1859999999999999
that	29.132	29.286	0.1539999999999999
one?	29.308	29.974	0.6660000000000004
That's	30.172	30.626	0.4540000000000006
patio	30.658	30.994	0.3359999999999985
furniture.	31.042	31.91	0.8679999999999986
Like,	33.61	33.974	0.3639999999999972
people	34.012	34.214	0.2019999999999981
are	34.252	34.358	0.1059999999999945
going	34.364	34.486	0.1219999999999998
to	34.508	34.598	0.0899999999999963
come	34.604	34.726	0.1219999999999998
in	34.748	34.886	0.1380000000000052
