word	onset	offset	duration
Hot.	0.33	0.542	0.212
I	0.596	0.766	0.17
want	0.788	0.926	0.138
your	0.948	1.134	0.1859999999999999
lips	1.172	1.514	0.3420000000000001
on	1.562	1.774	0.2119999999999999
me	1.812	2.014	0.2019999999999997
now.	2.052	2.64	0.5880000000000001
Well,	4.37	5.12	0.75
all	8.21	8.526	0.3159999999999989
right.	8.548	8.734	0.1859999999999999
Now	8.772	8.974	0.2019999999999999
you	9.012	9.214	0.2019999999999999
say	9.252	9.454	0.2019999999999999
something.	9.492	9.886	0.3939999999999983
I	9.988	10.35	0.3620000000000001
I	10.42	10.702	0.282
really	10.756	10.926	0.1699999999999999
don't	10.948	11.098	0.1500000000000003
think	11.114	11.294	0.1799999999999997
so.	11.332	11.92	0.5879999999999992
You	13.25	13.614	0.3640000000000007
like	13.652	13.806	0.1539999999999999
this	13.828	14.014	0.1859999999999999
woman,	14.052	14.314	0.2620000000000004
right?	14.362	14.574	0.2119999999999997
Well,	14.612	14.766	0.1539999999999999
yeah.	14.788	15.022	0.2339999999999999
You	15.076	15.246	0.1699999999999999
want	15.268	15.358	0.0899999999999998
to	15.364	15.438	0.0739999999999998
see	15.444	15.614	0.1699999999999999
her	15.652	15.806	0.1539999999999999
again,	15.828	16.014	0.1859999999999999
right?	16.052	16.302	0.25
Sure.	16.356	16.622	0.2659999999999982
Well,	16.676	16.846	0.1700000000000017
if	16.868	17.006	0.1380000000000016
you	17.028	17.118	0.0899999999999998
can't	17.124	17.306	0.1820000000000021
talk	17.338	17.534	0.1959999999999979
dirty	17.572	17.834	0.2620000000000004
to	17.882	18.046	0.1639999999999979
me	18.068	18.398	0.3299999999999983
how	18.484	18.686	0.2019999999999981
are	18.708	18.798	0.0899999999999998
you	18.804	18.878	0.0740000000000016
gonna	18.884	19.006	0.1219999999999998
talk	19.028	19.214	0.1859999999999999
dirty	19.252	19.514	0.2620000000000004
to	19.562	19.726	0.1639999999999979
her?	19.748	19.934	0.1859999999999999
Now	19.972	20.222	0.25
tell	20.276	20.446	0.1700000000000017
me	20.468	20.606	0.1380000000000016
you	20.628	20.766	0.1379999999999981
want	20.788	20.878	0.0899999999999998
to	20.884	21.006	0.1219999999999998
caress	21.028	21.402	0.3740000000000023
my	21.466	21.694	0.2279999999999979
butt	21.732	22.35	0.6180000000000021
her.	24.89	25.64	0.75
Okay,	27.37	27.878	0.5079999999999991
turn	27.964	28.214	0.25
around.	28.252	28.84	0.588000000000001
I	30.25	30.566	0.3159999999999989
just	30.588	30.726	0.1379999999999981
don't	30.748	30.898	0.1499999999999985
want	30.914	31.046	0.1319999999999979
you	31.068	31.254	0.1859999999999999
staring	31.292	31.586	0.2939999999999969
at	31.618	31.766	0.1479999999999997
me	31.788	31.926	0.1379999999999981
when	31.948	32.086	0.1379999999999981
I'm	32.108	32.246	0.1380000000000052
doing	32.268	32.454	0.1859999999999999
this,	32.492	32.934	0.4420000000000001
all	33.052	33.238	0.1859999999999999
right?	33.244	33.75	0.5060000000000002
I'm	33.9	34.178	0.2779999999999987
not	34.194	34.374	0.1799999999999997
working.	34.412	34.71	0.2980000000000018
Go	34.78	34.966	0.1859999999999999
ahead.	34.988	35.56	0.5720000000000027
Okay.	41.47	41.93	0.4600000000000008
I	42.0	42.426	0.4260000000000019
want	42.528	42.746	0.2180000000000035
to	42.768	43.34	0.5720000000000027
feel	43.95	44.41	0.4599999999999937
your	44.48	45.146	0.6660000000000039
hot,	45.328	45.818	0.4899999999999949
soft	45.904	46.202	0.2979999999999947
skin	46.256	46.646	0.3900000000000005
with	46.678	46.826	0.1480000000000032
my	46.848	47.034	0.1859999999999999
lips.	47.072	47.77	0.6980000000000004
There	48.67	48.986	0.3159999999999954
you	49.008	49.242	0.2339999999999946
go.	49.296	49.9	0.6039999999999992
Keep	51.09	51.454	0.3639999999999972
going.	51.492	51.742	0.25
Keep	51.796	52.014	0.2180000000000035
going.	52.052	52.64	0.588000000000001
I	53.73	54.48	0.75
I	57.57	58.078	0.5080000000000027
want	58.164	58.366	0.2019999999999981
to	58.388	58.622	0.2340000000000017
take	58.676	58.894	0.2179999999999964
my	58.932	59.134	0.2019999999999981
