word	onset	duration
BITTERTOWN	0.0125	2.6100
ALONEVILLE	3.8225	0.8700
HERMIT	4.9025	0.3500
JUNCTION	5.2925	0.6700
ALL	6.0525	0.0700
RIGHT	6.1225	2.0000
YOU	8.1225	0.0600
KNOW	8.1825	0.0800
WHAT	8.2625	0.0900
WE	8.3525	0.0700
GOT	8.4225	0.1400
TO	8.5625	0.0600
DO	8.6225	0.3200
WE	9.2625	0.0700
GOT	9.3325	0.1100
TO	9.4425	0.0600
GET	9.5025	0.2400
YOU	9.7425	0.3300
OUT	10.0725	0.2400
OF	10.3125	0.0900
HERE	10.4025	0.2500
COME	10.6525	0.1400
ON	10.7925	0.2000
I'LL	10.9925	0.1100
BUY	11.1025	0.2000
YOU	11.3025	0.0900
BREAKFAST	11.3925	0.4700
LET'S	11.8625	0.1800
GO	12.0425	0.2200
WELL	12.3125	0.1100
WHAT	12.4225	0.1000
IF	12.5225	0.0600
I	12.5825	0.0800
NEVER	12.6625	0.1600
FIND	12.8225	0.3500
SOMEBODY	13.1725	0.5300
OR	14.0225	0.1200
EVEN	14.1425	0.2500
WORSE	14.3925	0.2600
WHAT	14.6525	0.1400
IF	14.7925	0.0600
I	14.8525	0.0800
ALREADY	14.9325	0.1600
FOUND	15.0925	0.4400
HER	15.5325	0.0700
BUT	15.6025	0.1200
I	15.7225	0.0800
DUMPED	15.8025	0.5200
HER	16.3225	0.1200
BECAUSE	16.4425	0.2800
SHE	16.7225	0.1900
PRONOUNCES	16.9125	0.5700
IT	17.4825	0.1400
SUPPOSEBLY	17.6725	0.6600
CHANDLER	19.0425	1.5400
COME	20.5825	0.3800
ON	20.9625	0.4700
YOU'RE	21.4325	0.1000
GOING	21.5325	0.1200
TO	21.6525	0.0600
FIND	21.7125	0.4800
SOMEBODY	22.1925	0.7700
HOW	23.4425	0.1600
DO	23.6025	0.0700
YOU	23.6725	0.0800
KNOW	23.7525	0.2800
THAT	24.0325	0.1700
HOW	24.8025	0.3600
I	25.5925	0.1000
DON'T	25.6925	0.1300
KNOW	25.8225	0.1400
I'M	25.9625	0.1100
JUST	26.0725	0.1300
TRYING	26.2025	0.1200
TO	26.3225	0.0600
HELP	26.3825	0.2200
YOU	26.6025	0.3600
OUT	27.3925	1.9200
YOU'LL	29.3125	0.1100
SEE	29.4225	0.1800
YOU	29.6025	0.1300
GUYS	29.7325	0.1900
