word	onset	duration
SORRY	0.3725	0.4400
SORRY	2.1825	0.4900
HEY	2.6725	0.3300
HEY	3.1025	0.3400
I	3.5325	0.1000
GOT	3.6325	0.1800
MY	3.8125	0.1300
S's	3.9425	0.3600
BACK	4.3025	0.5100
WHICH	5.1625	1.5400
WE	6.7025	0.1000
CAN	6.8025	0.2800
CELEBRATE	7.0825	0.5700
LATER	7.6525	0.3600
CELEBRATE	8.7325	0.3600
CELE	9.6025	0.1500
HE	11.0225	1.8500
WAS	12.8725	0.3300
A	13.2525	0.1400
DOUBLE	13.3925	1.0800
DOUBLE	14.9325	1.1500
DOUBLE	16.0825	0.8000
JOINTED	16.8825	0.4800
BOY	17.3625	0.0600
HEY	17.4225	2.3200
SO	20.4925	0.3500
UM	20.8425	0.3400
ARE	21.2725	0.1400
YOU	21.4125	0.1500
THE	21.5625	0.2500
PROFESSIONAL	22.1525	0.6100
GUITAR	22.7625	0.3800
PLAYER	23.1425	0.3600
YEAH	24.1225	0.1800
I'M	24.3025	0.2000
STEPHANIE	24.8025	0.4900
OH	25.7925	0.1200
RIGHT	26.2825	0.3600
YEAH	26.9325	0.1300
MY	27.2925	0.1300
NAME	27.4225	0.2400
WAS	27.6625	0.2400
ON	27.9025	0.1600
THERE	28.0625	0.2200
BUT	28.3325	0.1600
NOW	28.4925	0.1700
IT	28.6625	0.0800
JUST	28.7425	0.1800
SAYS	28.9225	0.2000
CARROT	29.1225	0.2800
CAKE	29.4025	0.3200
OKAY	30.5125	0.1300
SO	32.0125	0.2200
UM	32.2325	0.3500
SO	32.7825	0.3400
UM	33.1425	0.3000
HOW	33.4425	0.1600
MANY	33.6025	0.2000
CHORDS	33.8025	0.4000
DO	34.2025	0.0700
YOU	34.2725	0.0700
KNOW	34.3425	0.1600
ALL	36.1425	0.1900
OF	36.3325	0.0700
THEM	36.4025	0.1200
OH	36.9925	0.1100
YEAH	37.1025	0.2300
SO	37.4025	0.2700
YOU	37.6725	0.1500
KNOW	37.8225	0.1700
D	37.9925	0.3900
YEAH	39.7325	0.3100
OKAY	40.6225	0.2600
DO	40.8825	0.0600
YOU	40.9925	0.0800
KNOW	41.0725	0.1300
A	41.2025	0.1100
MINOR	41.3125	0.4500
YEAH	43.4625	0.2900
OKAY	44.2325	0.3700
DO	44.9325	0.0900
YOU	45.0225	0.0600
KNOW	45.0825	0.1400
HOW	45.2225	0.1800
TO	45.4025	0.0800
GO	45.4825	0.2100
FROM	45.6925	0.5100
DTOA	46.2025	0.8700
MINOR	47.0725	0.4000
YEAH	49.1625	0.2800
OKAY	49.8925	0.4800
UM	51.8325	0.2300
SO	52.0625	0.1900
DOES	52.2525	0.2300
YOUR	52.4825	0.1200
GUITAR	52.6025	0.3800
HAVE	52.9825	0.2000
A	53.1825	0.0300
STRAP	53.2125	0.3800
NO	56.4825	0.3200
OH	57.1225	0.1500
MINE	57.7425	0.2200
DOES	57.9625	0.3500
STEPHANIE	58.8525	1.5500
KNOWS	60.7625	0.1200
ALL	61.2325	0.0600
THE	61.2925	0.0600
CHORDS	61.3525	0.5000
COME	62.2325	0.6400
ON	62.8725	0.0800
PICK	62.9525	0.8400
UP	64.1425	0.3900
PICK	64.5325	0.1300
UP	64.6625	0.2500
PICK	64.9525	0.2400
UP	65.1925	0.1500
PICK	65.3425	0.1200
UP	65.4625	0.2100
HELLO	65.6725	4.2900
TRANSIT	70.9325	0.3600
AUTHORITY	71.2925	0.4200
YES	71.8925	0.3200
HELLO	72.4025	0.4000
I'M	73.3625	0.1400
DOING	73.5025	0.2000
RESEARCH	73.7025	0.5500
FOR	74.2525	0.1200
A	74.3725	0.0300
BOOK	74.4025	0.4000
AND	75.0925	0.2200
I	75.3125	0.1300
WAS	75.4425	0.1600
WONDERING	75.6025	0.2900
WHAT	75.8925	0.1300
SOMEBODY	76.0225	0.2900
MIGHT	76.3125	0.2600
DO	76.5725	0.4700
IF	77.2025	0.1500
THEY	77.3525	0.1100
LEFT	77.4625	0.3200
